Chapter	Text_no	Hymn
7	31-36	When the awful darkness disappeared, Brahmâ and Mahâdeva saw the disfigured body of Visnu with its head off. Seeing that headless figure of Visnu they were greatly surprised; they were drowned in the ocean of cares and, overwhelmed with grief, began to weep aloud. O Lord! O Master! O Devadeva! O Eternal one! what unforeseen extraordinary mishap occurred to us to-day! O Deva! Thou canst not be pierced nor cut asunder, nor capable of being burnt; how is it then that Thy head has been taken away! Is this the Mâyâ (majic) of some. Deva? O all pervading one! The Devas cannot live when Thy condition is thus; we do not know what affection dost Thou have towards us. We are crying because of our selfish ends; perhaps this therefore has occurred. The Daityas, Yaksas, or Râkhsasas have not done this; O Lord of Laksmî! Whose fault will we ascribe this to? The Devas themselves have committed this loss to themselves?
7	37-41	O Lord of the Devas! The Devas are. now dependent! They are under Thee. Now where are we to go? What are we to do? There is none to save the dull stupid Devas! At this juncture, seeing S’iva and the other Devas crying, Brihaspati, supremely versed in the Vedas, consoled them thus :-- “O highly fortunate one! what use there will be in thus crying and repenting? it ought you now to consider the means that you should adopt to redress your calamities. O Lord of the Devas! Fate and one's own exertion and intelligence are equal; if the success comes not through Fate (Luck or chance) one is certainly to show one's prowess and merit”.
7	42-46	Indra said :-- Fie to your exertion when, before our eyes, the head of Bhagavân Visnu Himself has been carried off! Fie, Fie to your prowess and intelligence! Fate is in my opinion, the supreme.Brahmâ said :-- Whatever, auspicious or inauspicious, is ordained Daiva (Fate), every one must bear that; no one can go beyond the Daiva. When one has taken up a body, one must experience pleasure and pain; there is no manner of doubt in this. See, in long-past days, by the irony of Fate, S’ambhu severed my head; His generative organ, too, dropped down through curse. Similarly Hari's head has, to-day, fallen into the salt ocean. By the influence of time, Indra, the Lord of Sachi, had thousand genital marks over his body, was expelled from Heaven and had to live in the Mânas sarovar in the lotuses and had to suffer many other miseries.
7	47-50	O Glorious ones! When such personages have suffered pains, then who else is there in the world, that dues not suffer! so you all cease sorrows and meditate on the Eternal Mahâmâyâ; who is the Mother of all, who is supporter of all, who is of the nature of Brahmâvidyâ (the Supreme Knowledge) and who is beyond the Gunas, who is the Prime Prâkriti, and who pervades the three Lokas, the whole universe, moving and unmoving; She will dispense our welfare. Sûta said :-- Thus saying to the Devas, Brahmâ ordered all the Vedas, that were incarnate there in their forms, for the successful issue of the Deva's work.
7	51-54	Brahmâ said :-- “OVedas! Now go on and chant hymns to the Sacred Highest Devî Mahâmâyâ, who is Brahmâvidyâ, who brings all issues to their successful issues, who is hidden in all forms.” Hearing His words, the all-beautiful Vedas began to chant hymns to Mahâmâyâ who can be comprehended by Jñân, and who pervades the world.The Vedas said :-- Obeisance to the Devî! to the Mahâmâyâ! to the Auspicious One! to the Creatrix of the Universe! We bow down to Thee, who is beyond the Gunas, the Ruler of all the Beings! O Mother! Thou givest to S’ankara even His desires. Thou art the receptacle of all the things; Thou art the Prâna of all the living beings; Thou art Buddhi, Laksmî (wealth), S’obhâ, Ks'hamâ (forgiveness), S’ânti (peace), Sraddhâ (faith), Medhâ (intellect), Dhriti (fortitude), and Smriti (recollection).
7	55	Thou art the vindu (m) over the Prânava (om) and thou art of the nature of semi-moon; Thou art Gâyattri, Thou art Vyârhiti; Thou art Jayâ, Vijayâ, Dhâtri (the supportress), Lajjâ (modesty), Kîrti (fame), Ichchâ (will) and Dayâ (mercy) in all beings.
7	56-57	O Mother! Thou art the merciful Mother of the three worlds; Thou artthe adorable auspicious Vidyâ (knowledge) benefitting all the Lokas; Thou destroyest the Universe and Thou skilfully residest (hidden) in the Vîja mantras. Therefore we are praising Thee. O Mother! Brahmâ, Visnu, Mahes’vara, Indra, Sûrya, Fire, Sarasvatî and other Regents of the Universe are all Thy creation; so none of them is superior to Thee. Thou art the Mother of all the things, moving and non-moving.
7	58-61	O Mother ! When Thou dost will to create this visible Universe, Thou createst first Brahmâ, Visnu and Mahes'vara and makest them create, preserve and destroy this universe; but Thou remainest quite unattached to the world. Ever Thou remainest constant in Thy one form. No one in this Universe is able to know Thy nature; nor there is any body who can enumerate Thy names. How can he promise to jump across the illimitable ocean, who cannot jump across an ordinary well.O Bhagavatî! No one amongst the Devas even knows particularly Thy endless power and glory. Thou art alone the Lady of the Universe and the Mother of the world.
7	62-68	The Vedas all bear testimony how thou alone hast created all this unreal and fleeting universe. O Devî! Thou without any effort and having no desires hast become the cause of this visible world, thyself remaining unchanged. This is a great wonder. We cannot conceive this combination of contrary varieties in one. O Mother! How can we understand thy power, unknown to all the Vedas even, when thou thyself dost not know thy nature! We are bewildered at this. O Mother! It is that thou dost know nothing about the falling off of the Visnu's head! Or knowingly thou wanted to examine Visnu's prowess. Is it that Hari incurred any heinous sin. How can that be! Where is sin to thy followers who serve Thee! O Mother! Why art Thou so much indifferent to the Devas! It is a great wonder that the head of Visnu is severed! Really, we are merged in great misfortunes. Thou art clever in removing the sorrows of Thy devotees. Why art Thou delaying in fixing again the head on Visnu's body.O Devî! Is it that Thou taking offence on the gods hast cast that on Visnu! or was it that Visnu became proud and to curb that, Thou hast played thus! or is it that the Daityas, having suffered defeat from Visnu went and practised severe tapasya in some beautiful holy place, and have got some boons; and so Visnu's head has thus fallen off!Or is it, O Bhagavatî! that Thou wert very eagerly interested to see Visnu's headless body and therefore Thou hast seen thus! O Prime Force! Is it that Thou art angry on the daughter of the Sindhu (ocean); Laksmî Devî! Else, why hast Thou deprived Her of Her husband? Laksmî is born as a part of Thine; So Thou oughtest to forgive Her offence.Therefore dost Thou gladden Her by giving back Her husband's life. The principal Devas, engaged in Thy service, always make their Prânams (bow down) to Thee; O Devî! Beest Thou kind enough and make alive the Deva Visnu, the Lord of all and crossest us across this ocean of sorrows. O Mother! We cannot make out anything whatsoever where Hari's head has gone. We have no other protectress than Thee who canst give back His life? O Devî! Dost Thou give life to the whole world as the nectar gives life to all the Devas.
7	69-73	Sûta said :-- Thus praised by the Vedas with their Angas, with Sâmagânas (the songs from the Sâma Veda), the Nirgunâ Mahes'vari Devî Mahâmâyâ became pleased. Then the auspicious voice came to them from the Heavens, gladdening all, and pleasing to the ears though no form was seen: “O Suras! Do not care anything about it; you are immortal (what fear can you have?) Come to your senses. I am very much pleased by the praise sung by the Vedas. There is no doubt in this. Amongst men, whoever will read this My stotra with devotion, will get all what he desires. Whoever will hear this devotedly, during the three Sandhyas, will lie freed from troubles and become happy. When this stotra has been sung by the Vedas, it is equivalent to the Vedas.
7	74-75	Does anything take place in this world without any cause? Now hear why Hari's head was cut off. Once on a time, seeing the beautiful face of His dear wife Laksmî Devî, Hari laughed in presence of Her.
7	76-82	At this Laksmî Devî came to understand that “He has seen surely something ugly in my face and therefore He laughed; otherwise why my Husband would laugh at seeing me. But what reason can there be as to see ugliness in my face after so long a time. And why shall He laugh without seeing something ugly, without any cause. Or it may be, He has made some other beautiful woman as my co-wife”. Thus arguing variously in her mind, Mahâ Laksmî gradually got angry and Tamo guna slowly possessed Her. Then, by turn of Fate, in order that god’s work might be completed, very fierce Tamas Sakti entered into Her body. She got very angry and slowly said :-- “Let Thy head fall off”. Thus, owing to feminine nature and the destiny of Bhagvan, Laksmî cursed without any thought of good or bad, causing Her own suffering. By the Tâmasî S’akti possessing Her, she thought that a co-wife would be more painful than Her widowhood and thus She cursed Him.
