Chapter_No	Text_no	Hymn
17	15	He who injures the joint stock, or insults a Brahman acquainted with the three Vedas, or breaks the mutual agreement, shall be banished from the town.
17	16	An acrimonious or malicious man, and one who causes dissension or does violent acts, or who is inimically disposed towards that company, association, or the king, shall be banished instantly from the town.
17	17	The heads of families, companies (of artizans) and associations, whether inhabiting a town or a stronghold, shall censure and reprimand offenders, and forsake them.
17	18	Whatever is done by those (heads of an association), whether harsh or kind towards other people, must be approved of by the king as well; for they are declared to be the appointed managers (of affairs).
17	19	Should they agree, actuated by hatred, on injuring a single member of the fellowship, the king must restrain them; and they shall be punished, if they persist in their conduct.
17	20	When a dispute arises between the chiefs and the societies, the king shall decide it, and shall bring them back to their duty.
17	21	Those (companions in trade) who conspire to cheat the king of the share due to him (of their profits), shall be compelled to pay eight times as much, and shall be punished if they take to flight.
17	22	Whatever is obtained then by a man, shall belong to all in common; whether it have been obtained a sixmonth or a month ago, it shall be divided in due proportion.
17	23	(Or) it shall be bestowed on the idiotic, the aged, the blind, to women or children, to afflicted or diseased persons, to persons having issue, or the like (worthy persons). This is an eternal law.
17	24	Whatever is obtained or preserved by the members of a fellowship, or spent on behalf of thesociety, or acquired through the king's favour, is common to all (members of the society).
18	1	This set of rules concerning the law of agreements has been briefly stated; disputes arising from purchase and sale shall be treated next.
18	2	Two sorts of property are distinguished, immovable and movable; when a purchase is concluded, the term 'vendible property' (panya) is applied to both.
18	3	The purchaser shall examine a chattel himself and show it to others; when, after examining and approving it, he has accepted it, he is not at liberty to return it again.
18	4	The foolish man who sells an article, though acquainted with its blemish, shall have to pay twice its value (to the vendee), and (a fine of) the same amount (to the king).
18	5	What has been sold by one intoxicated or insane, or at a very low price, or under the impulse of fear, or by one not his own master, or by an idiot, shall be relinquished (by the purchaser, or it) may be recovered (from the purchaser) by forcible means.
18	6	Within that period, if a blemish should bediscovered anywhere in the commodity purchased, it shall be returned to the vendor, and the purchaser shall recover the price.
19	1	This rule regarding rescission of purchase and sale has been declared. Hear the laws concerning boundaries of villages, fields, houses, and so forth.
19	2	The determination of boundaries should be settled at the time of foundation, and it should be marked by visible and invisible signs, so as to dispel doubt.
19	3	Wells, tanks, pools, large trees, gardens, temples, mounds, channels, the course of a river, reeds, shrubs, or piles of stones:
19	4	By such visible signs as these a boundary line should always be caused to be marked; also, by other (marks) deposited underground which the earth is not likely to destroy.
19	5	Dry cowdung, bones, chaff, charcoal, stones, potsherds, sand, bricks, cows’ tails, cotton seeds, and ashes:
19	6	After having placed these substances in vessels, one should deposit them underground at the extremities of the boundary. After that, one should take care to point them out to youths and infants.
19	7	These (youths and infants) should again show them to their own children, after having grown old;by knowledge thus passing from one generation to the other, doubts regarding boundaries may be obviated.
19	8	In disputes regarding a house or field, the decision belongs to the neighbours, as well as to the inhabitants of that town or village, or to members of the same society, and to the elders (of that district).
19	9	(Likewise, to) husbandmen, artizans, servants, cowherds, hunters, gleaners, diggers of roots, fishermen, kinsmen, mischief-makers, and robbers.
19	10	After having been adjured by imprecations befitting their station, they shall determine the boundary, and shall indicate the marks deposited underground, as evidence. Such is the law.
19	11	In default of witnesses and signs, even a single man, agreeable to both parties, may fix the boundary, wearing a red garland of flowers and a red cloak, putting earth on his head, adhering to truth, and having kept a fast.
19	12	Neighbours born in that district, though they be living abroad, are termed natives of the place; they should be consulted in the decision of a suit.
19	13	What they should declare in a doubtful case, as honest men and impartial to both parties, shall be held decisive; thus justice will not be violated.
19	14	Those are witnesses in a suit of this kind who know the title of acquisition, the size, the duration of the enjoyment, the name, and the characteristics of the land in question.
19	15	The same rule holds good in all suits concerning immovable property. If their statements do not agree, they shall be made to pay the highest fine.
19	16	Supposing a piece of land to have been taken from a village belonging to one man, and given to another man, either by a large river or by the king, what should be decided in that case?
19	17	The land abandoned by a river or granted by the king belongs to him who receives it. Otherwise, there would be no acquisition through fate or the king among men.
19	18	Loss and gain and life among men depend on the act of fate and of the king; therefore, in all affairs, what is effected by them must not be rescinded.
19	19	When a river has been fixed as the boundary line between two villages, it shall never be removed, on account of loss or gain arising (from that river to either village). He who removes it, is liable to punishment.
19	20	The encroachment (of a river) on one side produces an increase of land elsewhere in banks of rivers; that (increase) must not be taken from him (who gets it).
19	21	When land is carried away by the swift courseof a river overflowing a tilled piece of ground, the previous owner shall recover it.
19	22	When land is taken from one man by a king actuated by anger or avarice, or using a fraudulent pretext, and bestowed on a different person as a mark of his favour, such a gift is not considered as valid.
19	23	When (however) land is taken from a person enjoying it without a legitimate title of ownership, and given to a worthier person, (the latter) must not be deprived of it.
19	24	A house, pool, shop or the like having been used by a man since the time of its foundation, must not be taken from him, nor diminished or altered.
19	25	A window, a watercourse, a peg projecting from a wall (used to hang things upon), a shed (erected in a courtyard), a square of four buildings, and a channel for the exit of water (after a rainfall), must not be blocked up, when previously constructed.
19	26	A privy, a fireplace, a pit, or a receptacle for leavings of food and other (rubbish), must never be made very close to the house of another man.
19	27	A passage by which men and animals go to and fro incremented is called Samsarana, and must not be obstructed by any one.
19	28	He who purposely crowds such a place (by carts and the like), or makes a pit, or plants trees, or voids excrements, shall pay a Mâshaka as a fine.
19	29	When a man has leased ground, he shall sow and watch it, and reap the harvest in due season. If he fails to, do so, he shall be compelled to make good the average value of the crop to the owner.
20	1	Injury (pârushya) is declared to be of two kinds, harsh speeches and beating; each of these two kinds is again divided into three species, and the punishment is pronounced to be threefold.
20	2	Abuse of the first (or lowest) degree means offensive language against, or defamation of, a country, village, family, or the like, without (mentioning) an (individual ignominious) act.
20	3	Referring (in terms of contempt) to a man's sister or mother, or charging him with a minor sin, is termed abuse of a middling sort by the learned in law.
20	4	Charging a man with taking forbidden food or drinks, or taxing him with a mortal sin, or maliciously exposing his weakest points, is termed abuse of the highest degree.
20	5	When two persons abuse each other, their punishment shall be equal, if they are equals in caste; if one is inferior to the other, his punishment shall be double; for a superior, half (of the ordinary punishment) is ordained.
20	6	When persons equal in caste and qualities abuse one another, the punishment ordained for them in the system of law is thirteen Panas and a half.
20	7	For a Brahman abusing a Kshatriya, the fine shall be half of a hundred (fifty Panas); for abusing a Vaisya, half of fifty (twenty-five Panas); for abusing a Sûdra, twelve and a half.
20	8	This punishment has been declared for (abusing) a virtuous Sûdra who has committed no wrong; no offence is imputable to a Brahman for abusing (a Sûdra) devoid of virtue.
20	9	A Vaisya shall be fined a hundred (Panas) for reviling a Kshatriya; a Kshatriya reviling a Vaisya shall have to pay half of that amount as a fine.
20	10	In the case of a Kshatriya reviling a Sûdra, the fine shall be twenty Panas; in the case of a Vaisya, the double amount is declared to be the proper fine by persons learned in law.
20	11	A Sûdra shall be compelled to pay the first fine for abusing a Vaisya; the middling fine (for abusing) a Kshatriya; and the highest fine (for abusing) a Brahman.
20	12	(A Sûdra) teaching the precepts of religion, or uttering the words of the Veda, or insulting a Brahman, shall be punished by cutting out his tongue.
20	13	(A man) reviling a sister or other (relation) ofanother person shall give a fine amounting to fifty Panas.
20	14	He who reviles a person's native country or other (belongings of his), shall be fined twelve Panas and a half. He who through arrogance imputes an offence to him, shall be compelled to pay the first fine.
20	15	This gradation of fines has been declared by me, subject to modification by the sages, in conformity with the (particular caste or qualities of a) man, so as either to remain as declared, or to be reduced or raised.
21	1	Injuring (a man) with a hand, stone, club, or (throwing at him) ashes, or mud, or dust, or (attacking him with) a weapon, is termed assault.
21	2	Throwing ashes or the like (at a man), or striking him with a hand or the like, is (termed) an assault of the first degree; the fine to be inflicted in that case shall amount to a Mâsha.
21	3	This fine is ordained for (an assault on) equals in caste; (for assaults) on another man's wife or on a superior, it shall be twofold or threefold, according to the sages, according to the rank (of the person injured).
21	4	He who having been abused returns the abuse, or having been beaten returns the blow, or strikes an offender down, commits no wrong.
21	5	When a person throws gravel, stones, or pieces of wood at another, the first (or lowest) fine shall be inflicted on him. When they mutually strike one another with a hand or foot, it shall amount to ten or twenty Panas respectively.
21	6	The second fine shall be imposed when two persons in anger use weapons against one another; when a wound has been inflicted, the punishment shall be fixed by experts, corresponding to the severity of the hurt.
21	7	For injuring (a person) with bricks, stones, or a wooden club, (the fine shall be) two Mâshas; the double fine shall be inflicted, according to the sages, when blood flows.
21	8	For tearing the skin, the first (or lowest) fine (shall be inflicted); for tearing the flesh, the second fine; for breaking a bone, the highest fine; for killing, capital punishment.
21	9	For breaking the ear, nose, or hand (of a person), or injuring his teeth, or feet, the second fine shall be inflicted; and double of that, for entirely cutting off (any of those limbs).
21	10	He who injures a limb, or divides it, or cuts it off, shall be compelled to pay the expense of curing it; and (he who- forcibly took an article in a quarrel, shall restore) his plunder.
21	11	When a man has been beaten in a solitary place, or when no wound is seen, the offender shallbe found out by circumstantial evidence or by an oath or ordeal.
21	12	When he has been struck in the interior of a house, or in a wood, or at night, and blood becomes visible, one shall not examine witnesses.
21	13	When two persons strike simultaneously, the punishment shall be equal for both; the first aggressor and he who is a habitual mischief-maker shall be compelled to pay a larger fine.
21	14	When a low person offends a man in high position by harsh words or the like, that man must not be persecuted by the king if he beats his aggressor.
21	15	Persons begotten in the inverse order of castes, and members of the lowest caste, are called the refuse of society; should they insult a Brahman, they shall be corporally punished, and shall never be amerced in a fine.
21	16	He who employs at an improper time, for drawing or carrying, tired, or hungry, or thirsty animals, shall be compelled to atone for it in the same way as a cow-killer, or to pay the first fine.
22	1	Homicide, theft, assault on another man's wife, and the two kinds of injury (abuse and assault) are the four species of violence (Sâhasa).
22	2	Thieves are declared to be of two kinds, open and concealed, These are subdivided a thousandfold,according to their skill, ability, and mode of cheating.
22	3	(Fraudulent) traders, quacks, gamblers, (corruptible) judges, those who accept bribes, cheats, persons (pretending) to know how to interpret evil omens, or to practise propitiatory rites, low artists, forgers,
22	4	(Hired servants) refusing to do their work, (roguish) umpires, perjured witnesses, and, lastly, jugglers: these are termed open thieves.
22	5	Housebreakers, highwaymen, robbers of bipeds or quadrupeds, thieves of clothes and the like, and stealers of grain, should be considered secret thieves.
22	6	(Thieves or robbers) having been found out by the king's attendants by their associating (with thieves) or by marks of their criminality, or by their being possessed of stolen goods, shall be compelled to restore their plunder, and shall be visited with punishments ordained in law.
22	7	A merchant who conceals the blemish of an article which he is selling, or mixes bad and good articles together, or sells (old articles) after repairing them, shall be compelled to give the double quantity (to the purchaser) and to pay a fine equal (in amount) to the value of. the article.
22	8	A physician who, though unacquainted with drugs and spells, or ignorant of the nature of a disease, yet takes money from the sick, shall be punished like a thief.
22	9	Gamblers playing with false dice, prostitutes,those who appropriate what belongs to the king, and those who cheat an association, are pronounced to be impostors, and punishable as such.
22	10	Judges passing an unjust sentence, those who live by taking bribes, and those who disappoint confidence (placed in them): all such persons shall be banished.
22	11	Those who, without knowing the science of stars, or portents, expound them to the people from avarice, shall be punished by all means.
22	12	Those who show themselves in public wearing a staff, a skin, and the like (insignia of a religious order), and injure mankind by deceiving them, shall be corporally punished by the king's officers.
22	13	Those who by artificially getting up articles of small value cause them to appear very valuable, and deceive women or children (by doing so), shall be punished in proportion to their gain.
22	14	Those who make false gold or factitious gems or coral shall be compelled to restore their price to the purchaser, and to pay the double amount to the king as a fine.
22	15	Arbitrators who cheat either party from partiality, avarice or some other motive, and witnesses who give false evidence, shall be compelled to pay twice the amount (in dispute) as a fine.
22	16	Those who procure gain by means of spells or medicines (shall be compelled to give up) their gain; those who practise incantations with roots shall be banished by the ruler of the land.
22	17	Housebreakers shall be compelled to relinquish their plunder and be impaled on a stake afterwards,and highwaymen shall be bound and hanged by the neck from a tree.
22	18	Those who have kidnapped a man shall be burned by the king with a fire kept up with straw; the stealer of a woman (shall be placed) on a bed of hot iron, or burned with a fire kept up with straw.
22	19	Stealers of grain shall be compelled to give ten times as much (to the owner), and the double amount as a fine; a cow-stealer shall have his nose cut off, and shall be plunged into water, after having been fettered.
22	20	When a man takes grass, wood, flowers, or fruit without asking permission to do so, he deserves to have a hand cut off.
22	21	On him who steals more than ten kumbhas of grain, corporal punishment (or execution) shall be inflicted; (for stealing) less than that, a man shall be fined eleven times the quantity stolen, and shall restore his property to the owner.
22	22	When a religious man and diligent reader of the Veda has committed theft, he shall be kept in prison for a long time, and shall be caused to perform a penance after having been compelled to restore the stolen goods to the owner.
22	23	Hear now (the law regarding) theft coupled with violence, which springs from either wrath or avarice.
22	24	It is declared to be threefold, as it may be (theft or violence) of the lowest, second, or highest kind; the punishment in each case should also be of the lowest, middling, or highest sort, according to the (nature of the) article (stolen or injured).
22	25	He who destroys or takes implements of husbandry, an embankment, flowers, roots, or fruit, shall be fined a hundred (Panas) or more, according (to the nature of his offence).
22	26	So one injuring or stealing cattle, clothes, food, drinks, or household utensils, shall be compelled to pay a fine of not less than two hundred (Panas), like a thief.
22	27	In the case of women, men, gold, gems, the property of a deity or Brahman, silk, and (other) precious things, the fine shall be equal to the value (of the article stolen).
22	28	Or the double amount shall be inflicted by the king as a fine; or the thief shall be executed, to prevent a repetition (of the offence).
22	29	Violence is declared to be of five sorts, and of these, manslaughter is declared to be the worst; those who have perpetrated it, shall not be amerced in a fine, they shall be put to death by all means.
22	30	Both notorious murderers and secret assassins shall be put to death by the king by various modes of execution, after their property has been duly seized.
22	31	When several persons in a passion beat a single individual (and kill him), the responsibilityfor his death shall be charged to him who strikes the fatal blow.
22	32	He who struck the fatal blow shall have to atone for his offence as directed; the first aggressor and the associates shall be punished half as much.
22	33	The decision should be given after carefully ascertaining by signs the less or greater severity of a wound, the seat of vital power, the strength (of the murdered individual), and the repetition (of the blows or cuts).
22	34	Where the corpse is found, but the murderer cannot be discovered, the king shall trace him by drawing an inference from previous enmities of his.
22	35	His immediate neighbours, and their neighbours, as well as his friends, enemies, and relatives, shall be questioned by the king's officers, employing towards them the (four) expedients of conciliation and so forth.
22	36	The (guilty) person may be found out from his keeping bad company, from signs (of the crime committed), and from the possession of stolen property. Thus has been declared the method of discovering murderers and robbers.
22	37	He who has been arrested on suspicion and does not confess his guilt, shall clear himself (from suspicion) by ordeal; this rule holds good for causes of every sort.
22	38	He who has been cleared of guilt by ordeal shall be released; he who has been convicted shall be put to death. By punishment (of the wicked)and release (of the virtuous), the renown and religious merit of a king is increased.
23	1	The two kinds of injury (abuse and assault) and the three kinds of violence have been declared. Learn the threefold (offence of) adultery, which is productive of sin.
23	2	The two first kinds of it are connected with violence and deception respectively, the third kind springs from sensual desire; the last is again of three sorts, being of the first, second, or highest degree.
23	3	When a man has intercourse with a woman in secret against her will, when she is asleep, or disordered in her intellect, or does not notice his approach, it is (termed) forcible enjoyment of a woman.
23	4	When he conducts her into his house under false pretences, and after giving her intoxicating drugs, has intercourse with her, it is considered fraudulent enjoyment of a woman.
23	5	When a man exchanges looks with a woman or sends her messages, and has intercourse with her impelled by sensuality, it has to be considered as (adulterous intercourse) springing from sensual desire.
23	6	Winking (at a woman), smiling (at her), sending her messengers, and touching her ornaments or clothes, is termed an adulterous act of the first (or lowest) degree.
23	7	Sending perfumes, garlands, fruit, spirituous liquor, food, or clothes, and conversing with her insecret, is considered an adulterous act of the second degree.
23	8	Sitting on the same bed, dallying, and kissing or embracing each other, is defined as an adulterous act of the highest degree by persons acquainted with law.
23	9	For these three gradations of adultery, the first, middling, and highest fines shall be inflicted respectively; the fine shall be even higher than that, in the case of a very rich man.
23	10	(The king) shall confiscate the whole wealth of him who violates an unwilling woman, and having caused his penis and scrotum to be cut off, shall cause him to be paraded on an ass.
23	11	When a man enjoys a woman by fraud, his punishment shall be confiscation of his entire wealth, and he shall afterwards be branded with the mark of a female part and banished from the town.
23	12	The highest fine (shall be inflicted for connexion) with a woman of equal caste; half of that (for connexion) with a woman of inferior caste; but a man who has connexion with a woman of higher caste than his own, shall be put to death.
23	13	When a woman has been enjoyed against herwill, she shall be kept in the house well guarded, smeared (with ashes), lying on a low couch, and receiving a bare maintenance only.
23	14	To atone for her sin, she shall be caused to perform the Krikkhra or Parâka penance, in case she had intercourse with her equal in caste; but if she has been enjoyed by a man of inferior caste, she shall be abandoned and put to death.
23	15	When a woman comes to a man's house and excites his concupiscence by touching him or the like acts, she shall be punished; half of her punishment shall be inflicted on the man.
23	16	Her nose, lips, and ears having been cut off, she shall be paraded in the streets and plunged into water; or she shall be torn to pieces by dogs in a public place frequented by many persons.
24	1	The whole set of commandments concerning adultery has thus been stated; listen to me proclaiming the conduct prescribed for man and wife.
24	2	A woman must be restrained from slight transgressions even by her relations; by night and by day she must be watched by her mother-in-law and other wives belonging to the family.
24	3	A father who does not give his daughter inmarriage in proper time (before she has reached maturity), a husband who has not connexion with his wife at the time favourable for procreation, and a son who does not support his mother: all such deserve contempt and shall be punished as ordained in law.
24	4	Employing (a woman) in the receipt and expenditure (of wealth), in the preparation of food, in the preservation of domestic utensils, in purification, and in the care of the (sacred household) fire, is declared to be the (best) way of guarding women.
24	5	Let not a woman reside in another man's house, separated from her father, husband, or sons; by (giving way to) malicious propensities, particularly, she is sure to lose her reputation.
24	6	Rising before (the others), paying reverence to the elders of the family, preparing food and condiments, and using a low seat and bed: thus have the duties of women been declared.
24	7	Drinking (spirituous liquor), rambling abroad, sleeping by day, and neglect of her daily duties, are faults disgracing a woman.
24	8	That wife is declared to be devoted to her husband who is afflicted when he is afflicted, pleased when he is happy, squalid and languid when he is absent, and who dies when he dies.
24	9	While her husband is absent, a woman must avoid decorating herself, as well as dancing, singing,looking on at public spectacles or festivals, and using meat or intoxicating drinks.
24	10	A wife practising religious austerities, fasting and preserving her chastity, self-controlled and liberal always, goes to heaven even though she have no son.
24	11	A wife is considered half the body (of her husband), equally sharing the result of his good or wicked deeds; whether she ascends the pile after him, or chooses to survive him leading a virtuous life, she promotes the welfare of her husband.
24	12	The Niyoga (appointment of a widow to raise offspring to her deceased lord) has been declared by Manu, and again prohibited by the same; on account of the successive deterioration of the (four) ages of the world, it must not be practised by mortals (in the present age) according to law.
24	13	In the ages Krita, Tretâ, and Dvâpara, men were imbued with devotion and sacred knowledge; in the (present or) Kali age, a decrease of its power has been ordained for the human race.
24	14	The various sons who were appointed by ancient sages cannot be adopted now by men of the present age, as they are destitute of power.
25	1	After the death of both parents, division of the property among brothers has been ordained (to takeplace). It may take place even in their lifetime, if the mother be past child-bearing.
25	2	Houses and landed property inherited from an ancestor shall be shared equally by the father and sons; but the sons cannot claim a share of their father's own property without the consent of the father.
25	3	Of property acquired by the grandfather, whether immovable or movable, father and son are declared to be entitled to equal shares.
25	4	Those (sons) for whom their shares have been arranged by the father, whether equal, less, or greater, must be compelled to abide by such arrangement. Otherwise (if they try to alter the arrangement), they shall be punished.
25	5	When a partition is made during (the father's) life, the father shall reserve a couple of shares for himself.
25	6	The worship of the Manes, gods, and Brahmans by those residing (together) and cooking their food (in one house) is single. But when they divide theproperty, (the worship) takes place separately in each house.
25	7	Partition among coparceners is declared to be of two kinds; one is with attention to priority of birth, the other consists of the allotment of equal shares.
25	8	All sons of the twice-born, begotten on women equal in caste (to their husbands), shall take equal shares, after giving a preferential share to the eldest.
25	9	He who is the first by birth, sacred knowledge, or good qualities, shall take a couple of shares out of the partible wealth, and the rest shall take equal shares; but he stands to them in the relation of a father, as it were.
25	10	When they divide their father's heritage, all the sons shall share alike; but he who is distinguished by sacred knowledge and virtue, shall obtain a greater share (than the rest).
25	11	They are parents in the true sense of the term who have a son whose fame is spread in the world for sacred knowledge, cleverness, valour, wealth, and for knowledge, liberality, and pious acts.
25	12	In property belonging to the grandfather which had been taken away and has been (afterwards) recovered by the father through his ownability, as well as in property acquired by sacred knowledge, valour in arms, &c., the father's ownership has been declared.
25	13	He may make a gift out of that property, or even consume it, at his will. But in his default, his sons are pronounced to be equal sharers.
25	14	Whatever has been acquired by all together, in that property they all have equal shares. Their sons, whether unequal or equal (in number), are declared (to be) heirs of the shares of their (respective) fathers.
25	15	When there are many sons sprung from one father, equal in caste and number, but born of different mothers, a legal division (of the property) may be effected by adjusting the shares according to the mothers.
25	16	(When there are several brothers) equal in caste, but varying in number (of sons begotten with each wife), a division according to males is ordained.
25	17	When step-brothers born of different mothers or uterine brothers have come to a division with their father, afterborn brothers shall take their father's share.
25	18	A son born before (partition) has no claim to the paternal wealth; nor (can) a brother's wealth (be claimed by) one born after partition.
25	19	Whatever has been acquired, with his owneffort, by a father who has come to a partition with his sons, all that belongs to the son born after partition. Those born before it are declared to have no right.
25	20	In regard to the property as well as regards debts, gifts, pledges, and purchases, they are independent of each other, excepting impurity (caused by a death) and offerings consisting of water libations.
25	21	Should there be younger brothers, whose initiation has not been performed, they must be initiated by the other brothers (the expense being defrayed) out of the family property (inherited) from the father.
25	22	Whether partition has or has not been made, whenever an heir comes forward, he shall receive a share of such wealth as he can prove to be the joint property (of the family).
25	23	Whether it be a debt, or a document, or house, or field, which has been inherited from the paternal grandfather, he shall take his proper share of it, when he returns after a protracted absence even.
25	24	When a man has gone abroad, leaving the joint estate of his family, his share must undoubtedly be given to his descendant who has returned from abroad.
25	25	Whether he be the third or the fifth or even the seventh in descent, he shall receive the share belonging to him by right of succession, hisbirth and family name having been ascertained (first).
25	26	He whom indigenous inhabitants and neighbours know to be the (legal) owner, to the descendants of that man must the land be surrendered by his kinsmen, when they make their appearance.
25	27	Let Brahmans, Kshatriyas, Vaisyas, and Sûdras, begotten in order by a Brahman, take four, three, two shares, and one share, in succession.
25	28	Let those begotten by a Kshatriya (take) three shares, two shares, and one share (respectively). Let those begotten by a Vaisya take two shares and one share.
25	29	The son by a Kshatriya wife, if elder by birth and endowed with superior qualities, shall take an equal share with the Brahman (son); and so shall a son by a Vaisya wife (share equally) with a Kshatriya son.
25	30	Land obtained by acceptance of a gift must never be given to the son of a Kshatriya woman or other (wife inferior in caste to her husband). Though their father may have given it to them, the son by a Brahman wife shall take it after the death (of the father).
25	31	An obedient and excellent son of a man having no other male issue, shall receive a maintenance (though he be born) of a Sûdra woman; let the Sapindas take the remainder.
25	32	A son begotten with a Sûdra woman by a twice-born man is not entitled to a share of the landed property; one begotten with a woman of equal caste shall take all. Thus has the law been settled.
25	33	Of the thirteen sons mentioned in succession by Manu, the legitimate son of the body (Aurasa) and the appointed daughter (Putrikâ) continue the family.
25	34	As in default of ghee, oil is admitted by the virtuous as a substitute (at sacrifices), so are the eleven sons (admitted as substitutes), in default of a legitimate son of the body and of an appointed daughter.
25	35	No one but a legitimate son of the body is declared to be heir of his father's wealth. An appointed daughter is said to be equal to him. All the others are stated to have a claim to maintenance (only).
25	36	Because a son (Putra) saves his father from the hell called Put by the very sight of his face, therefore should a man be anxious to beget a son.
25	37	Both a son's son and the son of an appointed daughter cause a man to attain heaven. Both are pronounced to be equal as regards their right of inheritance and the duty of offering funeral balls of meal (Pindas).
25	38	Gautama has declared that a daughter is appointed after performing a sacrifice to Agni and Pragâpati; others have said that she is an appointed daughter (Putrikâ) who was merely supposed to be one (before her birth) by a man having no male issue.
25	39	The other sons, beginning with the son begotten on a wife (Kshetraga), shall (respectively) take a fifth, a sixth, and a seventh part.
25	40	The son given, the son cast off, the son bought, the son made (or adopted), the son by a Sûdra wife: these, when pure by caste and irreproachable as to their conduct, are considered sons of middle rank.
25	41	The son begotten on a wife (Kshetraga) is despised by the virtuous; and so are the son begotten on a woman twice married, the son of an unmarried damsel, the son received with the wife, and the son secretly born.
25	42	Though born of a wife of the same caste, a son destitute of good qualities is unworthy to obtain the paternal wealth; it shall go to those learned (kinsmen) who offer the funeral ball of meal (Pinda) for the father.
25	43	A son redeems his father from the highestand lowest debts; consequently there is no use of him who acts otherwise.
25	44	What can be done with a cow which neither gives milk nor is (ever) pregnant? What is the good of a son being born who is neither learned nor virtuous?
25	45	A son who is destitute of learning, valour, and wealth, void of devotion and insight, and unobservant of good custom, such a son is declared to be no better than urine and fæces.
25	46	In the revealed texts (of the Veda), in the traditional law (of the Smritis), and in popular usage, the wife is declared to be half the body (of her husband), equally sharing the outcome of good and evil acts.
25	47	Of him whose wife is not dead, half his body survives. How should any one else take the property, while half (his) body lives?
25	48	Although kinsmen (Sakulyas), although his father and mother, although uterine brothers be living, the wife of him who dies without leaving male issue shall succeed to his share.
25	49	A wife deceased before (her husband) takes away his consecrated fire (Agnihotra); but if the husband dies before the wife, she takes his property, if she has been faithful to him. This is an eternal law.
25	50	After having received all the movable and immovable property, the gold, base metals and grain, liquids and wearing apparel, she shall causehis monthly, sixmonthly, and annual Srâddhas to be performed.
25	51	Let her propitiate with funeral oblations and pious liberality her husband's paternal uncles, Gurus, daughter's sons, sister's sons, and maternal uncles; also aged or helpless persons, guests, and women (belonging to the family).
25	52	Should agnates (Sapindas) or cognates (Bândhavas) or enemies injure the property, let the king inflict on them the punishment destined for a thief.
25	53	The husband being separated (in interests from his former coparceners), his wife shall take after his death a pledge and whatever else is recognised as property, excepting the immovable wealth.
25	54	A wife, though preserving her character and though partition have been made, is unworthy to obtain immovable property. Food or a portion of the arable land shall be given to her at will (for her support).
25	55	The wife is declared to succeed to her husband's property, and in her default, the daughter.
25	56	A daughter, like a son, springs from each member of a man; how then should any other mortal inherit the father's property while she lives?
25	57	Equal in caste (to her father) and married to a man of the same caste as her own, virtuous, habitually submissive, she shall inherit her father's property, whether she may have been (expressly) appointed or not.
25	58	As her father's wealth becomes her property, though kinsmen be in existence, even so her son becomes the owner of his mother's and maternal grandfather's wealth.
25	59	In default of them, uterine brothers or brother's sons, agnates (Sakulyas) and cognates (Bândhavas), pupils, or learned Brahmans are entitled to the inheritance.
25	60	When a man dies leaving no issue, nor wife, nor brother, nor father, nor mother, all his Sapindas shall divide his property in due shares.
25	61	Half the entire wealth, however, shall first be set apart for the benefit of the deceased (owner) and carefully assigned for his monthly, sixmonthly, and annual Srâddhas.
25	62	When there are several relatives, agnates (Sakulyas), and cognates (Bândhavas), whosoever of them is the nearest shall take the wealth of him who died leaving no issue.
25	63	When a man dies without leaving either wife or male issue, the mother has to be considered as her son's heiress, or a brother (may succeed) if she consents to it.
25	64	But on his death the mother shall take a son's share. The mothers shall share equally with the sons, the maidens shall take fourth-part shares.
25	65	,
25	66	To a father the funeral ball (Pinda) and water oblation shall be offered by his son; in default of a son, the widow (succeeds); in her default, a uterine brother; in default of him, the co-heirs (dâyâdâh); afterwards, the property goes to the daughter's son.
25	67	Should a Kshatriya, Vaisya, or Sûdra die without leaving male issue, or wife, or brother, their property shall be taken (as escheat) by the king, for he is the lord of all.
25	68	Except in the case of a Brahman; but a king bent on the practice of virtue must allot a maintenance to his women. Thus has the law of inheritance been declared.
25	69	For her food (he must assign) a Prastha of rice every afternoon, together with fuel, and one dress purchased for three Panas must be given to her every three months.
25	70	What is left after setting apart property sufficientfor the expense of her dress, food, and for the washerman, shall be made over to the co-heirs.
25	71	(The widow) shall recite the Dhûmâvasânika prayer in the evening, bathe frequently, and pay no regard to dwelling, food, or clothing after her husband's death.
25	72	He who (having been divided) is again living, through affection, together with his father or brother, or with his uncle even, is said to be reunited with them.
25	73	When brothers formerly divided are again living together through affection and arrange a second division, the right of primogeniture does not accrue in that case.
25	74	When any one (brother) should die or anyhow renounce worldly interests, his share is not lost; it is allotted to his uterine brother.
25	75	If there be a sister, she is entitled to a share of his property. This is the law regarding (the wealth of) one destitute of issue, and who has no wife or father.
25	76	When two (coparceners) have again established together, they shall mutually inherit their property.
25	77	If among reunited coparceners any one should acquire property through learning, valour, or other (independent effort of his own), a double share must be given to him; the rest shall take equal shares.
25	78	Whatever has been given by the paternalgrandfather, the father, or the mother, (all that) shall not be taken from him (who possesses it); (he may keep), likewise, property acquired by valour and the wealth of his wife.
25	79	Those by whom clothes and the like articles have been declared indivisible have not decided properly. The wealth of the rich depends on clothes and ornaments.
25	80	(Such wealth) when withheld from partition will yield no profit; but neither can it be allotted to a single (coparcener). Therefore it has to be divided with some skill; or else it would be useless.
