Chapter_no	Text_no	Hymn
17	34	Woodpeckers, egrets, ibis, parrots, cormorants, peewits, and flying foxes, (as well as birds) flying at night, (ought not to be eaten).
17	35	Birds that feed striking with their beaks, or scratching with their feet, and are not web-footed may be eaten,
17	36	And fishes that are not misshapen,
17	37	And (animals) that must be slain for (the fulfilment of) the sacred law.
17	38	Let him eat (the flesh of animals) killed by beasts of prey, after having washed it, if no blemish is visible, and if it is declared to be fit for use by the word (of a Brâhmana).
18	1	A wife is not independent with respect to (the fulfilment of) the sacred law.
18	2	Let her not violate her duty towards her husband.
18	3	Let her restrain her tongue, eyes, and (organs of) action.
18	4	A woman whose husband is dead and who desires offspring (may bear a son) to her brother-in-law.
18	5	Let her obtain the permission of her Gurus, and let her have intercourse during the proper season only.
18	6	(On failure of a brother-in-law she may obtain offspring) by (cohabiting with) a-Sapinda, a Sagotra, a Samânapravara, or one who belongs to the same caste.
18	7	Some (declare, that she shall cohabit) with nobody but a brother-in-law.
18	8	(She shall) not (bear) more than two (sons).
18	9	The child belongs to him who begat it,
18	10	Except if an agreement (to the contrary has been made).
18	11	(And the child begotten at) a living husband's (request) on his wife (belongs to the husband).
18	12	(But if it was begotten) by a stranger (it belongs) to the latter,
18	13	Or to both (the natural father and the husband of the mother).
18	14	But being reared by the husband, (it belongs to him.)
18	15	(A wife must) wait for six years, if her husband has disappeared. If he is heard of, she shall go to him.
18	16	But if (the husband) has renounced domestic life, (his wife must refrain) from intercourse (with other men).
18	17	(The wife) of a Brâhmana (who has gone to a foreign country) for the purpose of studying (must wait) twelve years.
18	18	And in like manner if an elder brother (has gone to a foreign country) his younger brother (must wait twelve years) before he takes a wife or kindles the domestic fire.
18	19	Some (declare, that he shall wait) six years.
18	20	A (marriageable) maiden (who is not given in marriage) shall allow three monthly periods to pass, and afterwards unite herself, of her own will, to a blameless man, giving up the ornaments received from her father or her family).
18	21	A girl should be given in marriage before (she attains the age of) puberty.
18	22	He who neglects it, commits sin.
18	23	Some (declare, that a girl shall be given in marriage) before she wears clothes.
18	24	In order to defray the expenses of a wedding, and when engaged in a rite (enjoined by) the sacred law, he may take money (by fraud or force) from a Sûdra,
18	25	Or from a man rich in small cattle, who neglects his religious duties, though he does not belong, to the Sûdra caste,
18	26	Or from the owner of a hundred cows, who does not kindle the sacred fire,
18	27	Or from the owner of a thousand cows, who does not drink Soma.
18	28	And when he has not eaten (at the time of six meals he may take) at the time of the seventh meal (as much as will sustain life), not (such a quantity as will serve) to make a hoard,
18	29	Even from men who do not neglect their duties.
18	30	If he is examined by the king (regarding his deed), he shall confess (it and his condition).
18	31	For if he possesses sacred learning and a good character, he must be maintained by the (king).
18	32	If the sacred law is violated and the (king) does not do (his duty), he commits sin.
19	1	The law of castes and of orders has been declared.
19	2	Now, indeed, man (in) this (world) is polluted by a vile action, such as sacrificing for men unworthy to offer a sacrifice, eating forbidden food, speaking what ought not to be spoken, neglecting what is prescribed, practising what is forbidden.
19	3	They are in doubt if he shall perform a penance for such (a deed) or if he shall not do it.
19	4	(Some) declare, that he shall not do it,
19	5	Because the deed does not perish.
19	6	The most excellent (opinion is), that he shall perform (a penance).
19	7	For it is declared in the Veda, that he who has offered a Punastoma (may) again come to (partake of) the libations of Soma,
19	8	Likewise he who has offered a Vrâtyastoma.
19	9	(The Veda says) further: 'He who offers a horse-sacrifice, conquers all sin, he destroys the guilt of the murder of a Brâhmana;
19	10	Moreover: 'He shall make an Abhisasta perform an Agnishtut sacrifice.'
19	11	Reciting the Veda, austerity, a sacrifice, fasting, giving gifts are the means for expiating such a (blamable act).
19	12	The purificatory (texts are), the Upanishads, the Vedântas, the Samhitâ-text of all the Vedas, the (Anuvâkas called) Madhu, the (hymn of) [paragraph continues] Aghamarshana, the Atharvasiras, the (Anuvâkas called the) Rudras, the Purusha-hymn, the two Sâmans (called) Râgana and Rauhineya, the Brihat (Sâman) and the Rathantara, the Purushagati (Sâman), the Mahânâmnîs, the Mahâvairâga (Sâman), the Mahâdivâkîrtya (Sâman), any of the Gyeshtha Sâmans, the Bahishpavamâna (Sâman), the Kûshmândas, the Pâvamânîs, and the Sâvitrî.
19	13	To live on milk alone, to eat vegetables only, to eat fruits only, (to live on) barley-gruel prepared of a handful of grain, to eat gold, to eat clarified butter, and to drink Soma (are modes of living) which purify.
19	14	All mountains, all rivers, holy lakes, places of pilgrimage, the dwellings of Rishis, cow-pens, and temples of the gods (are) places (which destroy sin).
19	15	Continence, speaking the truth, bathing morning, noon, and evening, standing in wet clothes, sleeping on the ground, and fasting (are the various kinds of) austerity.
19	16	Gold, a cow, a dress, a horse, land, sesamum, clarified butter, and food are the gifts (which destroy sin).
19	17	A year, six months, four (months), three (months), two (months), one (month), twenty-four days, twelve days, six days, three days, a day and a night are the periods (for penances).
19	18	These (acts) may be optionally performed when no (particular penance) has been prescribed,
19	19	(Viz.) for great sins difficult (penances), and for trivial faults easy ones.
19	20	The Krikkhra and the Atikr.ikkhra, (as well as) the Kândrâyana, are penances for all (offences).
20	1	Let him cast off a father who assassinates a king, who sacrifices for Sûdras, who sacrifices for his own sake (accepting) money from Sûdras, who divulges the Veda (to persons not authorised to study it), who kills a learned Brâhmana, who dwells with men of the lowest castes, or (cohabits) with a female of one of the lowest castes.
20	2	Having assembled the (sinner's) spiritual Gurus and the relatives by marriage, (the sons and other kinsmen) shall perform (for him) all the funeral rites, the first of which is the libation of water,
20	3	And (afterwards) they shall overturn his water-vessel (in the following manner):
20	4	A slave or a hired servant shall fetch an impure vessel from a dust-heap, fill it (with water taken) from the pot of a female slave and, his face turned towards the south upset it with his foot, pronouncing (the sinner's) name (and saying): 'I deprive N. N. of water.'
20	5	All (the kinsmen) shall touch him (the slave) passing their sacrificial cords over the right shoulder and under the left arm, and untying the locks on their heads.
20	6	The spiritual Gurus and the relatives by marriage shall look on.
20	7	Having bathed, they (all shall) enter the village.
20	8	He who afterwards unintentionally speaks to the (outcast sinner) shall stand. during one night, reciting the Sâvitrî.
20	9	If he intentionally (converses with the outcast, he must perform the same penance) for three nights.
20	10	But if an (outcast sinner) is purified by (performing) a penance, (his kinsmen) shall, after he has become pure, fill a golden vessel (with water) from a very holy lake or a river, and make him bathe in water (taken) from that (vessel).
20	11	Then they shall give him that vessel and he, after taking it, shall mutter (the following Mantras): 'Cleansed is the sky, cleansed is the earth, cleansed and auspicious is the middle sphere; I here take that which is brilliant.'
20	12	Let him offer clarified butter, (reciting) these Yagus formulas, the Pâvamânîs, the Taratsamandîs, and the Kûshmândas.
20	13	Let him present gold or a cow to a Brâhmana,
20	14	And to his teacher.
20	15	But he, whose penance lasts for his (whole) lifetime, will be purified after death.
20	16	Let (his kinsmen) perform for him all the funeral rites, the first of which is the libation of water.
20	17	This same (ceremony of bathing in) water consecrated for the sake of purification (must be performed) in the case of all minor offences (upapâtakas).
21	1	The murderer of a Brâhmana, he who drinks spirituous liquor, the violator of a Guru's bed, he who has connection with the female relatives of his mother and of his father (within six degrees) or with sisters and their female offspring, he who steals (the gold of a Brâhmana), an atheist, he who constantly repeats blamable acts, he who does not cast off persons guilty of a crime causing loss of caste, and he who forsakes blameless (relatives), become outcasts,
21	2	Likewise those who instigate others to acts causing loss of caste,
21	3	And he who for a (whole) year associates with outcasts.
21	4	To be an outcast means to be deprived of the right to follow the lawful occupations of twice-born men,
21	5	And to be deprived after death of the rewards of meritorious deeds.
21	6	Some call (this condition) hell.
21	7	Manu (declares, that) the first three (crimes, named above) cannot be expiated.
21	8	Some (declare, that a man) does not become an outcast (by having connection) with female (relatives), except (when he violates) a Guru's bed.
21	9	A woman becomes an outcast by procuring abortion, by connection with a (man of) lower (caste) and (the like heinous crimes).
21	10	Giving false evidence, calumnies which will reach (the ears of) the king, an untrue accusation brought against a Guru (are acts) equal to mortal sins (mahâpâtaka).
21	11	(The guilt of a) minor offence (upapâtaka) rests on those who (have been declared to) defile the company (at a funeral dinner and have been named above) before the bald man, on killers of kine, those who forget the Veda, those who pronounce Vedic texts for the (last-mentioned sinners), students who break the vow of chastity, and those who allow the time for the initiation to pass.
21	12	An officiating priest must be forsaken, if he is ignorant (of the rules of the sacrifice), a teacher, if he does not impart instruction, and (both) if they commit crimes causing loss of caste.
21	13	He who forsakes (them) under any other circumstances, becomes an outcast.
21	14	Some declare, that he, also, who receives (a person who has unjustly forsaken his priest or teacher, becomes an outcast).
21	15	The mother and the father must not be treated improperly under any circumstances.
21	16	But (the sons) shall not take their property.
21	17	By accusing a Brâhmana of a crime (the accuser commits) a sin equal (to that of the accused).
21	18	If (the accused is) innocent, (the accuser's guilt is) twice (as great as that of the crime which he imputed to the other).
21	19	And he who, though able to rescue a weak man from injury, (does) not (do it, incurs as much guilt as he who injures the other).
21	20	He who in anger raises (his hand or a weapon) against a Brâhmana, will be banished from heaven for a hundred years.
21	21	If he strikes, (he will lose heaven) for a thousand (years).
21	22	If blood flows, (he will lose heaven) for a number of years equal to (that of the particles of) dust which the spilt (blood) binds together.
22	1	(Now follows the description of the) penances.
22	2	He who has (intentionally) slain a Brâhmana shall emaciate himself, and thrice throw himself into a fire,
22	3	Or he may become in battle a target for armed men,
22	4	Or, remaining chaste, he may, during twelve years, enter the village (only) for the purpose of begging, carrying the foot of a bedstead and a skull in his hand and proclaiming his deed.
22	5	If be meets an Ârya, he shall step out of the road.
22	6	Standing by day, sitting at night, and bathing in the morning, at noon, and in the evening, he may be purified (after twelve years),
22	7	Or by saving the life of a Brâhmana,
22	8	Or if he is, at least, thrice vanquished in (trying to recover) the property (of a Brâhmana) stolen (by robbers),
22	9	Or by bathing (with the priests) at (the end of) a horse-sacrifice,
22	10	Or at (the end of) any other (Vedic) sacrifice, provided that an Agnishtut (sacrifice) forms part of it.
22	11	(The same penances must be performed) even if he has attempted the life of a Brâhmana, but failed to kill him,
22	12	Likewise if he has killed a female (of the Brâhmana caste) who had bathed after temporary uncleanness,
22	13	Also for (destroying) the embryo of a Brâhmana, though (its sex) may be not distinguishable.
22	14	For (intentionally) killing a Kshatriya the normal vow of continence (must be kept) for six years; and he shall give one thousand cows and one bull.
22	15	For (killing) a Vaisya (the same penance must be performed) during three years; and he shall give one hundred cows and one bull.
22	16	For (killing) a Sûdra (the same penance must be performed) during one year; and he shall give ten cows and one bull.
22	17	And the same (rule applies) if a female (has been killed) who was not in the condition .
22	18	(The penance for killing) a cow is the same as for (the murder of) a Vaisya,
22	19	And for injuring a frog, an ichneumon, a crow, a chameleon, a musk-rat, a mouse, and a dog,
22	20	And for killing one thousand (small animals) that have bones,
22	21	Also for (killing) an ox-load of (animals) that have no bones;
22	22	Or he may also give something for (the destruction of) each animal that has bones.
22	23	For (killing) a eunuch (he shall give) a load of straw and a mâsha of lead;
22	24	For (killing) a boar, a pot of clarified butter;
22	25	For (killing) a snake, a bar of iron;
22	26	For (killing) an unchaste woman, who is merely in name a Brâhmanî, a leather bag;
22	27	(For killing a woman who subsists) by harlotry, nothing at all.
22	28	For preventing that (a Brâhmana) obtains a wife, food, or money, (he must) in each case (remain chaste) during a year,
22	29	For adultery two years,
22	30	(For adultery with the wife) of a Srotriya three years.
22	31	And if he has received a present (from the woman), he shall throw it away,
22	32	Or restore it to the giver.
22	33	If he has employed Vedic texts for people (with whom such intercourse is) forbidden, (he shall remain chaste for a year), provided (the portion of the Veda thus employed) contained one thousand words.
22	34	And the same (penance must be performed) by him who extinguishes the (sacred) fires, who neglects the daily recitation of the Veda, or (who is guilty) of a minor offence (upapâtaka),
22	35	Also by a wife who violates her duty (to her husband): but, being guarded, she shall receive food.
22	36	For committing a bestial crime, excepting (the case of) a cow, (he shall offer) an oblation of clarified butter, (reciting) the Kûshmânda texts.
23	1	They shall pour hot spirituous liquor into the mouth of a Brâhmana who has drunk such liquor; he will be purified after death.
23	2	If he has drunk it unintentionally, (he shall drink) for three days hot milk, clarified butter, and water, and (inhale hot) air. That (penance is called the Tapta-)krikkhra. Afterwards he shall be again initiated.
23	3	And (the same penance must be performed) for swallowing urine, excrements, or semen,
23	4	And (for eating) any part of a carnivorous beast, of a camel or of an ass,
23	5	And of tame cocks or tame pigs.
23	6	If he smells the fume (exhaled) by a man who has drunk spirituous liquor, (he shall) thrice restrain his breath and eat clarified butter,
23	7	Also, if he has been bitten by (one of the animals mentioned) above .
23	8	He who has defiled the bed of his Guru shall extend himself on a heated iron bed,
23	9	Or he shall embrace the red-hot iron image of a woman.
23	10	Or he shall tear out his organ and testicles and, holding them in his hands, walk straight towards the south-west, until he falls down dead,
23	11	He will be purified after death.
23	12	(The guilt of him who has intercourse) with the wife of a friend, a sister, a female belonging to the same family, the wife of a pupil, a daughter-in-law, or with a cow, is as great as that of (him who violates his Guru's) bed.
23	13	Some (declare, that the guilt of such a sinner is equal to) that of a student who breaks the vow of chastity.
23	14	A woman who commits adultery with a man of lower caste the king shall cause to be devoured by dogs in a public place.
23	15	He shall cause the adulterer to be killed (also).
23	16	(Or he shall punish him in the manner) which has been declared (above).
23	17	A student who has broken the vow of chastity shall offer an ass to Nirriti on a cross-road.
23	18	Putting on the skin of that (ass), with the hair turned outside, and holding a red (earthen) vessel in his hands, he shall beg in seven houses, proclaiming his deed.
23	19	He will be purified after a year.
23	20	For an involuntary discharge caused by fear or sickness, or happening during sleep, and if for seven days the fire-oblations and begging have been neglected, (a student) shall make an offering of clarified butter or (place) two pieces of fuel (in the fire) reciting the two (verses called) Retasya.
23	21	Let him who was asleep when the sun rose remain standing during the day, continent and fasting, and him who was asleep when the sun set (remain in the same position) during the night, reciting the Gâyatrî.
23	22	He who has looked at an impure (person), shall look at the sun and restrain his breath (once).
23	23	Let him who has eaten forbidden food [or swallowed impure substances], (fast until) his entrails are empty.
23	24	(In order to attain that), he must entirely abstain from food at least for three (days and) nights.
23	25	Or (he becomes pure) after eating during seven (days and) nights fruits that have become detached spontaneously, avoiding (all other food).
23	26	(If, he has eaten forbidden food mentioned above) before five-toed animals, he must throw it up and eat clarified butter.
23	27	For abuse, speaking an untruth, and doing injury, (he shall practise) austerities for no longer period than three (days and) nights.
23	28	If (the abuse) was merited, (he shall offer) burnt-oblations, reciting (the Mantras) addressed to Varuna and (the hymns) revealed by Manu.
23	29	Some (declare, that) an untruth (spoken) at the time of marriage, during dalliance, in jest or while (one suffers severe) pain is venial.
23	30	But (that is) certainly not (the case) when (the untruth) concerns a Guru.
23	31	For if he lies in his heart only to a Guru regarding small matters even, he destroys (himself), seven descendants, and seven ancestors.
23	32	For intercourse with a female (of one) of the lowest castes, he shall perform a Krikkhra penance during one year.
23	33	(For committing the same sin) undesignedly, (he shall perform the same penance) during twelve (days and) nights.
23	34	For connection with a woman during her courses, (he shall perform the same penance) for three (days and) nights.
24	1	A secret penance (must be performed) by him whose sin is not publicly known.
24	2	He who desires to accept or has accepted (a gift) which ought not to be accepted, shall recite the four Rik-verses , (beginning) Tarat sa mandî, (standing) in water.
24	3	He who desires to eat forbidden food, shall scatter earth (on it).
24	4	Some (declare, that) he who has connection with a woman during her courses becomes pure by bathing.
24	5	Some (declare, that this rule holds good) in the case of (one's own) wives (only).
24	6	The (secret) penance for killing a learned Brâhmana (is as follows):, Living during ten days on milk (alone) or (on food fit for offerings), during a second (period of ten days) on clarified butter, and during a third (period of ten days) on water, partaking of (such food) once only each day, in the morning, and keeping his garments constantly wet, he shall (daily) offer (eight) oblations, (representing) the hair, the nails, the skin, the flesh, the blood, the sinews, the bones, (and) the marrow. The end of each (Mantra) shall be, 'I offer in the mouth of the Atman (the Self), in the jaws of Death.'
24	7	Now another (penance for the murder of a Brâhmana will be described):
24	8	The rule (as to eating and so forth), which has been declared ,
24	9	(And) he shall offer clarified butter, reciting , 'O fire, do thou ferry over,' the Mahâvyâhritis, and the Kûshmândas;
24	10	Or, for the murder of a Brâhmana, for drinking spirituous liquor, for stealing (gold), and for the violation of a Guru's bed, he may perform that (same vow), tire himself by repeatedly stopping his breath, and recite (the hymn seen by) Aghamarshana. That is equal (in efficacy) to the final bath at a horse-sacrifice;
24	11	Or, repeating the Gâyatrî a thousand times, he, forsooth, purifies himself;
24	12	Or, thrice repeating (the hymn of) Aghamarshana while immersed in water, he is freed from all sins.
25	1	Now they say: 'How many (gods) does a student enter who violates the vow of chastity?'
25	2	(And they answer): 'His vital spirits (go to) the Maruts (winds), his strength to Indra, his eminence in sacred learning to Brihaspati, all the remaining parts to Agni.'
25	3	He kindles the fire in the night of the new moon, and offers, by way of penance, two oblations of clarified butter,
25	4	(Reciting these two sacred texts), 'Defiled by lust am I, defiled am I, oh Lust; to Lust svâhâ;' 'Injured by lust am I, injured am I, oh Lust; to Lust svâhâ.' (Next) he (silently) places one piece of sacred fuel (on the fire), sprinkles water round the fire, offers the Yagñavâstu (oblation), and approaching (the fire) worships it, thrice (reciting the text), 'May the waters sprinkle me.'
25	5	These worlds are three; in order to conquerthese worlds, in order to gain mastership over these worlds, (this rite must be performed.)
25	6	According to some, the above (described) rite is a penance (for all hidden offences) in general, (and they say) regarding it, 'He who may be impure, as it were, shall offer burnt-oblations in this manner, and shall recite sacred texts in this manner; the fee (of the officiating priest shall be) whatever he may choose.'
25	7	He who has been guilty of cheating, of calumniating, of acting contrary to the rule of conduct, of eating or drinking things forbidden, of connection with a woman of the Sûdra caste, of an unnatural crime, and even of performing magic rites with intent (to harm his enemies), shall bathe and sprinkle himself with water, reciting the texts addressed to the Waters, or those addressed to Varuna, or other purificatory texts.
25	8	For offences committed by speaking or thinking of forbidden things, the five Vyâhritis (must be recited).
25	9	Or for all (offences) he may sip water, (reciting) in the morning (the text), 'May the day and the sun purify me;' and in the evening, 'The night and Varuna.'
25	10	Or he may offer eight pieces of sacred fuel, [paragraph continues] (reciting the texts beginning) 'Devakritasya.' By merely offering them he becomes free from all sin.
26	1	Now, therefore, we will describe three Krikkhras (or difficult penances).
26	2	(During three days) he shall eat at the morning-meal food fit for offerings, and fast in the evening.
26	3	Next, he shall eat (food fit for offerings), during. another period of three days, in the evening (only).
26	4	Next, during another period of three days, he shall not ask anybody (for food).
26	5	Next, he shall fast during another period of three days.
26	6	He who desires (to be purified) quickly, shall stand during the day, and sit during the night.
26	7	He shall speak the truth.
26	8	He shall not converse with anybody but Âryans.
26	9	He shall daily sing the two (Sâmans called) Raurava and Yaudhâgaya.
26	10	He shall bathe in the morning, at noon, and in the evening reciting, the three (verses which begin) 'For ye waters are,' and he shall dry himself reciting the eight purificatory (verses which begin) 'The golden-coloured.'
26	11	Next (he shall offer) libations of water.
26	12	Adoration to him who creates self-consciousness, who creates matter, who gives gifts, who destroys (sin), who performs penance, to Punarvasu, adoration. Adoration to him who is worthy of (offerings) consisting of Muñga grass, who is worth), of (offerings of) water, who conquers wealth, to him who conquers the universe, adoration.Adoration to him who gives success, who gives full success, who gives great success, to him who carries (all undertakings) to a successful issue, adoration.Adoration to Rudra, the lord of cattle, the great god, the triocular, solitary, supreme lord Hari, to dread Sarva, to Îsâna who carries the thunderbolt, to the fierce wearer of matted locks, adoration.Adoration to the Sun, to Aditi's offspring, adoration.Adoration to him. whose neck is blue, to him whose throat is dark-blue, adoration.Adoration to the black one, to the brown one, adoration.Adoration to Indra, the first-born, the best, the ancient, to chaste Harikesa, adoration.Adoration to the truthful purifier, to fire-coloured Kâma, who changes his form at pleasure, adoration.Adoration to the brilliant one, to him whose form is brilliant, adoration.Adoration to the fierce one, to him whose form is fierce, adoration.Adoration to Sobhya, the beautiful, the great male, the middle male, the highest male, to the student of the Veda, adoration.Adoration to him who wears the moon on his forehead, to him whose garment is a skin, adoration.
26	13	The worship of Âditya (the sun) must be performed with the same (texts).
26	14	Offerings of clarified butter (must be made with the help of) the same (texts).
26	15	At the end of the period of twelve days he shall boil rice and. make offerings to the following deities,
26	16	(Viz.) to Agni svâhâ, to Soma svâhâ, to Agni and Soma (conjointly), to Indra and Agni (conjointly), to Indra, to all the gods, to Brahman, to Pragâpati, (and) to Agni Svishtakrit.
26	17	Afterwards (he must feed) Brâhmanas.
26	18	By the above (rules) the Atikr.ikkhra (or exceedingly difficult) penance has been explained.
26	19	(But when he performs that), he shall eat (only) as much as he can take at one (mouthful).
26	20	The third (Krikkhra) is that where water is the (only) food, and it is called Krikkhrâtikrikkhra (or the most difficult penance).
26	21	He who has performed the first of these (three) becomes pure, sanctified, and worthy (to follow) the occupations (of his caste).
26	22	He who has performed the second is freed from all sins which he commits, excepting mortal sins (mahâpâtaka).
26	23	He who has performed the third, removes all guilt.
26	24	Now he who performs these three Krikkhras becomes perfect in all the Vedas, and known to all the gods;
26	25	Likewise he who knows this.
27	1	Now, therefore, the Kândrâyana (or lunar penance will be described).
27	2	The (general) rules prescribed for a Krikkhra (are applicable) to that.
27	3	(The hair must be) shaved, in case it (is performed as) a penance.
27	4	He shall fast on the day preceding the full moon.
27	5	And (he shall offer) libations (of water), oblations of clarified butter, consecrate the sacrificial viands, and worship the moon, reciting these (rikas), 'Increase' , 'May milk be joined with thee'  'Ever new' .
27	6	He shall offer (clarified butter), reciting the four (rikas beginning) 'Yad devâ devahedanam,'
27	7	And at the end (of the offering of clarified butter he shall offer) pieces of sacred fuel, reciting (the texts beginning) 'Devakritasya.'
27	8	Each mouthful of food must be consecrated by the mental recitations (of one) of the following (words): Om, bhûh, bhuvah, svah, austerity, truth, fame, prosperity, vigour, refreshment, strength, lustre, soul, law, Siva.
27	9	Or (he may consecrate) all (of them at once, saying), Adoration svâhâ.
27	10	The size of a mouthful (shall be such) as not to cause a distortion of the mouth (in swallowing it).
27	11	The sacrificial viands are, boiled rice, food obtained by begging, ground barley, grain separated from the husk, barley-gruel, vegetables, milk, sour milk, clarified butter, roots, fruits, and water; (among these) each succeeding one is preferable (to those enumerated earlier).
27	12	He shall eat on the day of the full moon fifteen mouthfuls, and during the dark half (of the month) daily diminish his portion by one (mouthful).
27	13	He shall fast on the day of the new moon, and during the bright half (of the month) daily increase (his portion) by one (mouthful).
27	14	According to some (the order shall be) inverted.
27	15	That (is called) a month, occupied by the Kândrâyana penance.
27	16	He who has completed that, becomes free from sin and free from crime, and destroys all guilt.
27	17	He who has completed a second (month, living according to that rule), sanctifies himself, ten ancestors, and ten descendants, as well as (any) company (to which he may be invited);
27	18	And he who has lived for a year (according to that rule), dwells (after death) in the world of the moon.
28	1	After the father's death let the sons divide his estate,
28	2	Or, during his lifetime, when the mother is past child-bearing, if he desires it,
28	3	Or the whole (estate may go) to the first-born; (and) he shall support (the rest) as a father.
28	4	But in partition there is an increase of spiritual merit.
28	5	(The additional share) of the eldest (son consists of) a twentieth part (of the estate), a male and a female (of animals with one row of front teeth, such as cows), a carriage yoked with animals that have two rows of front teeth, (and) a bull.
28	6	(The additional share) of the middlemost (consists of) the one-eyed, old, hornless, and tailless animals, if there are several.
28	7	(The additional share) of the youngest (consists of) the sheep, grain, the iron (utensils), a house, a cart yoked (with oxen), and one of each kind of (other) animals.
28	8	All the remaining (property shall be divided) equally.
28	9	Or let the eldest have two shares,
28	10	And the rest one each.
28	11	Or let them each take one kind of property, (selecting), according to seniority, what they desire,
28	12	Ten head of cattle.
28	13	(But) no (one brother shall) take (ten) one-hoofed beasts or (ten) slaves.
28	14	(If a man has several wives) the additional share of the eldest son is one bull (in case he be born of a later-married wife);
28	15	(But the eldest son) being born of the first-married wife (shall have) fifteen cows and one bull;
28	16	Or (let the eldest son) who is born of a later-married wife (share the estate) equally with his younger (brethren born of the first-married wife).
28	17	Or let the special shares (be adjusted) in each class (of sons) according to their mothers.
28	18	A father who has no (male) issue may appoint his daughter (to raise up a son for him), presenting burnt offerings, to Agni (fire) and to Pragâpati (the lord of creatures), and addressing (the bridegroom with these words), 'For me be (thy male) offspring.'
28	19	Some declare, that (a daughter becomes) an appointed daughter solely by the intention (of the father).
28	20	Through fear of that (a man) should not marry a girl who has no brothers.
28	21	Sapindas (blood relations within six degrees), Sagotras (relations bearing a common family name), (or) those connected by descent from the same Rishi [paragraph continues] (vaidika gotra), and the wife shall share (the estate) of a person deceased without (male) issue (or an appointed daughter).
28	22	Or (the widow) may seek to raise up offspring (to her deceased husband).
28	23	(A son) begotten on a (widow) whose husband's brother lives, by another (relative), is excluded from inheritance.
28	24	A woman's separate property (goes) to her unmarried daughters, and (on failure of such) to poor (married daughters).
28	25	The sister's fee belongs to her uterine brothers, if her mother be dead.
28	26	Some (declare, that it belongs to them) even while the mother lives.
28	27	The heritage of not reunited (brothers) deceased [paragraph continues] (without male issue goes) to the eldest (brother).
28	28	If a reunited coparcener dies (without male issue) his reunited coparcener takes the heritage.
28	29	A son born after partition takes exclusively (the wealth) of his father.
28	30	What a learned (coparcener) has acquired by his own efforts, he may (at his pleasure) withhold from his unlearned (coparceners).
28	31	Unlearned (coparceners) shall divide (their acquisitions) equally.
28	32	A legitimate son, a son begotten on the wife (by a kinsman), an adopted son, a son made, a son born secretly, and a son abandoned (by his natural parents) inherit the estate (of their fathers).
28	33	The son of an unmarried damsel, the son of a pregnant bride, the son of a twice-married woman, the son of an appointed daughter, a son self-given, and a son bought belong to the family (of their fathers).
28	34	On failure of a legitimate son or (of the) other (five heirs) they receive a fourth (of the estate).
28	35	The son of a Brâhmana by a Kshatriya wife, being the eldest and endowed with good qualities, shares equally (with a younger brother, born of a Brâhmanî);
28	36	(But he shall) not (obtain) the additional share of an eldest son.
28	37	If there are sons begotten (by a Brâhmana) on wives of the Kshatriya and Vaisya castes (the division of the estate between them takes place according to the same rules) as (between) the (son by a Kshatriya wife) and the son by a Brâhmanî.
28	38	And (the sons by a Kshatriya wife and bya Vaisya wife share in the same manner) if (they have been begotten) by a Kshatriya (father).
28	39	The son by a Sûdra wife even, if he be obedient like a pupil, receives a provision for maintenance (out of the estate) of a (Brâhmana) deceased without (other) male issue.
28	40	According to some, the son of a woman of equal caste even does not inherit, if he be living unrighteously.
28	41	Srotriyas shall divide the estate of a childless Brâhmana.
28	42	The king (shall take the property of men) of other (castes).
28	43	An idiot and a eunuch must be supported.
28	44	The (male) offspring of an idiot receives (his father's) share.
28	45	(Sons begotten) on women of higher castes (by men of lower castes shall be treated) like sons (begotten by a Brâhmana) on a Sûdra wife.
28	46	Water, (property destined for) pious uses or sacrifices, and prepared food shall not be divided;
28	47	Nor (shall a partition be made) of women connected (with members of the family).
28	48	In cases for which no rule has been given, (that course) must be followed of which at least ten (Brâhmanas), who are well instructed, skilled in reasoning, and free from covetousness, approve.
28	49	They declare, that an assembly (parishad, shall consist) at least (of the ten following (members, viz.) four men who have completely studied the four Vedas, three men belonging to the (three) orders enumerated first, (and) three men who know (three) different (institutes of) law.
28	50	But on failure of them the decision of one Srotriya, who knows the Veda and is properly instructed (in the duties, shall be followed) in doubtful cases.
28	51	For such a man is incapable of (unjustly) injuring or (unjustly) favouring created beings.
28	52	He who knows the sacred law obtains heavenly bliss, more than (other) righteous men, on account of his knowledge of, and his adherence to it.
28	53	Thus the sacred law (has been explained).
