Chapter_no	Text_no	Hymn
50	8	Likewise, he who has killed (unintentionally) a pregnant woman, or a woman in her courses.
50	9	Or a woman who has bathed after temporary uncleanness;
50	10	Or a friend.
50	11	He who has (unintentionally) killed a king, must perform the Mahâvrata for twice the same number of years (or twenty-four years);
50	12	He who has (unintentionally) killed. a Kshatriya (not engaged in a sacrifice, nor a king), for one quarter of that time less (or for nine years);
50	13	He who has (unintentionally) killed a Vaisya (not engaged in a sacrifice), for half of that time (or for six years).
50	14	He who has (unintentionally) killed a (virtuous) Sûdra, for half of that time again (or for three years).
50	15	He who is performing any of those penances, must carry (on his stick) the skull of the person slain, like a flag.
50	16	Let a man serve cows for a month, his hair and beard having been shorn.
50	17	And let him sit down to rest when they rest;
50	18	And let him stand still when they stand still;
50	19	And let him give assistance to a cow that has met with an accident (such as getting into a slough, or falling into a pit).
50	20	And let him preserve them from (the attacks of lions and tigers and other) dangers.
50	21	Let him not seek shelter himself against cold (and hot winds) and similar dangers, without having previously protected the cows against them.
50	22	Let him wash himself with cow-urine (three times a day);
50	23	And let him subsist upon the (five) productions of a cow:
50	24	This is the Govrata (cow rite), which must be performed by him who has (unintentionally) killed a cow (belonging to a Kshatriya).
50	25	If a man has killed an elephant (intentionally), he must give five black (nîla) bulls.
50	26	If he has killed (unintentionally) a horse, he must give a garment.
50	27	If he has (intentionally) killed an ass, he must give a bull one year old.
50	28	The same if he has (intentionally) killed a ram or a goat.
50	29	If he has (intentionally) killed a camel, he must give one Krishnala of gold.
50	30	If he has (intentionally) killed a dog, he must fast for three days.
50	31	If he has (unintentionally) killed a mouse, or a cat, or an ichneumon, or a frog, or a Dundubha snake, or a large serpent (a boa constrictor), he must fast one day, and on the next day he must give a dish of milk, sesamum, and rice mixed together to a Brâhmana, and give him an iron hoe as his 'fee.'
50	32	If he has killed (unintentionally) an iguana, or an owl, or a crow, or a fish, he must fast for three days.
50	33	If he has killed (intentionally) a Hamsa, or a crane, or a heron, or a cormorant, or an ape, or a falcon, or the vulture called Bhâsa, or a Brâhmanî duck, he must give a cow to a Brâhmana.
50	34	If he has killed a snake, (he must give) an iron spade.
50	35	If he has killed emasculated (cattle or birds), (he must give) a load of straw.
50	36	If he has killed (intentionally) a boar, (he must give) a Kumbha of clarified butter.
50	37	If he has (intentionally) killed a partridge, (he must give) a Drona of sesamum.
50	38	If he has (intentionally) killed a parrot, (he must give) a calf two years old.
50	39	If he has (intentionally) killed a curlew, (he must give) a calf three years old.
50	40	If he has (unintentionally) killed a wild carnivorous animal, he must give a milch cow.
50	41	If he has (unintentionally) killed a wild animal not carnivorous, (he must give) a heifer.
50	42	If he has (intentionally) killed an animal not mentioned before, he must subsist upon milk for three days.
50	43	If he has (unintentionally) killed a bird (not mentioned before), he must eat at night only;
50	44	Or (if unable to do so), he must give a silver Mâsha.
50	45	If he has (unintentionally) killed an aquatic animal, he must fast (for a day and a night).
50	46	If he has killed a thousand (small) animals having bones, or an ox-load of animals that have no bones, he must perform the same penance as for killing a Sûdra.
50	47	But, if he has killed animals having bones, he must (moreover) give some trifle to a Brâhmana (for each animal which he has killed); if he has killed boneless animals, he becomes purified by one stopping of the breath.
50	48	For cutting (unawares?) trees yielding fruit (such as the bread-fruit or mango trees), shrubs, creeping or climbing plants, or plants yielding blossoms (such as the jasmine tree), he must mutter a Vedic text (the Gâyatrî) a hundred times.
50	49	For killing (unintentionally) insects bred in rice or other food, or in (sweets and) the like, or in liquids (such as molasses), or elsewhere (in water and so on), or in flowers or fruits, the penance consists in eating clarified butter.
50	50	If a man has wantonly cut such plants asgrow by cultivation. (such as rice and barley), or such as rise spontaneously in the wood (such as wild rice), he must wait on a cow and subsist upon milk for one day.
51	1	A drinker of spirituous liquor must abstain from all religious rites and subsist on grains separated from the husk for a year.
51	2	If a man has (knowingly) tasted any of the (twelve) unclean excretions of the body, or of the (twelve) intoxicating drinks, he must perform the Kândrâyana penance.
51	3	Likewise, if he has (knowingly) eaten garlic, or onions, or red garlic, or any plant which has a similar flavour (to that of garlic or onions), or the meat of village pigs, of tame cocks (and other tame birds), of apes, and of cows.
51	4	In all those cases men belonging to a twice-born caste have to be initiated a second time, after the penance is over.
51	5	On their second initiation, the tonsure, the girding with the sacred string, the wearing of the staff, and the begging of alms shall be omitted.
51	6	If a man has (unawares) eaten meat of a fivetoed animal, with the exception of the hare, the porcupine, the iguana, the rhinoceros, and the tortoise, he must fast for seven days.
51	7	If he has eaten the food of a multitude of persons, of a harlot, of a thief, or of a singer, he must subsist upon milk for seven days.
51	8	And (if he has eaten) the food of a carpenter or of a leather manufacturer;
51	9	Or of a usurer, of a miser, of one who has performed the initiatory ceremony of a Soma-sacrifice, of a jailer, of an Abhisasta, or of a eunuch;
51	10	Or of a dissolute woman, of a hypocrite, of a physician, of a hunter, of a hard-hearted or cruel person, and of one who eats the leavings of food;
51	11	Or of a woman who has neither husband nor son, of a goldsmith, of an enemy, or of an outcast:
51	12	Or of a malignant informer, of a liar, of one who has transgressed the law, and of one who sells himself, or who sells (molasses or other) liquids and condiments;
51	13	Or of a public dancer, of a weaver, of an ungrateful man, or of a dyer of clothes;
51	14	Or (the food) of a blacksmith, of a man of the Nishâda tribe (who subsist by fishing), of a stage-player, of a worker in cane, or of a seller of weapons;
51	15	Or of a trainer of dogs, of a distiller of spirituous liquor, of an oil manufacturer, or of a washerman;
51	16	Or (the food) of a woman in her courses (whether belonging to her, or dressed for her), or of one who lives under one roof with the paramour of his wife;
51	17	Or (food) which has been looked at by the killer of an embryo (of a Brâhmana), or which has been touched by a woman in her courses, or nibbled by a bird, or touched by a dog, or smelt at by a cow;
51	18	Or that which has been designedly touched with the foot, or that which has been sneezed at;
51	19	Or the food of insane, or wrathful, or sick persons;
51	20	Or (food that is given) in a disrespectful manner, or the meat (of animals killed) for no sacred purpose.
51	21	After having (unawares) eaten the flesh of any sort of fish, excepting the Pâthîna, Rohita, Râgîva, Simhatunda, and Sakula fishes, he must fast for three days.
51	22	Likewise, after having (unawares) eaten the flesh of (any other) aquatic animal (such as the alligator, or the Gangetic porpoise).
51	23	After having (knowingly) drunk water from a vessel in which spirituous liquor had been kept, he must drink for seven days milk boiled together with the Sankhapushpî plant.
51	24	After having (knowingly drunk water) from a vessel in which an intoxicating beverage had been kept, (he must drink the same) for five days.
51	25	A Soma-sacrificer, who has (unawares) smelt the breath of a man who had been drinking spirituous liquor, must plunge into water, (suppress his breath) and mutter the Aghamarshana three times. and eat clarified butter afterwards.
51	26	For eating (designedly) the flesh of an ass, of a camel, or of a crow, he must perform the Kândrâyana penance.
51	27	Likewise, for eating (knowingly) the flesh of an unknown (beast or bird), meat kept in a slaughterhouse, and dried meat.
51	28	For eating (unawares) the flesh of carnivorous beasts; (tigers- and others), or birds (hawks and others), he must perform the Taptakrikkhra.
51	29	For (knowingly) eating a sparrow, or (the heron called) Plava, or a Brâhmanî duck, or a Hamsa, or the (wild cock called) Raggudâla, or a Sârasa crane, or a Dâtyûha, or a male or female parrot, or a crane, or a heron, or a cuckoo, or a wagtail, he must fast for three days.
51	30	Likewise, for eating (unawares the flesh of) animals whose hoof is not cloven (such as horses),or of animals having a double row of teeth (such as the Rohita deer).
51	31	For eating (unawares) the flesh of any bird, excepting the francoline partridge, the Kâpiñgala, the (quail called) Lâvaka, the peahen, and the peacock, (he must fast) for a day and a night.
51	32	For eating (knowingly) insects (ants and others), he must drink for one day (water in which the plant) Brahmasuvarkalâ (has been boiled).
51	33	For eating (unawares) the flesh of dogs, he must perform the same penance.
51	34	For eating (unawares the mushroom called) Khattrâka, or (the mushroom called) Kavaka, he must perform the Sântapana penance.
51	35	For eating (unawares) stale food, other than a mess prepared with barley (such as cakes), or with wheat (such as, gruel), or with milk (boiled with rice, or mixed with coagulated milk, or otherwise dressed), and dishes sprinkled with fat (such as clarified butter), sour gruel, and sweetmeats, he must fast (for one day).
51	36	Likewise, (for eating unawares) the juice flowing from an incision in a tree, (plants raised in) unclean substances (such as excrements and the like), and the red exudation of trees.
51	37	Also, (for eating unawares) the root of the water-lily; (and for eating) rice boiled with sesamum. or with beans, Samyâva, rice boiled in milk with sugar, pastry, Sashkulî (cakes), or food destined forthe gods, if those dishes have not been announced to the gods first; and (for eating) food destined for burnt-oblations.
51	38	Also, for tasting the milk of any animal, save the milk of cows, goats, and buffalos (and for tasting any eatables made of such milk).
51	39	Also, (for tasting the milk) of those animals (cows and the rest) within ten days after their giving birth to a young one.
51	40	And (for tasting) the milk of a cow whose milk flows of itself, of one that has just taken the bull, or of one whose calf is dead.
51	41	And (for tasting the milk of a cow) that has been feeding upon ordures.
51	42	And (for tasting) any such food as has turned sour (but not that which is sour by nature, like sorrel), except sour milk (and what is made with it).
51	43	A student, who partakes (unawares) of a Srâddha repast, must fast for three days.
51	44	And he must remain in water for a whole day (afterwards).
51	45	If he eats honey or meat (at any time), he must perform the Prâgâpatya penance.
51	46	If any one eats (unawares) the leavings of thefood of a cat, of a crow, of an ichneumon, or of a rat, he must drink water in which the Brahmasuvarkalâ plant has been boiled.
51	47	For eating (unawares) what has been left by a dog, he must fast for one day, and drink Pañkagavya (afterwards).
51	48	For tasting (knowingly) the excrements of five-toed animals (excepting human excrements), he must (fast) for seven days (and drink Pañkagavya on the eighth).
51	49	If one (not a student) eats (unawares) of a Srâddha repast consisting of raw food, he must subsist on milk for seven days.
51	50	If a Brâhmana eats what has been left by a Sûdra, (he must also subsist on milk) for seven days.
51	51	If he eats what has been left by a Vaisya, (he must subsist upon milk) for five days.
51	52	If he eats what has been left by a Kshatriya, (he must subsist upon milk) for three days.
51	53	If he eats what has been left by another Brâhmana, (he must subsist upon milk) for one day.
51	54	If a Kshatriya eats what has been left by a Sûdra, (he must undergo the same penance) for five days.
51	55	If he eats what has been left by a Vaisya, (he must undergo it) for three days;
51	56	And so must a Vaisya, if he eats what has been left by a Sûdra.
51	57	For (knowingly) eating (undressed) food, which has been left by a Kandâla (or Svapaka or other member of the seven lowest castes), he must fast for three days.
51	58	For (unawares) eating dressed food (left by such), the Parâka penance is ordained.
51	59	Let no Brâhmana ever eat (the flesh of) beasts which has not been consecrated with Mantras; but if it has been consecrated with Mantras, he may eat it, following the eternal rule (laid down in the Veda).
51	60	As many hairs as the beast has, which he has slain in this world, for so many days will the killer of a beast for other purposes than a (Srauta or Smârta) sacrifice, suffer terrible pangs in this world and in the next.
51	61	It is for sacrifices that beasts have been created by the Self-existent (Brahman) himself. Sacrificing causes the whole universe to prosper; therefore is the slaughter (of beasts) for a sacrifice no slaughter.
51	62	The sin of him who kills deer for the sake of gain, is not so great (and visited less heavily) in the world to come, than the sin of him who eats meat which has not been offered to the gods.
51	63	Plants, cattle, trees, amphibious animals, and birds, which have been destroyed for the purposes of sacrifice, obtain exaltation in another existence (in which they are born as Gandharvas, or other beings of a high rank).
51	64	When honouring a guest, at a sacrifice, or when worshipping the manes, or the gods, a man may slay cattle, but not otherwise on any account.
51	65	That twice-born man who, knowing the exact truth (promulgated) in the Veda, slays cattle for the sacrifices (ordained in the Veda), will convey himself and the cattle (slain by him) to a blissful abode.
51	66	A self-controlled man of a twice-born caste, whether he be a householder, or be dwelling with his spiritual teacher, or in the forest, must never slay an animal in opposition to the precepts of the Veda, even in cases of distress.
51	67	That slaughter which is in accordance with the precepts of the Veda, and has been fixed for this world of movable and immovable creatures, should be considered as no slaughter at all; because it is from the Veda that law shines forth.
51	68	He who hurts animals that do not hurt any one, merely in order to afford pleasure to himself, will never obtain happiness, whether living or dead.
51	69	He who gives no living creature intentionally the pain of confining or killing (or hurting) it, from benevolence towards all (creatures), will enjoy everlasting happiness.
51	70	Whatever he thinks of, whatever he strives for, and whatever he desires in his heart, all that is easily obtained by him who does not injure any created being.
51	71	Meat cannot be obtained without injuring ananimal, and the murder of animals excludes the murderer from heaven, therefore must meat be avoided.
51	72	Reflecting upon the origin of flesh and upon the (sin of) hurting or confining animated creatures, he must abstain from animal food of any kind.
51	73	He who transgresses not the law and eats not flesh like a Pisâka, is beloved by men and remains free from disease.
51	74	He who gives his consent to the killing of an animal, he who cuts it up, he who kills it, the purchaser and the seller, he who prepares it, he who serves it up, and he who eats it, all these are denominated slaughterers of an animal.
51	75	There is no greater sinner than he who, without giving their share to the manes and to the gods, wants to increase his own flesh with the flesh of another creature.
51	76	Those two, he who performs a horse-sacrifice annually for a hundred years and he who does not eat meat, shall both obtain the same recompense for their virtue.
51	77	By eating (wild rice or other) sacred fruits or roots, and by living upon such grains as are the food of hermits, a man does not reap so high a reward as by avoiding meat
51	78	(An eater of flesh must say within himself), Me he (mâm sa) will eat in the next world, whoseflesh I am tasting here. This, say the learned, is the derivation of the word flesh (mâmsa).
52	1	He who has stolen the gold (of a Brâhmana), must bring a club to the king, proclaiming his deed.
52	2	Whether the king kills him with it, or dismisses him unhurt, he is purified.
52	3	Or (in case he committed the theft unawares), he must perform the Mahâvrata for twelve years.
52	4	He who appropriates (knowingly) a deposit, (must perform the same penance.)
52	5	He who steals (knowingly) grain or valuable objects, (or prepared food belonging to a Brâhmana,) (must perform) the Krikkhra for a year.
52	6	For stealing male or female slaves (not belonging to a Brâhmana, and for seizing) a well or pool (actually containing water), or a field, the Kândrâyana (penance must be performed).
52	7	(For stealing) articles of small value (such as tin or lead, not exceeding twenty-five Panas in value), the Sântapana (penance must be performed).
52	8	(For stealing) sweetmeats, (rice or other) food,(milk or other) drinks, a bed, a seat, flowers, roots, or fruit, drinking Pañkagavya (is ordained as penance).
52	9	(For stealing) grass, firewood, trees, rice in the husk, sugar, clothes, skins, or flesh, the thief must fast for three days.
52	10	(For stealing knowingly) precious stones, pearls or coral, copper, silver, iron, or white copper. he must eat grain separated from the husk for twelve days.
52	11	For stealing (unawares) cotton, silk, wool or other (stuffs), he must subsist for three days upon milk.
52	12	For stealing two-hoofed or one-hoofed animals, he must fast for three days.
52	13	For stealing birds, or perfumes, or medicinal herbs, or cords, or basket-work, he must fast for one day.
52	14	Though a thief may have restored to the owner the stolen property (either openly or) in some indirect manner, he must still perform a penance, in order to purify himself from guilt.
52	15	Whatever a man takes from others, unchecked (by the dictates of religion), of that will he be bereft in every future birth.
52	16	Because life, religious merit, and pleasure depend upon wealth, therefore let a man take care not to injure the wealth (of others by robbing them) by any means.
52	17	Among those two, he who injures animal life, and be who injures wealth, the one who injures wealth shall incur the heavier penalty.
53	1	One who has (unawares) had illicit sexual intercourse, must perform the Prâgâpatya penance for a year, according to the rule of the Mahâvrata, clad in a garment of bark, and living in a forest.
53	2	The same (penance is ordained) for sexual intercourse with the wife of another man (who belongs to his own caste, but is no Guru of his).
53	3	For intercourse with a cow, the Govrata (must be performed).
53	4	For intercourse with a man, for unnatural crimes with a woman, (for wasting his manhood) in the air, (for intercourse with a woman) in water, by day, or in a go-cart, he must bathe dressed in his clothes.
53	5	By intercourse (knowingly) with a Kandâla woman, he becomes her equal in caste.
53	6	For intercourse unawares with such, he must perform the Kândrâyana twice.
53	7	For intercourse (knowingly) with cattle (other) than cows) or with a public prostitute, (he must perform) the Prâgâpatya penance.
53	8	A woman who has committed adultery once,must perform that penance which has been prescribed for an adulterer.
53	9	That guilt which a Brâhmana incurs by intercourse with a Kandâla woman one night, he can only remove by subsisting upon alms, and constantly repeating (the Gâyatrî) for three years.
54	1	If a man associates with one guilty of a crime, he must perform the same penance as he.
54	2	A Brâhmana who has drunk water from a well in which a five-toed animal has perished, or which has been defiled in the highest degree, must fast for three days.
54	3	A Kshatriya (must fast) for two days (in the same case).
54	4	A Vaisya (must fast) for one day (and one night).
54	5	A Sûdra (must fast) for a night only.
54	6	And all (the former, but not a Sûdra) must drink Pañkagavya, when their penance has been completed.
54	7	If a Sûdra drinks Pañkagavya, or if a Brâhmana drinks spirituous liquor, they both go to the hell called Mahâraurava.
54	8	If a man has not connection with his wife in the natural season, unless it be on the days of the full and new moon, or because she is ill, he must fast for three days.
54	9	A false witness must perform the penance ordained for killing a Brâhmana.
54	10	He who has (unawares) voided excrements without water (being near), must bathe in his clothes, pronounce the 'great words,' and offer a burnt-oblation.
54	11	One who has been surprised asleep by the sun rising or setting, must bathe in his clothes and mutter the Gâyatrî one hundred -and eight times.
54	12	He who has been bitten by a dog, a jackal, a tame pig, an ass, an ape, a crow, or a public prostitute, shall approach a river and (standing in it, shall) stop his breath sixteen times.
54	13	One who forgets the Vedic texts which he has studied, or who forsakes the sacred fires, must subsist upon alms for a year, bathing at the tree Savanas  an ungrateful man, one who buys or sells with false weights, and one who deprives Brâhmanas of their livelihood (by robbing them of a grant made to them by the king or private persons, or by other bad practices), all those persons must subsist upon alms for a year.
54	16	An unmarried elder brother whose younger brother is married, a younger brother married before the elder, an unmarried elder sister whose younger sister is married, the relative who gives such a damsel in marriage, and the priest who officiates at such a marriage, must perform the Kândrâyana.
54	17	, He who sells living beings, land, religious merit (obtained by a sacrifice or otherwise), or Soma, must perform the Taptakrikkhra.
54	18	He who sells fresh ginger, (edible) plants (such as rice or barley), perfumes, flowers, fruits, roots, skins, canes, (winnowing baskets or fans and the like) made of split bamboo, chaff, potsherds, hair, ashes, bone, cow-milk or curds, oil-cakes, sesamum, or oil, must perform the Prâgâpatya.
54	19	He who sells the fruit of the Sleshmâtaka tree, lac, bees-wax, shells, mother-of-pearl, tin, lead, iron, copper, or, (sacrificial) vessels made of the horn of the rhinoceros, must perform the Kândrâyana.
54	20	He who sells dyed cloth, tin, preciousstones, perfumes, sugar, honey, liquids or condiments (other than sugar, salt, and the like), or wool, must fast for three days.
54	21	He who sells meat, salt, lac, or milk, must perform the Kândrâyana.
54	22	And all those persons  must be initiated a second time.
54	23	He who has been riding (voluntarily) upon a camel, or upon an ass, and he who has (purposely) bathed, or slept, or eaten, quite naked, must stop his breath three times.
54	24	By muttering attentively the Gâyatrî three thousand times, (by dwelling) upon the pasture of cows, (and) by subsisting on milk for a month, he becomes free from the sin of accepting unlawful presents.
54	25	He who has (knowingly) offered a sacrifice for an unworthy person (such as a low-caste person, or an outcast), he who has performed the funeral rites for a stranger, he who has practised magic rites (in order to destroy an enemy), and he who has performed a sacrifice of the kind called Ahîna, (all those persons) may rid themselves of theirsins by performing three Krikkhra (Prâgâpatya) penances.
54	26	Those twice-born men, by whom the Gâyatrî has not been repeated (and the other initiatory ceremonies performed), as the law directs, must be made to perform three (Prâgâpatya) penances and must be initiated according to custom.
54	27	Those twice-born men who are anxious to make an atonement for having committed an illegal act, or for having neglected the study of the Veda, must be made to perform the same penance.
54	28	Those Brâhmanas who have acquired property by base acts (such as living by the occupations of a lower caste, or accepting unlawful presents) become free from sin by relinquishing it, and by muttering (Veda texts) and practising austerities.
54	29	For omitting one of the regular acts enjoined in the revealed (and traditional) law, and for a breach of the rules laid down for a Snâtaka, a fast is ordained as atonement.
54	30	For attacking a Brâhmana (by raising a stick or a weapon against him), the Krikkhra (Prâgâpatya) penance must be performed; for striking him, the Atikrikkhra; and for fetching blood from him, the Krikkhrâtikrikkhra.
54	31	With sinners, who have not expiated their crime, let a man not transact business of any kind. But a man who knows the law must not blame (or shun) those who have expiated it.
54	32	Let him not, however, live (or have any intercourse) with those who have killed children, or with ungrateful persons, or with those who have slain one come for protection, or a woman, even though such sinners may have obtained their absolution, as directed by the law.
54	33	(An old man) who has passed his eightieth year, a youth under the age of sixteen, women, and sick persons have only to perform half of every penance.
54	34	In order to remove those sins for which no particular mode of expiation has been mentioned, penances must be prescribed, which shall be in accordance with the ability of the offender, and with the heaviness of his offence.
55	1	Now follow the penances for secret sins.
55	2	The killer of a Brâhmana is purified, if, having approached a river (and bathed in it), he restrains his breath sixteen times, and takes only one meal, consisting of food fit for offerings, each day, for a month.
55	3	At the end of this rite he must give a milch cow.
55	4	By performing the same rite and by muttering (while standing in the water) the Aghamarshana (instead of stopping his breath), a drinker of spirituous liquor becomes free from sin.
55	5	(By performing the same rite and) muttering the Gâyatrî one thousand and ten times (each day), a stealer of gold becomes free from guilt.
55	6	One who has connection with a Guru's wife (becomes free from sin) by fasting for three days and muttering the Purushasûkta and (at the same time) offering a burnt-oblation.
55	7	Even as the horse-sacrifice, the king of sacrifices, removes all sin, the hymn of Aghamarshana likewise removes all sin.
55	8	Let a twice-born man stop his breath, in order to rid himself of all sin; all sins committed by atwice-born man may be removed by repeated Prânâyâmas.
55	9	It is called a Prânâyâma, if a man, stopping the breath (which comes from the mouth and from the nostrils), recites the Gâyatrî three times, together with the Vyâhritis ('words'), with the sacred syllable Om, and with the (text called) Siras.
55	10	The lord of creatures (Brahman) has milked out from the three Vedas the letter A, the letter U, and the letter M (of which the sacred syllable Om is composed), and (the three sacred words) Bhûh, Bhuvah, Svah (earth, the atmosphere, and heaven).
55	11	The lord of creatures, the supreme deity, has also milked out from the three Vedas successively the three verses of the sacred stanza which begins with the word 'tad,' and is called Sâvitrî (or Gâyatrî).
55	12	By muttering, every morning and evening, that syllable and that stanza, preceded by the three 'words,' a Brâhmana will obtain that religious merit which the (study of the) Veda confers, just as if he had actually studied the Veda.
55	13	By repeating those three (Om, the 'words,' and the Gâyatrî every day) for a month out of the village, a thousand times, a twice-born man is purified even from a mortal sin, as a snake (is freed) from its withered skin.
55	14	Any member of the Brâhmana, Kshatriya, or Vaisya castes, who does not know those three texts,or fails to recite them in the proper season, meets with reproach among the virtuous.
55	15	The three imperishable 'great words,' preceded by the syllable Om, and the Gâyatrî consisting of three divisions, have to be recognised as the mouth (or beginning) of the Veda.
55	16	He who repeats that stanza (preceded by the syllable Om and the three 'words') carefully every day for three years, will be absorbed in the highest Brahman after death, move as freely as air, and become as pure as air.
55	17	The monosyllable (Om) is the highest Brahman, the stoppings of the breath are the best of austerities, but nothing is more exalted than the Gâyatrî; (declaring the) truth is better than silence.
55	18	All religious acts ordained in the Veda, (whether) consisting in burnt-oblations or sacrifices (or alms-giving or other pious observances), perish (after the merit obtained by them has been exhausted); but the syllable Om (akshara) must be known to be imperishable (akshara), as it is identical with Brahman, the lord of creatures.
55	19	The act of reciting (the syllable Om, the 'words,' and the Gâyatrî) is ten times better than the (Gyotishtoma or other) sacrifices prescribed (by the Veda); it is a hundred times better when muttered in a low voice; it is a thousand times better when repeated mentally only.
55	20	The four Pâkayagñas (small or domesticofferings), together with the sacrifices prescribed (in the Veda), though all united, are not equal to a sixteenth part of the sacrifice performed by reciting (those sacred prayers).
55	21	A Brâhmana may beyond doubt obtain final emancipation by solely repeating (those prayers), whether he perform any other religious observance or no; one who is benevolent towards all creatures (and does not slay them for sacrifices) is justly, called a Brâhmana (or one united to Brahman).
56	1	Now then follow the purifying Mantras from all the Vedas.
56	2	By muttering them, or reciting them at a burnt-oblation, the twice-born are purified from their sins. (They are as follows:)
56	3	The Aghamarshana;
56	4	The Devakrita;
56	5	The Suddhavatîs;
56	6	The Taratsamandîya;
56	7	The Kûshmândîs;
56	8	The Pâvamânîs;
56	9	The Durgâsâvitrî;
56	10	The Atishangas;
56	11	The Padastobhas;
56	12	The Vyâhriti Sâmans.;
56	13	The Bhârundas;
56	14	The Kandrasâman;
56	15	Thetwo Sâmans called Purushavrata;
56	16	The Ablinga;
56	17	The Bârhaspatya;
56	18	The Gosûkta;
56	19	The Âsvasûkta;
56	20	The two Sâmans called Kandrasûkta;
56	21	The Satarudriya;
56	22	The Atharvasiras;
56	23	The Trisuparna;
56	24	The Mahâvrata;
56	25	The Nârâyanîya;
56	26	And the Purushasûkta;;
56	27	The three Âgyadohas, the Rathantara, the Agnivrata, the Vâmadevya, and the Brihatsâman, properly chanted, purify man from sin; and if he wishes he may obtain through them recollection of his existence in a former life.
57	1	Now (the following persons) must be avoided:
57	2	Vrâtyas (i. e. those for whom the ceremony of initiation has not been performed)
57	3	Outcasts;
57	4	Descendants within the third degree' of an outcast mother or father, if they (or their outcast ancestors) have not been purified (by a penance).
57	5	(As a rule) the food of all such persons must not be eaten, nor gifts be accepted from them,.
57	6	He must avoid accepting repeated gifts from those whose presents must not be accepted.
57	7	By accepting such gifts, Brâhmanas lose their divine lustre.
57	8	And he who, not knowing the law regarding acceptance of gifts, accepts (illicit) gifts, sinks, to hell together with the giver.
57	9	He who, being worthy to receive gifts, does not accept them, obtains that world which is destined for the liberal-minded (after death).
57	10	Firewood, water, roots, fruits, protection, meat, honey, a bed, a seat, a house, flowers, sourmilk, and vegetables he must not disdain to accept when they are offered to him.
57	11	Even if an offender (but not a mortal sinner) has beckoned and offered alms to him, which had been brought previously for the purpose, the lord of creatures has declared that they may be accepted from him.
57	12	Neither will the manes eat (his funeral oblations offered to them) for fifteen years, nor will the fire convey his burnt-offerings (to the gods) if he rejects such alms.
57	13	If he wishes to provide for his (parents or other) Gurus or for (his wife or other) such persons as he is bound to maintain, or if he wants to worship the manes or the gods, he may accept gifts from any one; but he must not satisfy himself with them.
57	14	But even in those cases, and though he be worthy to receive presents, let him not accept them from a dissolute woman, from a eunuch, from an outcast, or from an enemy.
57	15	And if his parents are dead, or if he is living apart from them in a house of his own, he must never, while seeking to obtain food for himself, accept alms from any other persons but those who are of respectable descent (and belong to a twice-born caste).
57	16	One who ploughs the ground for half the crop (and gives the other half to the king or a private person, who is the owner), a friend of the family, a (house-)slave, a herdsman, a barber, andone who announces himself (with the words 'I am your slave'): the food of all such may be eaten, although they are Sûdras.
58	1	The property of householders is of three kinds:
58	2	White, mottled, and black.
58	3	By those obsequies which a man performs with white property, he causes (his departed ancestor) to be born again as a god.
58	4	By performing them with mottled property, he causes him to be born as a man.
58	5	By performing them with black property, he causes him to be born as an animal.
58	6	What has been acquired by the mode of livelihood of their own caste, by members of any caste, is called 'white.'
58	7	What has been acquired by the mode of livelihood of the caste next below in order to their own, is called 'mottled.'
58	8	What has been acquired by the mode of livelihood of a caste by two or more degrees lower than their own, is called 'black.'
58	9	What has been inherited, friendly gifts, andthe dowry of a wife, that is called white property, for members of any caste indiscriminately.
58	10	What has been acquired as a bribe, as a fee (for crossing a river and the like, or for a bride, &c.), or by the sale of forbidden articles (such as lac, or salt), or as a return for a benefit conferred, is denoted 'mottled wealth.'
58	11	What has been acquired by servile attendance, by gambling, by thieving, by begging, by deceit (as if a man says that he wants a present for another and takes it himself, or by forging gold or other metals), by robbery, or by fraud (as if a man shows one thing to a purchaser and delivers another to him instead), is called 'black property.'
58	12	Whatever a man may do (in this world) with anything (he has, whether white, mottled, or black property) he will get his reward accordingly; both in the next world and in this.
59	1	A householder must perform the Pâkayagñas(small or domestic offerings) in the fire kindled at the time of marriage.
59	2	He must offer the Agnihotra (or daily oblations of clarified butter) every morning and evening (in the Tretâ fires).
59	3	He must offer burnt-oblations to the gods (in case the Agnihotra cannot be performed).
59	4	Let him offer the two Darsapurnamâsas on the days of conjunction and opposition of the sunand moon.
59	5	Once in each half of the year, (at the two solstices, let him offer) the Pasubandha (animal sacrifice).
59	6	In autumn and summer let him offer the Âgrayana (oblation of first-fruits);
59	7	Or when rice and barley are ripening (in winter and spring).
59	8	He who has a sufficient supply of food for more than three years (shall perform the Soma-sacrifice).
59	9	(He shall perform) the Soma-sacrifice once a year (in spring).
59	10	If he has not wealth (sufficient to defray the expenses of the Pasubandha, Soma, Kâturmâsya, and other Srauta sacrifices), he shall perform the Ishti Vaisvânarî.
59	11	Let him not make an offering of food obtained as alms from a Sûdra.
59	12	If he has begged articles for a sacrifice (and obtained them), let him employ them all for that purpose (and never for himself).
59	13	Every evening and morning let him offer up the Vaisvadeva;
59	14	And let him give alms to an Ascetic (afterwards).
59	15	For giving alms and showing due honour to the recipient (by pouring water on his hands both before and afterwards) he obtains the same reward as for giving a cow.
59	16	If there is no ascetic (or other person worthy to receive alms), he must give a mouthful to cows;
59	17	Or he must cast it into fire.
59	18	If there is food in the house, he must not reject a mendicant, (who arrives) after he has taken his meal himself.
