Chapter	Text_no	Hymn
15	1	Janamejaya said :-- “The getting back of another similar body by Vas’istha is certainly described by you. Now tell me how the King Nimi got another body.”
15	2-31	Vyâsa said :-- O King! The Risi Vas’istha only got back his body; but the King Nimi did not get back his body what had been cursed by Vas’istha. The priests engaged at the sacrifice by Nimi began to consider, when the Risi Vas’istha cursed him, in the following way :-- Oh! What a wonderful thing is this? Before the sacrifice is complete, the King Nimi has been cursed; this is against what we had expected; What can we do? What is inevitable must come to pass; how can we thwart it? By various Mantrams, they kept alive the body of the King in which breathing was still going on a little; and they prevented the body from decaying by worshipping the body with various Mantra S’aktis and kept it in a stationary state. When the sacrificial ceremony was completed, the Risis began to praise the gods with hymns whereon the Devas became pleased and came to that spot. When the Munis informed the Devas fully of the condition of the King’s body, the Devas spoke to the sorrowful King thus :-- “O Performer of good vows! We are all pleased with your sacrifice; now ask boons from us. O King! You ought to get an excellent birth as the fruit of performing this sacrifice. So ask what body, the body of a Deva or of a man, you desire? Or you can ask, if you like, for another similar body, that your priest Brihaspati has got quitting his first body whereby he has become proud and is now staying in the Loka of Yama.” O King! At these words the King Nimi was very glad and spoke to them thus :-- O Devas! I have no aspiration for the body that is always liable to destruction; I therefore want to reside on the top of the eyelids of all the beings. Therefore I ask this boon that I be able to move in the shape of Vâyu (air) on the top of the eyes of all the beings. Thus said, the Devas spoke to the soul of Nimi :-- “O King! Pray to the most auspicious Deity, the Devî, the Highest Goddess. She has been pleased with this sacrifice; therefore your prayer will certainly be granted.” Hearing thus, the King began to pray with various hymns with intense devotion, in tremulous voice, the Devî. The Devî became pleased andappeared before him. Seeing Her shining like a crore of suns and looking exceedingly lovely and beautiful, all the persons there became very happy. They began to think themselves as very blessed and as having done all what they had to do. Knowing the Devî Bhagavatî pleased, the King asked this boon from her :-- “O Devî! Give me that knowledge, pure and simple, whereby final liberation is obtained. Also, I may be able to reside on the top of the eyes of all the beings.” The Devî, the Lord of the Devas, the Mother of the World being highly pleased, said thus :-- “O King! At the expiry of this your Prârabdha Karma, you will acquire pure knowledge and you will reside on the tops of the eyes in the shape of Vâyu, and through your residing there the beings will twinkle, i.e., open and close their eyes. The men, beasts, and birds will twinkle due to your residing there; but the Immortals will always remain with a steadfast gaze; they will not twinkle.” Thus granting him the boon, and addressing all the Munis the Bhagavatî, the Highest Deity, disappeared. When the Devî disappeared from their sight, the Munis then thought much and they took the body of the King Nimi to burn it duly. For the sake of getting a son from Nimi, the high-souled Munis performed Homa ceremony (oblations to the fire) and placing the piece of wood Arani on his body began to utter Mantrams and burned his body. When the woods were thus burned, a son, endowed with all auspicious signs, looking like a second Nimi, was born to them. As this son was born due to the burning of the Aranis, the boy was named Mithi, and as it came out of the body of Janaka, the boy was named Janaka. O King! As the King Nimi lost his body, i.e., became Videha through the curse of Vas’istha, all his descendants were known as Videha. Thus the son of Nimi was well known as the King Janaka. He built a beautiful city on the banks of the Ganges; the city became famous also by his name (Janakapuri). The King Janaka beautified this city with many forts, arcades, markets and many nice buildings and palaces; and his city was full of wealth and grains. O King! All the Kings of this line became famous by the name of Janaka and all were endowed with the Supreme knowledge and known as Videha. O King! I have now described to you the story of the King Nimi who got disembodiedness (Videhatva) out of the curse.
15	32-35	The King said :-- “O Bhagavân! You have described the cause why the King Nimi was cursed; my mind has grown very doubtful and restless on hearing it. The Risi Vas’istha was the son of Brahmâ and the best of the Brâhmins; especially he was the royal priest; how was it, then, that he was cursed by the King! Why did not the King Nimi forgive him as he was the Guru and a Brâhmin? Why he became angry, when he performed such a great, auspicious sacrifice? Hewas born of the family of Iksâku and he knew well the truths of the religion; then how was it that he became subject to anger and cursed his own Guru Brâhmin.”
15	36-46	Vyâsa said :-- O King! It is very hard and rare for the persons not possessed of self-restraint to forgive; especially when one is fully capable, it is very rare to find one in the three worlds, who can forgive. He who has forsaken all attachments and has conquered hunger and sleep and is always engaged in the Yoga practices, even that ascetic Muni is not capable to conquer completely lust, anger and greed and Ahamkâra, etc., the passions raging in the mortal coil. None existed before in this whole world who conquered his passions! None exists now and none will be born ever-after. Hardly will be seen any in this earth, or the Heavens, or the Loka of Brahmâ or in Vaikuntha, even in Kailâsa, that has conquered completely his passions! What can be said in regard to the ordinary mortals of this earth when the sons of Brahmâ, the Maharsis, ascetics, Risis are all pierced by the Sâttva, Râjas, or Tâmo Gunas. Behold! The Kapila was the Knower of S’ankhyâ and always engaged in his Yoga practices and he was a pure and holy soul; yet, by strange combinations of Fate, he became angry and burnt to ashes the sons of the King Sagara. O King! Out of Ahamkâra, these three worlds are created; therefore this world and Ahamkâra are related to each other as effect and cause; how then the Jîvas that are born of this Samsâra can extricate themselves from this Ahamkâra? Brahmâ, Visnu and Mahes’a are also pierced by those three Gunas; different feelings are seen in their different bodies. Therefore it need hardly be said that the manifestation of the pure Sâttva Guna alone is not to be seen in any of the human beings; for the three Gunas reside in a mixed way in all persons. Sometimes the Sâttva preponderates; sometimes the Râjas and sometimes the Tâmas preponderates. Sometimes they reside together, the three balancing one other.
15	47-63	O King! Only that Eternal Highest Purusa is undecaying and untainted and can hardly be measured or seen by all the beings. That Highest Soul, the Highest of the High, is Nirguna (void of the three Gunas); and She who resides in all the beings and is hardly knowable by the small intellectual persons, that Highest S’akti, the Incarnate of Brahmâ, is also Nirguna (void of attributes). Paramâtmâ (the Highest Soul) and the Highest Force are also One; their Forms are not different. When such a knowledge arises, then the Jîvas can be free from all sins and faults and blemishes. From that knowledge comes the liberation, this is sounded in the Vedânta S’âstra like Dindima S’abda (thousands of small drums). He, who comes to know That, is freed from the endless cycle of birth and death composed of the three Gunas; there is no doubt in this.O King! Knowledge is of two kinds :-- The first is considered as coming from sound; this comes out of the knowledge of the meaning of the Vedas by the help of intellect. But this is full of fancies, agreements and doubts some of which are bad and some are good. The beings are led into errors by these discussions; errors cause destruction of intellect; and when the intellect is gone, the knowledge also goes away with it. Whereas the second kind of knowledge comes from intention or feeling within the depths of heart and brain and it is called Aparoksa Jñâna. This knowledge is very rare to the beings. When one comes in contact with a Sad-Guru (a good teacher), then one gets this Aparoksa Jñâna. From the sound knowledge, no successful results can issue; and, therefore it cannot give Aparoksa Jñâna. Hence great effort is to be made for getting this Aparoksa Jñâna. O King! As darkness cannot be destroyed merely by talking of light, without lighting any lamp, so the knowledge of sound merely cannot destroy the darkness of the inside. That Karma (action) is called True Karma which does not lead to bondage, and that Knowledge is the True Knowledge which leads to liberation. Other actions are only meant for one’s own selfish enjoyments and other knowledges are merely the skill in arts. Good behaviour, doing good to others, having no anger, forgiveness, patience, and contentment are the best brilliant fruits of True Knowledge. O King! Without knowledge, without asceticism, and without the Yoga practices, the lust and other passions can never be destroyed. The minds of the Jîvas are naturally restless and without control; all the beings are completely under the sway of their minds; thus they roam on the surface of the earth as good, middling and bad. Lust, anger, etc., orginate from this mind; and when mind is conquered, then those feelings can no more arise. O King! Therefore it was that Yayâti forgave when S’ukrâchârya did wrong before. The King Nimi could not forgive Vas’istha in the same way. Yayâti; the best of kings, though cursed by S’ukrâchârya, the son of Bhrigu, did not curse in return but he took upon himself the old age. O King! Some kings are naturally peaceful, whereas some other kings are wicked by their nature. Therefore, in this matter, whose fault is this, how can we ascertain? See! In ancient times the Haihayas, out of their greed of wealth, and being thus insensible destroyed completely, out of anger, the Brâhmin priests of the family of Bhrigu. What more than this that those Ksattriyas did not consider the sin Brahmahattyâ; rather out of their dire anger, they cut to pieces the sons of those Brâhmanas, that were in embryos in their mother’s wombs.Here ends the Fifteenth Chapter in the Sixth Book on the Nimi’s getting of another body and the beginning of the story of Haihayas, in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
16	1-5	Janamejaya said :-- In whose family were born those Ksattriya Haihayas that killed in ancient times the Bhârgavas, disregardless of the sin incurred in killing a Brâhmin? O Grandsire! Never do the good persons become angry without a serious cause; therefore kindly state why they got angry. How was the enmity caused between them and the priests? As far as I can think, the cause is not so simple a one as led to this enmity between the Ksattriyas and the priests. Otherwise why then would they slay the offenseless Brâhmins, fit to be worshipped; and how was it that the Ksattriyas, though they were so very powerful, did not fear to commit a sin. O Muni! Can any Ksattriya Chief kill a Brâhmin, worthy of the highest respect, merely on a trifling cause! Describe to me, then, how this happened. A great doubt has thus arisen in my mind.
16	6	Sûta said :-- O Risis! Vyâsa, the son of Satyavatî, became very pleased when he was asked this question by Janamejaya, and, recollecting the whole course of events regarding the Haihayas, began to narrate it.
16	7-22	Vyâsa said :-- O son of Pariksit! I will now narrate that wonderful story of old that I know fully; now hear this very attentively. In ancient times there was a King named Kârtavîryârjuna of the family of Haihaya. He was of thousand hands, powerful, and always ready to observe religious duties. He was the incarnation of Hari, and the disciple of Maharsi Dattâtreya and the worshipper of the Supreme Force (Âdyâ S’akti). He was well known as a perfect adept in the Yoga practices and of a very charitable disposition. But this King was the client of the Brâhmins of the Bhârgava clan. He was always devoted to performing sacrifices, exceedingly religious, and always engaged in making gifts. So many a time did he perform the great sacrifices and gave a profuse quantity of wealth to the Bhârgavas. Due to the gifts and presents of Kârta Vîrya, the Bhârgava priests became possessed of many horses, and gems and jewels and so became wealthy and prosperous on the surface of this earth. O King! When Kârtavîryârjuna, the best of Kings, left the mortal coil and got up to Heavens, his descendants became entirely void of any wealthby the indomitable influence of Time. Now, on a certain occasion, the Haihayas had to perform certain actions which necessitated a vast sum of money; they came to the Bhârgavas and humbly prayed for a very large amount of wealth. But the Brâhmins, out of their greed of money, replied they had no money and thus they did not give any money whatsoever. Rather the Bhârgavas thought that the Haihayas would perforce take their wealth, and, fearing thus, some of them buried all their valuables underneath the ground; and others gave as charities to the Brâhmanas. The greedy Bhârgavas, bewildered with fear, thus transferred all their properties elsewhere, quitted their homes and fled away to mountains and other places. The greedy Brâhmins did not give any wealth to their Yajamânas (their clients) though they saw them very much distressed; but they fled away out of fear to mountains and fastnesses where they found shelter. At last the Haihayas, the best of the Ksattriyas, became very sorry till, at last, for the sake of their good actions, they went to the Bhârgavas’ houses for the sake of money and found they had quitted their homes and fled away; their homes were all vacant. Then they began to dig underneath their houses for money and some got the money thus. Then the Ksattriyas began to labour hard and got hordes of money from underneath the ground. Next they raided upon other Brâhmanas’ houses and dug and excavated and searched for more money. The Brâhmins were helpless and, crying, all took their refuge, out of fear, under the Bhârgavas.
16	23-42	The Ksattriyas made an exhaustive search of the Brâhmanas’ houses and got lots of money. They then charged the Brâhmanas as having had spoken falsehood and they became very angry, and killed the Brâhmanas with arrows who took their refuge. O King! The Haihayas were so very angry at that time that they went wherever the Bhârgavas took their shelter and cut asunder the foetus in the wombs of their Bhârgavas’ wives and thus they roamed all over on the surface of the earth. Wherever they saw any Bhârgava, be he a minor, or a youth or a old man, at once they killed him with sharp arrows, disregarding the sin Brahmahattyâ. When the Bhârgavas were thus all killed, then they caught hold of their wives that were pregnant and destroyed their wombs. When the vicious Ksattriyas thus destroyed the lives in their wombs, the helpless women began to cry like the awe-stricken ewe. Then the other Munis, the inhabitants of the sacred places of pilgrimages, seeing the Haihaya Ksattriyas inflamed with anger, said :-- “O Ksattriyas! Quit your terrible anger towards the Brâhmins. Being the best of the Ksattriyas, you are killing the foetus in the wombs of the pregnant Brâhmana ladies! You are doing, no doubt, a very vicious and unjustifiable act! You shouldknow that an act, very bad or very good, bears fruit in this life; therefore those that seek their welfare should entirely omit this exceedingly hateful and vicious act.” Then the exceedingly angry Haihayas told the merciful ascetics :-- You all are saints; therefore you do not know the real import of what are called vicious acts. Those Bhârgavas, thoroughly dexterous in cunning pursuits, deceived our largehearted forefathers and stole away all their gold and jewels, as thieves do with a passerby on a road. These Bhârgavas are cheats, vain persons and their persuasions are like herons. A great act had to be done by us and we wanted money at
16	25	per cent interest with all the becoming humility; yet they did not give us the money; rather seeing on their face their clients distressed and sorrowful they spoke that they had no money, no money and then they remained silent. True, they got all their money from Kârtavîrya; but it may be questioned why they stored it? Why did not they perform sacrifices with that? Why did not they give sufficient money to the other priests (Yâyakas) that did the sacrifices. Never should any Brâhmin hoard his money; he should give that in charity and enjoy at his pleasure. O Twice-born! In amassing wealth, there exist three fears :-- Fear from the thieves and robbers, fear from the King, fear from dreadful fire accidents, and especially great terrible fear from the cheats. This is the nature of wealth; it leaves its preserver. See, moreover, when a hoarder of money dies, he certainly has to quit it. If a wealthy man, before dying, performs sacrifices and other good pious acts by his earned money, then he gets certainly good states in future; otherwise, he quits his wealth, to no purpose and earns a bad state in his future life; there is no doubt in this. We humbly wanted to pay a quarter interest and asked money for the performance of a great act; yet they, the greedy ones, were doubtful about our promise; and though our priests, they did not give us the money. O Maharsis! Gift, enjoyment and destruction, these are the three courses which any wealth has to pass through; those persons that have done good deeds, enjoy their wealth and give as charities and thus they make a good and real use of their money; and of those that are vicious, their wealth goes away in ruin and to no purpose. He who does not enjoy nor give in charities but is only clever in hoarding and who is a miser, the Kings punish him by all means, that man who cheats himself and who suffers only pains and miseries. For that reason, we are now ready to kill those Brâhmins, the vilest of men, the cheats, though they are our Gurus. O Maharsis! You are great persons; therefore you do not be angry after you have come to know all these.
16	43-51	Vyâsa said :-- Thus consoling the Munis, with reasonable words, the Haihayas began to roam about, in search of the wives of theBhârgavas. The Bhârgava wives were very much distressed with fear and became very lean and thin. They fled away to the Himâlayân  Mountain weeping, and crying, and trembling with fear. Thus the Bhârgavas were being killed by those vicious greedy Haihayas, infuriated with anger, and as they liked. O King! This greed is the greatest enemy of a man, residing in his own body; this greed is the root of all evils, of all sins. Life is in danger due to this covetousness. It is due to this greed that quarrels ensue amongst the several castes, the Brâhmins, etc., and that the human beings are very much troubled with thirst after worldly enjoyments. This greed makes a man forsake all his religious rites and long existing customs and observances of his family; and it is due to this avarice of gold that men kill their fathers, mothers, brothers, friends, Gurus, sons, acquaintances, sisters, and sisters-in-law and others. Really when a man is bent on avarice, nothing heinous remains to him that cannot be done by him. This greed is a more powerful enemy than anger, lust and egoism. O King! Men abandon their lives for their greed; what more can be said than this? So one should be always alert on this. O King! Your forefathers, the Pândavas and Kauravas, were all religious and they followed the path of virtue and goodness. Yet they all were ruined simply for this greed. See! The dreadful fight and separation amongst the relatives took place where there were the high-souled persons like Bhîsma, Drona, Kripâchârya, Karna, Vahlika, Bhîmasena, Yudhisthira, Arjuna, and Kes’ava, only through the avaricious feelings. In this battle Bhîsma, Drona and the sons of Pândavas were all slain; the brothers and fathers were all slain in battle. Thus what improper acts and mischiefs can there be that cannot be committed when the human minds are overpowered by this greed? O King! The vicious Haihayas slew the Bhârgavas all through this avarice.Here ends the Sixteenth Chapter in the Sixth Book on the incidents preliminary to the Haihaya and Bhârgava affairs in the Mahâpurânam S’rî Mad Devî Bhâgavatam by Maharsi Veda Vyâsa.
17	1-3	Janamejaya said :-- “Munis! How did the Bhârgava wives cross this endless sea of troubles and how was the family of Bhrigu re-established on the surface of this earth? And what did the greedy Haihayas, the vilest of the Ksattriyas, do after they killed the Bhârgavas? Describe all these in detail and satisfy my curiosity. O Thou, Ocean of austerities! I am not satisfied with the drink of your nectar likewords, very holy and leading to happiness in this world and to good merits in the next.”
17	4-28	Vyâsa said :-- O King! I will now narrate to you the sin destroying virtuous story how the Bhârgava wives crossed their great hardships and the ocean of troubles, very difficult to cross. The Bhârgava wives, when they were very much harassed by the Haihayas, went to the Himâlayâs, overwhelmed with terror and disappointment. There on that mountain they erected an earthen image of S’rî Gaurî Devî by the banks of the Ganges and worshipped Her and, firmly resolved to die, began to fast. The Devî Jagadambikâ appeared to those religious women in their dreams and said :-- “A son will be born of My essence to one of you from one of her thighs; that son will redress all your wants.” Thus speaking, the Devî Bhagavatî disappeared. Those women when they woke up were very glad; one of them that appeared very clever, becoming very much anxious out of the fear of the Ksattriyas; preserved the foetus in one of her thighs for the propagation of the family. Her body became luminous; she then fled, overwhelmed with terror. The Ksattriyas, seeing that Brâhmanî, came quickly upon her and said :-- “See! This pregnant Bhârgava wife is flying away hastily; seize her and take away her life.” Thus saying, all of them raised their axes, and pursued her. Then that woman seeing them coming, wept out of fear. She cried, out of terror, for the preservation of the child in her womb; and the child seeing her mother helpless and distressed, trembling with fear and with tears in her eyes having no one to protect her and awfully oppressed by the Ksattriyas as if a pregnant deer has been attacked by a lion and is crying about, angrily burst out of the thigh of his mother, and quickly came out like a second Sun. That good looking boy took away the power of sight of those Ksattriyas by his brilliant lustrous light; no sooner the Haihayas saw that boy than they got blind. Like those that are born blind; they then began to roam in the caves of mountains and thought within themselves, what an evil turn of Fate had overtaken them! They thought thus :-- “Oh! The mere sight of that boy has turned us blind; what a great wonder is this! Certainly this is due to the influence of the Brâhminî wife; this is, no doubt, the great effect of her virtue of chastity. We have greatly oppressed the Bhârgava women. They have become very sorry and distressed; now we cannot tell what more evils do these women, of true resolve, inflict on us!” Thus pondering, those Ksattriyasdeprived of their eyes, helpless, and their minds bewildered, took refuge of those Brâhmin ladies. The ladies, seeing them again come, were the more terrified; but those Ksattriyas bowed down before them withfolded hands for the restoration of their sights and said :-- “O Mother! We are your servants. Be gracious unto us. O Auspicious Ones! We are vicious Ksattriyas; O Mothers! What an amount of offence we have committed to you. O Beautiful Ones! We have become blind, no sooner we have seen you. O Angry Ones! No more we can see your lotus-like faces, as if we are born blind; O Mother! The spirit of your asceticism is so very wonderful! We are sinners; therefore by no means we can get our sight; therefore we have taken refuge unto you all; better give us back our eyesight and preserve our honour. O Mother! Blindness is more dreadful than death; therefore do you show your mercy on us. Be pleased unto us and restore our eyesights and make us your slaves; no sooner we get back our sights, we will cease from these vicious acts and go to our homes. In future, we will never commit such heinous acts; from today we all become servants of the Bhârgavas and we will serve them. Forgive all our sins that we committed unconsciously; we promise that, in future, there will no more be any enmity between the Bhârgavas and Ksattriyas. O good-looking Ones! You pass your days happily with your sons; we ever bow down before you. O Auspicious Ones! Be graciously pleased unto us; no more we will cherish any inimical feelings towards you.”
17	29-44	Vyâsa said :-- O King! The Bhârgava lady heard their words and was thunderstruck and seeing those Ksattriyas bowing down before her, blind and distressed, consoled them and said, “O Ksattriyas! I have not taken away your sights nor am I displeased in any way with you. Now hear what is the real cause. This child of Bhârgava, born of my thigh, is exceedingly angry towards you and has therefore made your eyesight still and to no purpose. For the greed of wealth, you have slain the close relatives of this boy, those that were quite innocent and virtuous ascetics and you have slain their children that were in their mothers’ wombs; this boy has come to know all those things. O children! When you were slaying the children of the Bhârgavas in their mothers’ wombs, I then bore within my thighs this child for one hundred years. This son of mine though as yet in the womb, has mastered all the Vedas within so very short a time for the propagation of the Bhârgava clan. Now this Bhârgava son is infuriated with anger for your slaying his father and is now ready to kill you all. My son! Whose divine effulgence has destroyed your eyesights, is born of grace of the Highest Goddess, the Bhagavatî Bhuvanes’varî; therefore do not consider this boy as an ordinary being. Now bow down with humility before this my son Aurvya (born from the thighs); this son may be pleased by your bowing down and may restore you your eyesights.Vyâsa said :-- O King! Hearing thus the words of the Brâhmin lady, the Haihayas began to praise the boy with hymns. With great humility, they bowed down to the best of the Munis, born of the thighs. The Risi Aurvya, then, became pleased and spoke thus to the Haihayas who were deprived of their eyesights :-- “Better go back to your own homes. O Kings! And read these following words derived from my this story. Whatever is inevitable and created by the hands of gods must come to pass. Knowing this, no one ought to be sorrowful on any such matters. Let you all regain your eyesights as before and forego your anger and go to your own homes respectively at your own will. Let the Risis, too, get peace and happiness as before.” When the Maharsi Aurvya ordered thus, the Haihayas got back their eyesights and went at their leisure to their own homes; on the other hand the Brâhmin lady went to her own hermitage, with her Divine-spirited child and began to nourish him. O King! Thus I have described to you the story of the killing of the Bhârgavas and how the Ksattriyas, actuated by greed, did so very vicious acts.
17	45-48	Janamejaya said :-- “O Ascetic! Hearing this exceedingly heart-rending act of the Ksattriyas, I come to know, that greed is the sole cause of it and both the parties had suffered so much, simply out of this insatiable greed. O King of Munis! I want to ask you one more question in regard to this point. How the sons of the Kings came to be known Haihayas in this world? Amongst the Ksattriyas, some are called Yâdavas for they ware descended from the family of Yadu; some were known as Bhârata, for they were descended from Bhârata. But was some king named Haihaya born before in their family or were they known as such on account of other actions? I desire to hear of it. Kindly describethis to me and oblige.”
17	49-56	Vyâsa said :-- O King! I am describing in detail to you of the origin of the Haihayas. Hear. The sins are destroyed and the merits accrue on hearing this story. O King! Once on a time Revanta, the son of the Sun, very beautiful and of boundless lustre, was going to Visnu in Vaikuntha, mounted on the beautiful Uchchais’rava, the jewel of the horses. When he was going on horseback with a desire to see the God Visnu, the Goddess Laksmî saw that child of the Sun. The Goddess Laksmî, born out of the churning of the ocean, on looking at the beautiful appearance of her brother Horse, also born out of the churning of the ocean, became very much astonished and steadily gazed on him. The Bhagavân Visnu, capable to show both favour and disfavour, saw the beautiful Revanta, of good figure, coming on horseback; and lovingly asked Laksmî :-- “O Beautiful One! Who is coming here on horseback, asit were, enchanting to the three worlds!” At that time, the Goddess Laksmî was accidentally looking intently on the horse; so she did not reply, though repeatedly asked by the Bhagavân.
17	57-68	The Laksmî Devî, always restless, was very much intent on the horse and was enchanted and She was looking steadily with great affection on the horse. Seeing this, the Bhagavân became angry and said :-- “O Beautiful-eyed One! What you are looking at so intently? Are you so much enchanted with the sight of the horse that you are not speaking to me a single word, though I am repeatedly asking you so often! You lovingly dwell on all the objects; hence your name is Ramâ; your mind is also very restless, therefore you would be known as Chanchalâ Devî (the restless Devî). O Auspicious One! You are restless like ordinary women; you can never stay steadily for a certain time at any one place. While sitting before Me, you are enchanted with the sight of a horse; then you be born as a mare in that world of men, full of dreadful troubles, on the surface of the earth. The Goddess Laksmî became very much affrightened at the sudden curse given by Hari, a matter as it were ordained by the Devas, and began to cry aloud, shuddering with pain and sorrows. Laksmî Devî, then of sweet smiles, frightened, bowed down with great humility to her own lord Nârâyana and said thus :-- O Deva of the Devas! O Govinda! You are the Lord of this world and the Ocean of mercy. O Kes’ava! Why have you inflicted on me so dreadful a curse for such a minor fault of mine! O Lord! I never saw you before so very angry; Alas! Where has now gone that affection, so natural and undying, that you showed towards me! O Lord! It is not proper to hurl a thunderbolt on one’s own relations; but it is advisable to cast it on the enemies. I am always fit for receiving boons from you. Why have you made me now an object, fit for curse. O Govinda! I will quit this life in Your presence. I will never be able to live, separated from You. O Lord! Be graciously pleased and say when shall I be free from this dreadful curse and regain Your happy companion?
17	69	The Bhagavân said :-- “O Devî! When you will get a son in the world like me, you will no doubt come again to be my companion.”Here ends the Seventeenth Chapter on the continuance of the family of Bhrigu in the Sixth Book in the Mahâpurânam, S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
18	1-5	Janamejaya said :-- How did the Goddess Laksmî, the daughter of the ocean, come to be born as a mare, when cursed by the Bhagavân in His moment of anger, and what did Revanta do at that time? In what country was the Devî born as a mare and how did She pass Her time alone like one whose husband had gone abroad. O Muni! How long and in what forest unfrequented by persons did she pass her time, thus deprived of the companion of her husband and what did she do at that time? When was she reconciled with her husband Vâsudeva? and how did she get a son, when she lived in a state of separation from her husband. O best of Âryas! I am very curious to hear this excellent story. So describe this in full details to me.
18	6	Sûta said :-- O Risis! Thus questioned by Janamejaya, the Dvaipâyan Muni began to recite the story in its full details.
18	7-24	Vyâsa said :--O King! I will now describe to you the pleasing story of the Purânas in a clear distinct language; hear. Revanta, the son of the Sun, became terrified to see Vâsudeva, the Deva of the Devas cursing the Laksmî Devî and, after bowing down to Janârdan, the Lord of the world, went off. Seeing the anger of Visnu, the Lord of the world, he went quickly to his father and informed him of the curse delivered by Nârâyana to the Goddess Laksmî. And the Laksmî Devî, the lotus-eyed, thus cursed, got the permission of Nârâyana and with a grieved heart bowed down to him and came down to the world of mortals. She took the form of a mare and went to the spot where the wife of the Sun (named Chchâyâ) practised her asceticism in ancient times. The place was the confluence of the river Kâlindi and the Tamasâ, and decorated with lovely forests and trees situated north of the mountain named Suparnâksa, yielding all desires. There she meditated with her whole heart the auspicious Mahâdeva S’ankara, the Giver of all desires, thus :-- That Mahâdeva is holding the Tris’ûla (the trident) on his arms; His forehead is adorned with beautiful cooling semi-Moon; He has five faces, each face having three eyes; His throat is coloured blue; He has ten arms; His body is white like camphor; He wears a tiger’s skin; His upper garment is of elephant’s skin; and snakes are his holy thread; He is holding the one-half of the body of Gaurî and his neck is adorned with garlands of human skulls. The Goddess Laksmî, the daughter of the ocean, assuming the form of a mare, thus practised severe asceticism in thatplace of pilgrimage. O King! With a feeling of intense dispassion (Vairâgyam) towards the worldly things, She spent the divine one thousand years in the meditation of Mahâdeva, the God of the Gods. After that period, the Highest Lord Mahâdeva, mounting on His bull, came there with His consort Pârvatî and appeared before the Laksmî Devî, perceptible by his eyes. Appearing thus with His host of His own persons, He then spoke to Laksmî, dear to Hari, now practising ascetism in the form of a mare, “O Auspicious One! You are the Mother of this whole Universe and your Husband is the Creator of these worlds and is capable to give all desires. Why are You, then, practising asceticism, when He is present? What is the cause of this? O Devî! Why are You praising hymns to me, instead of to Vâsudeva S’rî Hari, Who is capable to yield enjoyments and final liberation, and Who is the Preserver and the Lord of this world. O Devî! Work should be done according to the authority of the Vedas; it is stated in the Vedas that the husband is the lord of a woman; therefore it is never advisable to fix one’s mind entirely on another person. The eternal Dharma of women is to serve their husbands; whether the husband be a saint or a sinner, the woman, desirous of her welfare, should serve her husband in every way. O Daughter of the Ocean! Your husband Nârâyana is fit to be served by all and He is capable to yield all desires. Why are you then worshipping Me, and leaving the Lord of the Goloka, the Deva of the Devas.”
18	25-32	Laksmî said :-- O Deva of the Devas! O Seat of Auspiciousness! I know that You are soon pleased with Your servant. My husband has cursed me. O Ocean of mercy! Kindly save me from this curse. O S’ambhu! When I informed my husband of my mental agonies, graciously and mercifully He then pointed out how I might be freed of this curse thus :-- “O Kamale! When Your son will be born, then You will be freed of this curse and will, no doubt, come back and live in this Heaven of Vaikuntha.” Thus spoken, I have come in this hermitage to make tapas and to worship Thee, knowing that Thou art the Bhagavân, the Lord of Bhavanî, the Lord of all and the Giver of all desires. O Lord of the Devas! How can I get a son without the intercourse of My husband? Though I am guiltless, my husband has forsaken me and is living in Vaikuntha. O Mahes’vara! Thou art doing good to all persons; and if Thou art pleased with me, then grant me a boon. O Lord! I know full well that there is no distinction between Him and Thee. O Lord of Girîjâ! This truth I have come to learn from my husband. O Hara! You are the same thing that He is and what is He is the same as You; there is not the least doubt in this. O Thou, full of auspiciousness! Recognising the Sameness without any distinction between Him and Thee,I am meditating on Thee. Had it been otherwise, then I would certainly have been guilty when I take Thy refuge and meditate on Thee.
18	33-36	S’ankara said :-- “O Devî, the daughter of the Ocean! Tell truly before me how you have been able to realise the identity between Him and Me. The Devas, Munis and the Maharsis, versed in the Vedas, get their understandings baffled by wrong argumentations and never realise the identity without any difference between us. Almost everywhere you will perceive that many of my devotees blame me. Specially in this Kâlî Yuga due to the influence of Time, this happens to a very great extent in many cases. O Auspicious One! Let that go! How have you come to know this matter, which is difficult even for the liberal-minded persons to comprehend. Know that this perception of the identity between me and Hari is very rare.”
18	37-38	Vyâsa said :-- O King! When Mahâdeva asked thus with great pleasure, the Devî Kamalâ, the darling of Hari, gladly replied the essence of the matter to Mahâdeva.
18	39-43	Laksmî said :-- “O Deva of the Devas! One day Bhagavân Visnu, seated in the Padmâsana posture, was immersed in deep meditation. I was very much astonished at this. When His meditation was over and when He was in a pleasant mood, I asked Him with great humility, O Deva of the Devas! I know that You are the Lord of the world and Master of this whole Universe; when Brahmâ and the other Devas were united and churned the great ocean, I came out of the waters and looked all around to know who is the superior one whom I can select as my husband and then, thinking You as the superior to all the Devas, I accepted You as my husband. Now whose meditation You are doing again? A great doubt has thus occurred in my mind. O Lord! You are my most Beloved; now disclose to me your innermost desire and thought.”
