Chapter	Text_no	Hymn
8	62-83	This My Form is Brahmâ, the Cause of all causes, the Seat of Mâyâ, the Witness of all, infallible and free from all defects or blemishes. What all the Vedas and Upanisadas try to establish, what ought to be obtained, as declared by all the rules of austerity, and for which the Brâhmanas practise Brahmacharyam, I am all that. I have told you about that Brahmâ, of the nature of the Great Holy Light. The sages declare that That Brâhman is revealed by “Om” and “Hrîm”, the two Vîjas (mystic syllables) that are My two first and foremost Mantras wherein I remain hidden. I create this universe with My two parts (in My two aspects); therefore My Vîja mantra is two. “Om” Vîja is denominated as Sachchidânanda (everlasting existence, intelligence and bliss) and “Hrîm” Vîja is Mâyâ Prakriti, the Undifferentiated Consciousness, made manifest. Know, then, That Mâyâ as the Highest S’akti and know Me as that Omnipotent Goddess at present revealed before your eyes. As moonlight is not different from the Moon, so this Mâyâ S’akti in the state of equilibrium is not different from Me. (The powerful man and the power he wields are not different. They are verily one and the same.) During Pralaya (the Great Latency period), this Mâyâ lies latent in Me, without there being any difference. Again at the time of creation, this Mâyâ appears as the fructification of the Karmas of the Jîvas. When this Mâyâ is potential and exists latent in Me, when Mâyâ is Antarmukhî, it is called Unmanifested and when the Mâyâ becomes Kinetic, when the Mâyâ is Bahirmukhî, when She is in an active Kinetic state, it is said to be Manifested. There is no origin or beginning of this Mâyâ. Mâyâ is of the nature of Brahmâ in a state of equilibrium. But, during the beginning of the creation, Her form consisting of the several Gunas appears, when Mâyâ is Bahir Mukhî, She becomes Tâmas, in Her Unmanifested state. O Indra! For this reason Her state of abstraction, and becoming introspective, this is Her Antarmukhî state; it is known as Mâyâ and Her looking outward is Her Bahirmukhî state; it is denominated by Tâmas and the other gunas. From this comes Sâttva and then Râjas and Brahmâ, Visnu and Mahes’a are of the nature of the three gunas. Brahmâ has the Râjo guna in Him preponderating; in Visnu, the Sâttva guna preponderates and in Mahes’a, the Cause of all Causes, is said to reside the Tâmo guna. Brahmâ is known as of the Gross Body; Visnu is known as of the Subtle Body; and Rudra is known as of the Causal Body and I am known as Turîya, transcending the Gunas.This Turîya Form of Mine is called the state of equilibrium of the Gunas. It is the Inner Controller of all. Beyond this there is another state of Mine which is called the Formless Brahmâ (Brâhman having no Forms). Know, verily, that my Forms are two, as they are with or without attributes (Saguna or Nirguna). That which is beyond Mâyâ and the Mâyic qualities is called Nirguna (without Prâkritic attributes) and that which is within Mâyâ is called Saguna. O Indra! After creating this universe, I enter within that as the Inner Controller of all and it is I that impel all the Jîvas always to their due efforts and actions. Know, verily, that It is I that engage Brahmâ, Visnu and Rudra, the causes of the several works of creation, preservation and destruction of this universe (they are performing their functions by My Command). Through the terror from Me the wind blows; through my terror, the Sun moves in the sky; through My terror, Indra, Agni, and Yama do their respective duties. I am the Best and Superior to all. All fear Me. Through My Grace you have obtained victory in the battle. Know, verily, that it is I that make you all dance like inert wooden dolls as My mere instruments. You are merely My functions. I am the Integral Whole. I give sometimes victory to you and sometimes victory to the Daityas; Yea, I do everything as I will, keeping My independence duly and, according to the Karmas, justly. Oh! You all, have forgotten me though your pride and sheer nonsense. You have been carried deep into dire delusion by your vain egoism. And know now that to favour you, this My Adorable Light has issued suddenly. Hence forth banish ever from your heart all your vain boastings and idle pratings. Take refuge wholly unto Me with all your head, heart and soul, unto My Sachchidânanda Form and be safe. (At times the Devas forget and so fall into troubles).
8	84-93	Vyâsa said :-- Thus saying, the Mûla Pakriti, the Great Devî, the Goddess of the Universe, vanished from their sight. The Devas, on the other hand, began to praise Her then and there, with rapt devotion. Since that day, all the Devas quitted their pride and engaged themselves in worshipping the Devî devotedly. They worshipped the Gâyatrî Devî daily during the three Sandhyâ times and performed various Yajñâs and thus they worshipped Bhagavatî daily. Thus, in the Satya Yuga, everybody engaged themselves in repeating the Mantra Gâyatrî and worshipped the Goddess indwelling in the Pranava and Hrîmkâra. So, See now for yourself, that the worship of Visnu or S’iva or initiation in the Visnu Mantra or in the S’iva Mantra are not mentioned anywhere in the Vedas as to be done always and for ever. They are done for a while and not required any more when the objects are fulfilled; only the worship of Gâyatrî is always compul-sory, to be done at all times, as mentioned in the Vedas. O King! If a Brâhmana does not worship the Gâyatrî, know, then, for certain, that in every way, he is sure to go down lower and lower. There is no doubt in this. A Brâhmin is not to wait, no never, to do any other thing; he will have all his desires fulfilled if he worships only the Devî Gâyatrî. Bhagavân Manu says that a Brâhmin, whether he does any other thing or not, can be saved if he worships only the Divine Mother Gâyatrî. (This worshipping the Gâyatrî is the highest, greatest, and most difficult of all the works in this universe). If any devotee of S’iva or Visnu or of any other Deity worships his desired Deity without repeating the Gâyatrî, he is sure to suffer the torments of hell. (But this age of Kâlî deludes the people and draws away their minds from reciting this Gâyatrî save a few of them.) O King! For this reason, in the Satya Yuga, all the Brâhmanas kept themselves fully engaged in worshipping the Gâyatrî and the lotus feet of the Devî Bhagavatî.Here ends the Eighth Chapter in the Twelfth Book on the appearance of the Highest S’akti in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
9	1-20	Vyâsa said :-- O King Janamejaya! Once on a time, on account of an evil turn of Fate (Karma) of the human beings, Indra did not rain on this earth for fifteen years. Owing to want of rain, the famine appeared horribly; and almost all the beings lost their lives. No one could count in every house the number of the dead persons. Out of hunger the people began to eat horses; some began to eat bears and pigs, some began to eat the dead bodies while some others carried on any how their lives. The people were so much distressed with hunger that the mother did not refrain from eating her baby child and the husband did not refrain from eating his wife. O King! The Brâhmanas then united and after due discussion, came to the conclusion that they would go to the hermit Gautama who would be able to remove their distress. So all of them wanted to go quickly to the hermitage of the Muni Gautama. They began to say :-- “We hear that there is no famine in the hermitage of Gautama. Various persons are running there from various quarters.” Thus coming to a conclusion, the Brâhmanas went to the Gautama’s Âs’rama with their cows, servants and relations. Some went from the east; some from the south; some from the west, and some from the north. Thus from variousquarters the people flocked there. Seeing the Brâhmanas coming there, the Risi Gautama bowed down to them and gave them a cordial welcome and served them with seats, etc. When all took their seats and became calm and quiet, Gautama enquired about their welfare and the cause of their arrival. They described everything about the dire famine and their own states and expressed their deep regret. Seeing them very much distressed, the Muni gave them word not to have any fear; he said :-- “I am today become blessed by the arrival of the great ascetics and honourable persons like you. I am your servant. You consider all my houses as yours. Be quite comfortable. Bear no uneasiness. When your servant is alive, what fear do your entertain and whom do you fear? When the demerits are transformed into good merits by your mere sight, and when you have blessed my house with the dust of your holy feet, then who is more blessed than me? O Vipras! Kindly perform your Sandhyâs, and Japams and rest here at ease.” Vyâsa said :-- O King Janamejaya! Thus consoling the Brâhmanas, the Risi Gautama began to worship the Gâyatrî Devî with rapt devotional trance. “O Devî Gâyatrî! Obeisance to Thee! Thou art the Great Vidyâ, the Mother of the Vedas, Higher than the Highest; Thou art Vyârhiti represented by the Mantra ‘Om Bhur Bhuvah Svah,’ O Mother! Thou art the state of equilibrium, i.e., the Turîya; Thou art of of the Form of Hrîm; Thou art Svâhâ and Svadhâ; Thou grantest the desires of the Bhaktas. Thou art the Witness of the three states, Jâgrat (waking), Svapna (dreaming) and Susupti (deep sleep). Thou art the Turîya and Sachchidânanda Brahmâ. O Devî! Thou resident in the Solar Orb and appearest as a ruddy girl in the morning, an youthful maiden at noon and a black old woman in the evening. O Devî! Obeisance to Thee! Now shew favour on us at this severe famine time when all the beings are well nigh on the way to destruction.”
9	21-40	Thus praised and worshipped, the World-Mother appeared and gave to the Risi one vessel (cup) full to the brim by which every one can he fed and nourished. The Mother told the Muni :-- “This full vessel, given by me to you will yield whatever you wish.” Thus saying, the Devî Gâyatrî, Higher than the Highest, vanished. Then, according to the wish of the Muni, came out from that cup, mountains of cooked rice, various curries and sweetmeats, lots of grass and fodder, silken clothings, various ornaments and various articles and vessels for sacrificial purposes. In fact whatever the Muni Gautama wished, that came out of the brimful cup, given by the Devî Gâyatrî. Then the Muni Gautama called the other Munis that came there and gave them wealth, grains, clothing, ornament, and the sacrificial ladles and spoons and cows and buffaloes for the sacrificial purposes. TheMunis then assembled and performed various yajñâs. The place all round, then flourished and became so much prosperous that it looked like a second heaven. In fact whatever fair and beautiful there exist in the Trilokas, all came from the brimful cup given by the Devî Gâyatrî. At this time the Munis, with sandalpaste all over on their bodies, and decorated with very bright ornaments looked like the gods and their wives looked like goddesses. Daily utsabs began to be held in in the Âs’rama of Gautama. Nowhere were seen any diseases or dacoities and there was no fear from any such things. Gradually the Âs’rama’s boundary extended to one hundred Yojanas . Hearing this greatness of Gautama, many persons came there from various quarters. And the Muni Gautama, too, gave them words, “cast away fear” and fed them. The Devas, on the other hand, became very much satisfied by the various Yajñâs and extolled the Muni’s greatness. So much so, that the famous Indra, the Lord of the Devas, came in the midst of the assembly and extolled his greatness, thus :-- “This Gautama has fulfilled all our wishes and has verily become a Kalpa Vriksa (celestial tree yielding all desires). If this man had not done such things, in this hard famine time, we would not have got the Havih offered in sacrifices and the prospect of our lives would have been at stake.” O King Janamejaya! Thus the Muni Gautama fed and nourished for twelve years all the Munis, like his sons and that place came to be recognised as the chief centre (the Head Quarters) of the Gâyatrî Devî. Even today, all the Munis perform with devotion the Purasacharanams and worship thrice the Bhagavatî Gâyatrî Devî. Even today the Devî is there seen as a girl in the morning, as a youthful maiden at noon, as an old woman in the evening. Then, once on a time, Nârada, of best conduct, came there playing on his great lute and singing in tune the highest glories of Gâyatrî and took his seat in the assembly of the Munis.
9	41-62	Seeing the tranquil hearted Nârada coming there, Gautama and the other Munis received him duly and worshipped him with the Pâdya and Arghya. In course of conversation he began to describe the glories of Gautama and said :-- “O Best of Munis! I have heard from the mouth of Indra, in the assembly of the Devas, your glories as to your supporting and feeding the pure-hearted Munis and I have come to see you. By the Grace of S’rî Bhagavatî Gâyatrî Devî, you have now become blessed. There is no doubt in this.” Thus saying, the Devarsi Nârada entered into the temple of the Devî Gâyatrî and with eyes gladdened by love, saw the Devî there and offered due hymns in praise of Her and then ascended to the Heavens. Here, on the other hand, the Brâhmanas that were fed by Gautama, became jealous at so much honour offeredto Gautama and tried their best so that no further honour be paid to him. They further settled not to stay any longer in his Âs’rama, when the next good harvest season comes. (Thus his glories will wane). O King! Some days passed when good rains fell and there was an abundance of crops everywhere and the famine ended. Hearing this, all the Brâhmins united, Alas! O King! to curse the Gautama. Oh! Their fathers and mothers are blessed in whom do not arise such feelings of jealousy! This all is the wonderful play of the powerful Time; it cannot be expressed by any person. O King! These Brâhmins created, by Mâyâ, an aged cow, who was to die and pushed her in the sacrificial hall of the Muni Gautama at the time of the Homa ceremony. Seeing that cow entering into the enclosure where the Homa was being performed, Gautama cried out “Hoom Hoom” when the cow fell there and died. And the other Brâhmanas instantly cried out “Look! Look! The wicked Gautama has killed the cow.” Seeing this inconceivable event, Gautama was greatly nonplussed and, completing his Homa ceremony, entered into Samâdhi and began to think the cause of it. Then, coming to know that this has been concocted by the Mâyâ of the Brâhmins, he became angry like Rudra at the time of dissolution; his eyes were reddened and he cursed the Risis, thus :-- Oh vile Brâhmins! When you are ready to cause mischief to me unjustly then let you be averse to meditate and do the japam of the Devî Gâyatrî, the Mother of the Vedas. For your this act, never you will be eager to perform any Vedic sacrificial acts or any action concerning thereof. There is no doubt in this. You will be always averse to the mantra of S’iva or the Tantra of S’iva. You will be always averse to Mûla Prakriti S’rî Devî, to Her Dhyânam, mantra, to any conversation regarding Her; to the visiting of Her place or Temple, to do worship and other ceremonies to Her, to see the Grand Festivals of the Devî, to singing the names and glories of the Devî, to sit before the Devî and to adore Her.
9	63-81	O vile Brâhmanas! You will be always averse to see the festivals of S’iva, to worship S’iva, to Rudrâksa, to the Bel leaves, and to the holy Bhasma (ashes). You will be wholly indifferent to practise the right ways of living as presented in the Vedas and Smritis, to preserve your conduct good and to observe the path of knowledge to Advaita Jñânam, to practise restraint of senses and continence, to the daily practices of Sandhyâ Bandanam, to performing the Agnihotra ceremonies, to the study of the Vedas according to one’s own S’âkhâ or to the daily studies thereof as to teach those things or to give, as gifts, cows, etc., or to perform the S’râddhas of the fathers, etc., or to perform Krichchra Chândrâyana and other penances. O Vile Brâhmanas! As you are ready to do these mean things, you will have to suffer for this that you will desist from worshipping the MostAdorable S’rî Bhagavatî Devî and that you will worship the other Devas with faith and devotion and hold on your bodies S’amkha, Chakra and other signs. You will follow the Kâpâlikas, Bauddha S’âstras and other heretics. You will sell your father, mother, brothers, sisters, sons and daughters and even your wives too!You will sell the Vedas, Tîrthas, and your Dharma. You will not feel ashamed in any way to sell all these. You will certainly have faith in Kâpâlika and Bauddha opinions, Pâñcharâtras and Kâma S’âstras. O vile Brâhmanas! You will not hesitate to go to your mother, daughters or sisters and you will always be licentious with others’ wives and spend your time in that. This is not to you only but to the women and men, all that will come in your families. Let the Gâyatrî Devî be always indignant with you and let you all go in the end to the Andha Kûpa hells, etc. Vyâsa said :-- O Janamejaya! Thus taking the water symbolising the true rules and laws of creation, and cursing the Brâhmanas, the Muni Gautama went hastily to see the Gâyatrî Devî and, on arriving at the temple there bowed down to Her. The Devî, too, became surprised to see their actions. O King! Even to day Her Lotus Face looks similarly astonished!
9	82-90	Then the Gâyatrî Devî told Gautama with amazement :-- “O Gautama! The venom of the snake does not become less if you feed the serpents with milk; so never mind all these things; the Karmas take their peculiar turns; it is hard to say when will happen what things. Now be peaceful. Do not be sorry.” Hearing these words of the Devî, Gautama bowed down to Her and went thence to his own Âs’rama. Here, on the other hand, the Brâhmanas forgot everything due to the curse of Gautama, of the Vedas and the Gâyatrî Mantra. They then began to look at this event with wonder as unique and extraordinary. All united they afterwards repented and going before Gautama, fell prostrate at his feet. But they could not speak any word out of shame. Only they said frequently :-- “Be pleased, be pleased with us.” When all the assembly of the Brâhmanas prayed to him for favour and grace, the Muni Gautama took pity on them and replied. My word will never turn out false. You will have to remain in Kumbhîpâka hell upto the time when S’rî Krisna will take his incarnation. Then you will be born in the earth in the Kâlî age and whatever I have uttered will exactly come unto you. And if you are in earnest to avert my curse then go and worship the Lotus Feet of S’rî Gâyatrî Devî. The is no other remedy.
9	91-100	Vyâsa said :-- Thus dismissing the Brâhmanas, Gautama Muni thought that all these occurred as a result of Prârabdha Karma and he became calm and quiet. For this reason, after S’rî Krisna Mahârâja ascended to the Heavens, when the Kâlî age came, those cursed Brâhmanas got out of the Kumbhîpâka hell and took their births in this earth as Brâhmins, devoid of the three Sandhyâs, devoid of the devotion to Gâyatrî, devoid of faith in the Vedas, advocating the heretics’ opinion and unwilling to perform Agnihotra and other religious sacrifices and duties and they were devoid of Svadhâ and Svâhâ. They forgot entirely the Unmanifested Mûla Prakriti Bhagavatî. Some of them began to mark on their bodies various heretical signs, e.g., Taptamûdrâ, etc.; some became Kâpâlikas; some became Kaulas; some Bauddhas and some Jainas. Many of them, though learned, became lewd and addicted to other’s wives and engaged themselves in vain and bad disputations. For these, they will have to go again surely to the Kumbhîpâka hell. So O King! Worship with your heart and soul S’rî Bhagavatî Parames’varî Devî. The worship of Visnu or S’iva is not constant (to be done everyday); only the worship of S’akti is to be constantly performed. For this reason whoever does not worship S’akti is sure to fall. Thus I have answered all your questions. Now I shall describe the highest and most beautiful place, Manidvîpa of the Primal Force Bhagavatî, the Deliverer from this bondage of world. Listen.Here ends the Ninth Chapter of the Twelfth Book on the cause of S’râddha in other Devas than the Devî Gâyatrî in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
10	1-20	Vyâsa said :-- O King Janamejaya! What is known in the S’rutis, in the Subâla Upanisada, as the Sarvaloka over the Brahmaloka, that is Manidvîpa. Here the Devî resides. This region is superior to all the other regions. Hence it is named “Sarvaloka.” The Devî built this place of yore according to Her will. In the very beginning, the Devî Mûla Prakriti Bhagavatî built this place for Her residence, superior to Kailâs’a, Vaikuntha and Goloka. Verily no other place in this universe can stand before it. Hence it is called Manidvîpa or Sarvaloka as superior to all the Lokas. This Manidvîpa is situated at the top of all the regions,and resembles an umbrella. Its shadow falls on the Brahmânda and destroys the pains and sufferings of this world. Surrounding this Manidvîpa exists an ocean called the Sudhâ Samudra, many yojanas wide and many yojanas deep. Many waves arise in it due to winds. Various fishes and conches and other aquatic animals play and here the beach is full of clear sand like gems. The sea-shores are kept always cool by the splashes of the waves of water striking the beach. Various ships decked with various nice flags are plying to and fro. Various trees bearing gems are adorning the beach. Across this ocean, there is an iron enclosure, very long and seven yojanas wide, very high so as to block the Heavens. Within this enclosure wall the military guards skilled in war and furnished with various weapons are running gladly to and fro. There are four gateways or entrances; at every gate there are hundreds of guards and various hosts of the devotees of the Devî. Whenever any Deva comes to pay a visit to the Jagadîs’varî, their Vâhanas (carriers) and retinue are stopped here. O King! This place is being resounded with the chimings of the bells of hundreds of chariots of the Devas and the neighings of their horses and the sounds of their hoofs. The Devas walk here and there with canes in their hands and they are chiding at intervals the attendants of the Devas. This place is so noisy that no one can hear clearly another’s word. Here are seen thousands of houses adorned with trees of gems and jewels and tanks filled with plenty of tasteful good sweet waters. O King! After this there is a second enclosure wall, very big and built of white copper metal (an amalgam of zinc or tin and copper); it is so very high that it almost touches the Heavens. It is hundred times more brilliant than the preceding enclosure wall; there are many principal entrance gates and various trees here. What to speak of the trees there more than this that all the trees that are found in this universe are found there and they bear always flowers, fruits and new leaves! All the quarters are scented with their sweet fragrance!
10	21-40	O King! Now hear, in brief, the names of some of the trees that are found in abundance there :-- Panasa, Vakula, Lodhra, Karnikâra, S’ins’apa, Deodâra, Kânchanâra, mango, Sumeru, Likucha, Hingula, Elâ, Labanga, Kat fruit tree, Pâtala, Muchukunda, Tâla, Tamâla, Sâla, Kankola, Nâgabhdra, Punnâga, Pîlu, Sâlvaka, Karpûra, As’vakarna, Hastikarna, Tâlaparna, Pomegranate, Ganikâ, Bandhujîva, Jamvîra, Kurandaka, Châmpeya, Bandhujîva, Kanakavriksa, Kâlâguru (usually coiled all over with cobras, very black poisonous snakes), Sandaltree, Datetree,Yûthikâ, Tâlaparnî, Sugarcane, Ksîra-tree,Khadira, Bhallâtaka, Ruchaka, Kutaja, Bel tree and others, the Talasî and Mallikâ and other forest plants. The place is interspersed with various forests and gardens. At intervals there are wells, tanks, etc., adding very much to the beauty of the place. The cuckoos are perching on every tree and they are cooing sweetly, the bees are drinking the honey and humming all around, the trees are emitting juices and sweet fragrance all around. The trees are casting cool nice shadows. The trees of all seasons are seen here; on the tops of these are sitting pigeons, parrots, female birds of the Mayanâ species and other birds of various other species. There are seen rivers flowing at intervals carrying many juicy liquids. The Flamingoes, swans, and other aquatic animals are playing in them. The breeze is stealing away the perfumes of flowers and carrying it all around. The deer are following this breeze. The wild mad peacocks are dancing with madness and the whole place looks very nice, lovely and charming. Next this Kâmsya enclosure comes the third enclosure wall of copper. It is square shaped and seven yojanas high. Within this are forests of Kalpavriksas, bearing golden leaves and flowers and fruits like gems. Their perfumes spread ten yojanas and gladden things all around. The king of the seasons preserves always this place. The king’s seat is made of flowers; his umbrella is of flowers; ornaments made of flowers; he drinks the honey of the flowers; and, with rolling eyes, he lives here always with his two wives named Madhu S’rî and Mâdhava S’rî. The two wives of Spring have their faces always smiling. They play with bunches of flowers. This forest is very pleasant. Oh! The honey of the flowers is seen here in abundance. The perfumes of the full blown flowers spread to a distance of ten yojanas. The Gandharbhas, the musicians, live here with their wives.
10	41-60	The places round this are filled with the beauties of the spring and with the cooing of cuckoos. No doubt this place intensifies the desires of the amorous persons! O King! Next comes the enclosure wall, made of lead. Its height is seven yojanas. Within this enclosure there is the garden of the Santânaka tree. The fragrance of its flowers extends to ten yojanas. The flowers look like gold and are always in full bloom. Its fruits are very sweet. They seem to be imbued with nectar drops. In this garden resides always the Summer Season with his two wives S’ukra S’rî and S’uchi S’rî. The inhabitants of this place always remain under trees; otherwise they will be scorched by summer rays. Various Siddhas and Devas inhabit this place. The female sensualists here get their bodies all anointed with sandal paste and all decked with flowergarlands and they stalk to and fro with fans in their hands. There is water to be found here very cool and refreshing. And owing to heat all the people here use this water. Next to this lead enclosure comes the wall made of brass, the fifth enclosure wall. It is seven yojanas long. In the centre is situated the garden of Hari   Chandana trees. Its ruler is the Rainy Season.The lightnings are his auburn eyes; the clouds are his armour, the thunder is his voice and the rainbow is his arrow. Surrounded by his hosts he rains incessantly. He has twelve wives :--  Nabhah S’rî,  Nabhahsya S’rî,  Svarasya,  Rasyasâlinî,  Ambâ,  Dulâ,  Niratni,  Abhramantî,  Megha Yantikâ,  Varsayantî,  Chivunikâ, and  Vâridhârâ (some say Madamattâ). All the trees here are always seen with new leaves and entwined with new creepers. The whole site is covered all over with fresh green leaves and twigs. The rivers here always flow full and the current is strong, indeed! The tanks here are very dirty like the minds of worldly persons attached to worldly things. The devotees of the Devî, the Siddhas and the Devas and those that consecrated in their life times tanks, wells, and reservoirs for the satisfaction of the Devas dwell here with their wives. O King! Next to this brass enclosure comes, the sixth enclosure wall made of five fold irons. It is seven yojanas long. In the centre is situated the Garden  of Mandâra trees. This garden is beautified by various creepers, flowers and leaves. The Autumn season lives here with his two wives Isalaksmî and Ûrjalaksmî and he is the ruler. Various Siddha persons dwell here with their wives, well clothed. O King! Next to this comes the seventh enclosure wall, seven yojanas long and built of silver.
10	61-80	In the centre is situated the garden  of Pârijâta trees. They are filled with bunches of flowers. The fragrance of these Pârijâtas extend upto the ten Yojanas and gladden all the things all around. Those who are the Devî Bhaktas and who do the works of the Devî are delighted with this fragrance. The Hemanta (Dewy) season is the Regent of this place. He lives here with his two wives Saha S’rî and Sahasya S’rî and with his hosts. Those who are of a loving nature are pleased hereby. Those who have become perfect by performing the Vratas of the Devî live here also. O King! Next to this silver, there comes the eighth enclosure wall built of molten gold. It is seven Yojanas long. In the centre there is the garden of the Kadamba tree. The trees are always covered with fruits and flowers and the honey is coming out always from the trees from all the sides. The devotees of the Devî drink this honey always and feel intense delight; the Dewy Season is the Regent of thisplace. He resides here with his two wives Tapah S’rî and Tapasyâ S’rî and his various hosts, and enjoys gladly various objects of enjoyments. Those who had made various gifts for the Devî’s satisfaction, those great Siddha Purusas live here with their wives and relatives very gladly in various enjoyments. O King! Next to this golden enclosure well comes the ninth enclosure made of red Kum Kum like (saffron) Pusparâga gems. The ground inside this enclosure, the ditches or the basins for water dug round their roots are all built of Pusparâga gems. Next to this wall there are other enclosure walls built of various other gems and jewels; the sites, forests, trees, flowers birds, rivers, tanks, lotuses, mandapas (halls) and their pillars are all built respectively of those gems. Only this is to be remembered that those coming nearer and nearer to the centre are one lakh times more brilliant than the ones receding from them. This is the general rule observed in the construction of these enclosures and the articles contained therein. Here the Regents of the several quarters, the Dikpâlas, representing the sum total of the several Dikpâlas of every Brahmânda and their guardians reside. On the eastern quarter is situated the Amarâvatî city. Here the high-peaked mountains exist and various trees are seen. Indra, the Lord of the Devas, dwells here. Whatever beauty exists in the separate Heavens in the several places, one thousand times, rather more than that, exists in the Heaven of this cosmic Indra, the thousand-eyed, here. Here Indra mounting on the elephant Airâvata, with thunderbolt in his hand, lives with S’achî Devî and other immortal ladies and with the hosts of the Deva forces. On the Agni (south-eastern) corner is the city of Agni. This represents the sum total of the several cities of Agni in different Brahmândas.
10	81-100	Here resides the Agni Deva very gladly with his two wives Svâhâ and Svadhâ and with his Vâhana and the other Devas. On the south is situated the city of Yama, the God of Death. Here lives Dharma Râja with rod in his hand and with Chitragupta and several other hosts. On the south-westen corner is the place of the Râksasas. Here resides Nirriti with his axe in his hand and with his wife and other Râksasas. On the west is the city of Varuna. Here Varuna râja resides with his wife Vârunî and intoxicated with the drink of Vârunî honey; his weapon is the noose, his Vâhana is the King of fishes and his subjects are the aquatic animals. On the north-western corner dwells Vâyudeva. Here Pavana Deva lives with his wife and with the Yogis perfect in the practice of Prânâyâma. He holds a flag in his hand.His Vâhana, is deer and his family consists of the forty nine Vâyus. On the north resides the Yaksas. The corpulent King of the Yaksas, Kuvera, lives here with his S’aktis Vriddhi and Riddhi, and in possession of various gems and jewels. His generals Manibhadra, Purna bhadra, Manimân, Manikandhara, Manibhûsa, Manisragvî, Manikar-mukadhârî, etc., live here. On the north eastern corner is situated the Rudra loka, decked with invaluable gems. Here dwells the Rudra Deva. On His back is kept the arrow-case and he holds a bow in his left hand. He looks very angry and his eyes are red with anger. There are other Rudras like him with bows and spears and other weapons, surrounding him. The faces of some of them are distorted; some are very horrible indeed! Fire is coming out from the mouths of some others. Some have ten hands; some have hundred hands and some have thousand hands; some have ten feet; some have ten heads whereas some others have three eyes. Those who roam in the intermediate spaces between the heaven and earth, those who move on the earth, or the Rudras mentioned in the Rudrâdhyâya all live here. O King! Îsâna, the Regent of the north eastern quarter lives here with Bhadrakâlî and other Mâtriganas, with Kotis and Kotis of Rudrânîs and with Dâmarîs and Vîra Bhadras and various other S’aktis. On his neck there is a garland of skulls, on his hand there is a ring of snakes; he wears a tiger skin; his upper clothing is a tiger skin and his body is smeared with the ashes of the dead. He sounds frequently his Damaru; this sound reverberates on all sides, he makes big laughs called Attahâsya, reverberating through the heavens. He remains always surrounded with Pramathas and Bhûtas; they live here.Here ends the Tenth Chapter of the Twelfth Book on the description of Mani Dvîpa in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
