Chapter	Text_no	Hymn
14	9	The first and lovely wife was Manoramâ, and the second was Lîlâvatî. Both of them were exceedingly handsome, intelligent and qualified.
14	10	The king enjoyed much with them in palaces, gardens, romantic hills, lakes, and various beautiful mansions.
14	11	In the auspicious moment, Manoramâ gave birth to a beautiful child, endowed with all royal qualifications. The child was named, in due course, Sudars’ana.
14	12	Next within one month, his second wife the fair Lîlâvatî in the auspicious fortnight and in the auspicious day, gave birth to an excellent child.
14	13	The King then performed the Jâta-Karma (ceremonies on the birth of a child) and being very glad, made lots of presents, wealth, etc., to the Brâhmanas.
14	14	The King shewed affection equally to the two children; never he made any distinction between them.
14	15	The king, the tormenter of the foes, was very glad and performed duly the chudâ karana ceremony according to his position and wealth.
14	16	The sight of these two sons delighted very much the people. Now seeing these Kritachûdas, and playing, the king was merged in the ocean of pleasure.
14	17-18	Sudars'ana was the eldest; but Satrujit, the second beautiful son by Lîlâvatî was of sweet and persuasive speech. His beautiful figure and sweet words gave very much delight to the king, and for these qualities, the child Satrujit turned out also a favourite of the people and ministers.
14	19	The king could not show so much affection to the unfortunate Sudars’ana as he showed to Satrujit.
14	20-21	Thus some days having passed, one day the king Dhruvasandhi went out on an hunting expedition to the forest. He killed in the forest many deer, Ruru (a kind of deer), elephants, boar, hare, buffaloes, rhinoceros, camels and amused himself very much with this hunting affair.
14	22-23	While he was hunting thus, a lion got very much enraged, and, from a bush, suddenly jumped and came upon the king. That king of the beasts was already struck with arrows; now seeing the king in front, he loudly roared.
14	24-25	He angrily lifted his long tail high up in the air and, puffing up his manes, jumped up high in the air to attack and to take the life of the king. Seeing this, instantly the king took sword in his right hand and shield in his left and stationed himself like another lion before him.
14	26	The king's followers, one and all, angrily shot arrows on the lion.
14	27	Then a loud uproar ensued; and all began to hurl arrows as best as they could. But, after all, that dangerous lion fell upon the king.
14	28-29	Seeing thus, the king struck him with his sword, but the lion also tore asunder the king, with his sharp nails. The king thus struck by the lion, fell on the spot and died. The soldiers cried aloud and killed the lion with arrows.
14	30	Thus both the king and lion lay dead on the spot; and the soldiers turned back to the palace and gave all the informations to the royal ministers.
14	31	When the munis heard the demise of the king, they went to the forest, performed the burning of the dead body of the king.
14	32	The Maharsi Vas’istha performed duly on the same spot, all the funeral ceremonies, thus ensuring the king the safe journey to the next world.
14	33	All the subjects and the citizens and the Muni Vas’istha counselled each other to install Sudars’ana on the throne as the king.
14	34-35	The minister-in-chief as well as the other members proposed that as Sudars’ana is the son of the legal wife, calm and quiet, beautiful and endowed with all the royal qualifications, he is fit for the throne. Maharsi Vas’istha said, the royal son, though not attained to proper age is still religious; therefore he is really fit be installed as king on the royal throne.
14	36	When the wise aged ministers thus decided, Yudhâjit, the king of Ujjain, on hearing the decision hastened to the spot.
14	37	He was the father of Lîlâvatî; on hearing the demise of his son-in-law he came there, so that his daughter’s son might get the kingdom.
14	38	Next, Vîrasena, the king of the country of Kalinga and the father of Manoramâ, came there also with the object that his daughter’s son Sudars’ana be the Emperor.
14	39	The two kings, accompanied respectively by their own army and soldiers, began to counsel with the aged ministers, each trying so that his daughter’s son may get the throne.
14	40	Yudhâjit made the question :-- “Who is the eldest of the two sons? Is it always the case that the eldest will inherit the kingdom? Will not the youngest ever be able to acquire it?”
14	41	Vîrasena said :-- O king! He who is the son of the legal wife inherits the kingdom; this I have heard from the learned who are proficient in the knowledge of the S’âstras.
14	42	Hearing Vîrasena, Yudhâjit repeated “Sudars’ana is not so qualified with royal qualifications and other matters as this son of the late king, Satrujit. How can then Sudars’ana inherit the throne?”
14	43	O King! Then quarrels ensued amongst the two kings. Now, at this critical juncture, who is able to solve their doubts?
14	44	Yudhâjit then addressed the ministers :-- “You all are prompted by selfish ends; you want to acquire a good deal of money by making Sudars’ana the king.
14	45-46	I have come to know by your gestures and postures that your decision is to the above affect. After all, as Satrujit possesses many more qualifications than Sudars’ana, he has more claims to the throne; and therefore he is fit to occupy the throne and no other. Morever, let me see as long as I live who can set aside the claims of a qualified prince, in possession of an army, and put forward the claims of a prince who has no qualifications it all.
14	47	I am ready to fight and I will tear the earth into two pieces by my sword. What more have you to say on this?”
14	48	Hearing this, Vîrasena addressed Yudhâjit “I see the two boy’s intelligence the same. You are intelligent; kindly mention where is the difference?”
14	49	O king! The two kings quarrelling with each other, remained there; the subjects and the Risis, seeing this, were very anxious.
14	50	Hundreds of tributary princes wanting that the two kings might beinvolved into quarrels with each other, came to the spot, with their soldiers, though they had to undergo great hardships in doing so.
14	51	Many aborigines, from the inhabitants of Sringaverpur, hearing the demise of the late king, also appeared on the scene with the sole object to plunder.
14	52	The two princes are minors; and hearing their parties at war with each other, many robbers from various adjoining countries came also there.
14	53	Thus when the war broke out between the two kings, the great confusion and tumult across within the kingdoms; on the other hand, Yudhâjit and Vîrasena both became ready to fight.Thus ends the Fourteenth Chapter on the narration of the glories of the Devî and the death of the Kosala king Dhruva Sandhi in the  Adhayâya of S'rî Mad Devî Bhâgavatam.
15	1	Vyâsa said :-- O king! When the war was declared, the two kings, excited by greed and anger, took up arms; and a dreadful encounter ensued.
15	2	On one side the king Yudhâjit of long arms, surrounded by his own army, with bows and arrows came ready to fight.
15	3	On the other hand, the fiery Vîrasena, the second God of the Devas appeared in the battle, following a true Ksattriya custom, on behalf his daughter’s son.
15	4	Then that truthful king Vîrasena, seeing Yudhâjit in battle, became very angry and hurled arrows on him, as a cloud rains on the mountain tops.
15	5	On being covered, as it were, by the sharp and swift arrows, sharpened on a stone slab hurled at him by Vîrasena, Yudhâjit, too, quickly, shot arrows at Vîrasena and cut off all his arrows.
15	6	O King! A dreadful fight then ensued between the cavalries, the warriors on the elephants; and the Devas, men, and Munis began to witness this terrible battle with wonder and astonishment. Birds, vultures and crows, desirous to eat the flesh of the dead soldiers, flew in the air.
15	7	Blood of elephants, horses and warriors, the bodies that lay dead, flowed in torrents awfully like rivers in that deadly battle ground. The torrent of blood excited fear amongst those who came to see it, as the river Vaitarani on the way to hell (the Lord of Death) is very fearful to the sinners.
15	8	The human skulls were driven ashore by the current and they look like so many hollow shells of gourds scattered there for the play of the boys on the banks of the Jumnâ.
15	9	When any warrior lay dead on the field, the vultures began to fly about in the air for devouring his flesh. It seemed then that the soul of the warrior beholding his beautiful body tried to reenter into his body, though he thought that it had become very inaccessible to him.
15	10	Some warriors on being slain in the battle instantly arose in a celestial car to the heavens and was seen addressing the celestial nymph, who came already within his embrace, thus “O one of beautiful thighs. Behold! how my beautiful body is lying on the earth below!”
15	11	Another warrrior thus slain got up in the heavens on a celestial car, came in possession of a celestial nymph and when he was sitting with her in the car, his former wife in the earth made herself a sati and burnt herself up in the funeral pyre, thus got a celestial body, came up to the heavens; and that chaste virtuous woman drew away perforce her own husband away from that celestial nymph.
15	12	Two warriors, went up, slew each other and lay down dead at the same time. They went up in the heavens at the same time and there began quarrel with each other and fight with their weapons for one and the same celestial nymph.
15	13	Some hero got in the heavens a nymph more lovely and beautiful than himself and he thus became very much attached and devoted her. He began to describe his own heroic qualities and also to copy dotedly the qualities of his lover so that she might remain faithfully attached to him.
15	14	The dust, arising from the dreadful encounter of the soldiers in battle field, rose up in the air and covered the sun. It appeared night. After a while that dust became absorbed in the blood below, and the sun appeared very red, reflected with the colour of the blood.
15	15	Some Brahmachârî fought in the battle and was slain. He went up to the heavens; instantly a lovely eyed Devakanyâ, a celestial nymph desired to select him as bridegroom with great devotion. But that clever man did not accept the offer, thinking that his vow of Brahmacharya would be thus broken.
15	16-17	O King! Thus when the battle was deadly, the king Yudhâjit shot a sharp, dreadful arrow at Vîrasena and severed his head from body. Vîrasena lay dead on the battle field and his army was routed. The soldiers fled away from the battle.
15	18-19	Hearing that her father was slain in the battle, Manoramâ became very terrified and anxious. She then began to think that the vicious wicked king Yudhâjit will surely slay her son, for kingdom's sake and to satisfy his enmity with her father.
15	20	What shall I do now? My father is slain in the battle. My husband is no more. My child is a minor to-day. Where shall I go?
15	21	Greed is very sinful; who is there that cannot be bought over by love of gold? and what vicious act can there be, that cannot be done when actuated by covetousness?
15	22	A greedy man does not hesitate to kill his father, mother, spiritual guide, friends and others. There is no doubt in this.
15	23	It is the inordinate love of worldly things that makes a man eat what is held unclean in society, that makes a man approach a woman who is unapproachable, and it is greed that makes a man discard his own religion and become an apostate.
15	24	In this city I find none so powerful as I can remain there under his shelter and be able to rear up my child.
15	25	What can I do if the king Yudhâjit slay my son? There is none in this world who can save me, and, counting on whose shelter, I can stay here without any anxiety.
15	26	And this my co-rival wife Lîlâvatî will always practise enmity with me. She will never shew mercy on my son.
15	27	When Yudhâjit will arrive in this city, I will never be able to go out of it and he will to-day put my son in the prison on the pretext that he is a minor.
15	28-29	I heard that, in days of yore, Indra entered into the womb of his pregnant step mother with a small thunderbolt in his hand and divided the foetus into seven parts with that weapon, again each of these seven into seven parts again, thus the forty nine Maruts were born in the Heavens.
15	30-31	I heard also that in ancient times one queen gave poison to destroy the foetus in the womb of her rival wife. When the child came out of the womb, he was celebrated by the name of Sagara (with poison) in this earth.
15	32	The husband was alive, and still his queen Kaikeyi banished the eldest son of his king, S’rî Râmchandra to the forest; and the king Das’aratha sacrificed his life for that very reason.
15	33	The ministers no doubt wanted before to install my son as the king; but now they are not independent; they have now yielded themselves to the king Yudhâjit.
15	34	There is no brother of mine powerful enough to release me from my bondage; I see I have fallen into a great difficulty by the combination of unforeseen circumstances.
15	35	Though the success depends on Fate, still one should make an earnest effort. If one does not make any effort, fate also remains asleep. I will therefore soon make out a plan to save my son.
15	36-38	O King! Thinking thus, that woman Manoramâ called in private the best and very respectable minister Vidalla, who was intelligent and expert in everything, and holding the hands of her son and weeping, said humbly in a depressed spirit “O Minister! My father is slain in the battle field, this my son is a minor, and Yudhâjit is a powerful king; consider all these and tell me what I should do now?”
15	39-40	The venerable minister Vidalla then said to the queen Manoramâ “It is never advisable for us to stay here. Soon we will go into the forests of Benares. There I have got my powerful uncle Subâhu. He is prosperous and has got a strong army. He will protect us.”
15	41	“I will make the pretext that I am become very anxious for the king and therefore I am going out to see the king Yudhâjit and will go out of the city in my chariot. There is no doubt in this.”
15	42-43	Hearing, thus, the Vidalla's words, the queen Manoramâ went to Lîlâvatî and said “O faireyed! To-day I am going to see the father Yudhâjit.” Thus saying, she went out of the city in a chariot, accompanied by her son, attendants and Vidalla.
15	44-45	Grieved at the loss of her father, fearful, distressed, and fatigued, Manoramâ saw Yudhâjit and performed the cremation of her father Vîrasena; and, trembling with fear, got to the banks of the Ganges after two days’ swift journey.
15	46-48	There the robbers, the Nisâdas plundered all their riches and took the chariot and went away. Manoramâ had only her clothings, that she wore, left to her. She began to weep, and, holding the hands of her attendant, went to the Ganges shore, and being afraid crossed the river on a raft and went to the Chitrakûta mountain.
15	49	That terrified Devî went to the hermitage of Bhâradvâja as early as possible. There she saw the ascetics and was relieved of her fear.
15	50	Bhâradvâja asked, “O lotus eyed! Who are you and whose wife are you? Why have you taken so much trouble to come here? Answer all these truly.”
15	51	“O beautiful one! are you a Devî or a human being? your son is a very minor. Why have you come in this dense forest? It seems, as if you are deprived of your kingdom.”
15	52	Thus asked by the best of the Munis, the beautiful Manoramâ became very much afflicted with grief and began to weep; she could not speak anything herself and ordered Vidalla to inform the Muni all what had happened.
15	53-54	Vidalla then said :-- There was a king of Kosala, named Dhruvasandhi. She is the legal wife of that king. Her name is Manoramâ. That powerful king of the Solar Dynasty was killed by a lion in a forest. This boy Sudars’ana is his son.
15	55	The father of this Manoramâ was very religious. He died fighting for the cause of his daughter's son. Now the present queen has become much afraid and has therefore come to this wild forest.
15	56	The son of this woman is now a minor; he is now taking your refuge. O best of the Munis! Protect them.
15	57	To give protection to any distressed person is to acquire merits higher than performing a sacrifice. Therefore to protect one who is very much afflicted with fear and who is helpless will have still higher merits.
15	58	Bhâradvâja said :-- “O beautiful one! Remain in this hermitage without any fear; rear up your son here. O auspicious one! There is no cause of fear here from your enemies.
15	59	Better nourish and support your child. Your son will surely be a king and if you remain in this hermitage, no sorrow or grief will overtake you.”
15	60	Vyâsa said :-- When the great Muni Bhâradvâja said thus, the queen Manoramâ became peaceful. The Muni gave them a cottage to live in and there they dwelt without any sorrow.
15	61	Thus Manoramâ dwelt obediently with her maid servant, liked by all. Vidalla also remained there and Manoramâ began to nourish her child.Here ends the Fifteenth chapter on the Devî Mâhâtmya and the battle between Yudhâjit and Vîrasena and the going away of Manoramâ to the forest in the  Adhyâya of S’rî Mad Devî Bhâgavatam by Maharsi Veda Vyâsa.
16	1	Vyâsa said :-- After gaining the victory in the battle, the king Yudhâjit returned to the city of Ayodhyâ with his huge army and asked where are Sudars’ana and Manoramâ? He wanted to kill Sudars’ana.
16	2	He repeatedly exclaimed “Where are they gone?” and sent his servantson their search. Then, on an auspicious day, he installed his daughter’s son on the throne.
16	3	Maharsi Vas’istha was engaged as the priest; he and the other ministers began to chant the auspicious hymns of the Atharvaveda and with the jars, filled with water, and consecrated by these hymns, installed S’atrûjit on the throne.
16	4	O best of the Kurus! Conch shells resounded; drums, bherîs and tûriyas, resounded; and great festivals and rejoicings took place in the city.
16	5	The reciting of the Vedic mantrams by the Brâhmans, the chanting of hymns by the bards and the auspicious acclamation of Victory to the new king resounded the whole city of Ayodhyâ with joy.
16	6	When the new king S’atrûjit ascended on the throne, the subjects were filled with joy; everywhere hymns were sung; drums were resound. At this Ayodhyâ looked as fresh as ever.
16	7-8	O King! Though there were thus great rejoicings and festivals, yet some good persons were found that remembered Sudars’ana and gave vent to this feeling of sorrow, thus :-- “Alas! Where has that prince gone? Where has that chaste queen Manoramâ gone with her son? Oh! The enemies have killed his father for greed of kingdom.”
16	9	The saints with their views impartial, thus rendered uneasy, sorry, began to pass away their time there subject to S’atrûjit.
16	10	After installing duly his daughter’s son on the throne and after having made over the charge of the kingdom to the wise councillors, Yudhâjit turned towards his own city.
16	11-12	Afterwards Yudhâjit heard that Sudars’ana was staying in the hermitage with the Munis. He started at once for Chitrakûta and went quickly to Durdars’a, the chief of the city of Sringavera, being accompanied by Bala, the chief of the Nîsâdas.
16	13-15	Hearing that Yudhâjit was coming there with his army, Manoramâ began to think that his son was a minor and became very sorrowful, distressed and terrified. Then she with tears in her eyes addressed the Muni thus :-- “Yudhâjit is coming here; what shall I do and whither shall I go? He has slain my father, and has installed his daughter’s son on the throne. Still he is not satisfied and he is now coming with his army here to kill my minor child.”
16	16-21	O Lord! In days of yore, I heard that the Pândavas, when they went to the forest, lived in the holy hermitage of the Munis with Draupadî. One day the five brethren went a hunting, and the beautiful Draupadî stayed without any fear with other maid servants in thehermitage where there was the chanting of the Vedas by Dhaumya, Attri, Gâlava, Paila, Jâvâli, Gautama, Bhrigu, Chyavana, Kanva of the Atrigotra, Jatu, Kratu, Vîtihotra, Sumantu, Yajñadatt, Vatsala, Râs'âsana, Kahoda, Yavakrî, Yajñakrit, Kratu and other holy high souled Risis like Bhâradvâja and others.
16	22-23	While the five great heroes Arjuna and others, the destroyers of their enemies, were roaming in the forests, Jayadratha, the king of Sindhu came with his army to the hermitage, hearing the reciting of the Vedic hymns.
16	24	Hearing thus, that king quickly descended from the chariot so that he might have a sight of these holy maharsis.
16	25-27	Accompanied by two attendants only, he approached to the Munis and, finding them engaged in the study of the Vedas, waited there with folded hands for an opportunity. O Lord! When the king Jayadratha on entering the hermitage took his seat, the wives of the Munis came there to see the king and began to enquire “Who is this person?”
16	28	With the wives of the Munis came there also the beautiful Draupadî. Jayadratha looked upon Draupadî as if she were the second goddess Laksmî.
16	29-30	Looking at that lovely royal daughter who looked like the Deva girls Jayadratha asked the Maharsi Dhaumya, “Who is this beautiful lotus eyed lady? Whose wife is she and who is her father? What is her name? Oh! From her beautiful appearance it seems that the goddess S’achî has come down on earth.”
16	31	This fair woman is shining like the celestial nymph Rambhâ surrounded by the Raksasis or like the beautiful creeper Lavangalatika encircled by thorny trees.
16	32	O good ones! Tell truly whose beloved is she? O Brâhmins! It seems that she is the wife of some king, not the wife of a Muni.
16	33	Dhaumya said :-- “O king of Sindhu! She is the daughter of Pânchâla; her name is Draupadî; she is the wife of the Pândavas; they are residing in this forest, having got rid of their fears.”
16	34	Jayadratha said “Where have those powerful Pândavas of great prowess gone now? Are they dwelling in this forest, free from fears?”
16	35	Dhaumya said :-- “The five Pândavas have gone out on hunting, ascended on a chariot. They will return at noon with their game.”
16	36-37	Hearing the Muni's words Jayadratha got up, and going near to Draupadî, bowed down to her and said :-- “O Fair One! Is there every-thing well with you? Where have your husbands gone? To-day it is eleven years that you are residing in the forest.”
16	38	Draupadî then said :-- “O prince! Let all be well with you, wait here for a short while; the Pândavas are coming quickly.”
16	39	While Draupadî thus spoke, that powerful king, being overpowered with greed and avarice, stole her away, disregarding all the Munis present there.
16	40-42	O Lord! The wise should never trust any body; if on any body he places his trust, he will surely come to grief. For example, see the case of the king Bali. Bali, the son of Virochana, and the grandson of Prahlâda, was prosperous, devoted to his religion, true to his promise, performer of sacrifices, generous, always giving protection to and liked by the saints and a great warrior. His mind never turned to any irreligious subject and he performed ninety nine Yajñas with full Daksinâs (remunerations).
16	43-44	But the Bhagavân Visnu, who is all full of Sâttvic purity and who is never affected with passions and changeless, who is always worshipped by the Yogis, He, in the form of a dwarf in his Vâmana incarnation as the son of Kas'yapa Risi, to serve the Devas, stole away his whole seagirt earth and kingdom deceitfully on hypocritical pretext.
16	45	O Lord! I heard that the son of Virochana was a generous large hearted king. He truly resolved to give what was wanted; but Visnu behaved with him deceitfully to serve the cause of Indra.
16	46	When the pure, Sâttvik Visnu could assume this dwarf incarnation to bring about the hindrance to Bali’s Yajña, what wonder is that other ordinary mortals would practise things like that?
16	47	Therefore never trust on any body in any way. Lord! Where there are greed and avarice, reigning in one’s heart, what fear can he have to perpetrate any evil deed?
16	48-49	O Muni! It is through avarice that men commit sinful deeds; they do not care what good or bad will happen to them in the next world. Thoroughly overpowered by greed, they take away in mind, word and deed other’s things; and thus they become fallen.
16	50-51	Lo! Human beings always worship the Gods for wealth; but the Devas do not give them wealth instantly; they give them these things through others by making them carry on trade, make gifts, or shew their strength or by making them steal.
16	52	The Vais’yas worship the Gods simply because they think they will be highly prosperous and therefore they sell many things as grains, cloth and the like.
16	53	O Controlled one! Is there not the desire to take away the other’s property in this act of merchandise? Certainly there is. Besides the merchants, when they find that when people are in urgent need of buying articles from them, expect that the price of those articles might run higher.
16	54	O Muni! Thus every one is anxious to take away other’s properties. How, then, can we trust them?
16	55	Those who are clouded by greed and delusion, their going to places of pilgrimages, their making charities, their reciting the Vedas, all are rendered useless. Though they go to the holy places, etc., still these things bear no fruits to them, as if they have not done these things at all.
16	56	Therefore O Enlightened one! You make Yudhâjit go back to his own place. Then I will be able to remain here, like Sîtâ, with my son.
16	57-58	On Manoramâ's thus speaking to the Muni, the fiery Maharsi went to Yudhâjit and said :-- “O King! You better go back to your own place or anywhere else you like. The son of Manoramâ is a minor; that queen is very much grieved; she cannot come to you now.”
16	59	Yudhâjit said “O peaceful ones! Kindly cease showing this impudence and give me Manoramâ. I will never go away leaving her. If you do not give her easily, I will take her away by force.”
16	60	The Risis said “O King! If there be any strength in you, you can take away Manoramâ by force; but the result will be similar to that when the King Visvâmitra wanted to take away the heavenly cow by force from the hermitage of Vas'istha.”Thus ends the Sixteenth Chapter on the glory of the Devî and the going of the King Yudhâjit to the hermitage of Bhâradvâja, to kill Sudars’ana, in the the  Adhyâya of S’rî Mad Devî Bhâgavatam by Maharsi Veda Vyâsa.
17	1-3	Vyâsa said :-- O King! Hearing thus the words of the Maharsi Bhâradvâja and seeing that he made a firm resolve, the King Yudhâjit called his prime minister quickly and asked, “O intelligent one! What am I to do now? I want to carry away by force this boy with his mother sweet Manoramâ; no one desirous of one’s welfare won’t trifle away his enemy, be he even a very weak one; if he does so, that enemywill get stronger day by day, as the disease consumption becomes stronger; and will ultimately become the cause of death.
17	4	There is no warrior, nor any soldiers here of the other party; no one will be able to resist me; I can take away, as I like, the enemy of my daughter’s son and can kill him.
17	5	I will try to-day to carry him away by force, and Sudars’ana being killed, my daughter’s son will reign fearlessly without an enemy; there in no doubt in this.”
17	6	The prime minister said :-- No such hazardous courage need be shewn now; you have heard the Maharshi's words; he quoted you the example of Vis’vâmitra.
17	7	O King! In days of yore, Vis’vâmitra, the son of the King Gâdhi, was a celebrated monarch; one day while roaming, he accidentally reached the hermitage of Vas’istha.
17	8	The powerful king Vis’vâmitra bowed down before the Muni, and the Muni gave him a seat. The king took his seat there.
17	9	Then the high souled Vas'istha invited the king to a dinner. Vis’vâmitra, the king, went there with his whole army.
17	10-12	There was a cow, named Nandinî, of Vas’istha. The Muni prepared all sorts of eatables from her milk and entertained them all. The king with his whole army was very much pleased; and, coming to know of the divine power of the cow, asked Vas’istha to give his cow Nandinî over to him and said “The udder of your cow Nandinî is like a big jar. I will give you thousand cows like that; I pray you to let me have your cow Nandinî.”
17	13	Vas'istha said “O King! This is my sacrificial cow; I cannot give you this cow in any way, let your thousand cows be yours.”
17	14	Vis'vâmitra said :-- “O Saint! I will give you cows lakhs or tens and hundreds of lakhs or any number you like. Please give me your cow; in case you be unwilling, I will carry her away perforce.”
17	15	Vas'istha said :-- “O King! As you like, better take it perforce; I will never be able to give you my cow Nandinî from my house.”
17	16	O King! Hearing thus the Vas'istha's words, Vis’vâmitra, the King, ordered at once his powerful followers to carry the cow Nandinî away by fastening a cord round her neck per sheer force.
17	17-19	The followers, obeying the order at once bound the cow with ropes and began to carry her away by force. At this Nandinî, trembling and with tears in her eyes, began to say to the Muni “O One! whose wealth consists only in asceticism! Are you going to leave me? Otherwisewhy these fellows are binding me with a cord and dragging me away?” At this the Muni replied “O Nandinî! I have never parted with you; I perform all my sacrifices through your milk. O auspicious one! I honoured this king, my guests, with eatables prepared from your food and for that reason he is carrying you away from me by sheer force. What can I do? O Nandinî! I have not the least desire to part with you.”
17	20	Hearing these words from the Muni, the cow became very angry and bellowed loudly and terribly.
17	21	At once came out from her body, on that very spot, the terrible demons wearing coats of armour, and holding various weapons; and they uttered aloud, “Wait; you will soon meet with vengeance.”
17	22	They then destroyed all the forces of the king. And the king alone was left and he went away alone, much dejected and sorrowful.
17	23	Oh! That wicked king then cursed with great humility the Ksattriya S’akti; and thinking the Brâhmanic power  would be attained with great exertion, began to practise asceticism and penance.
17	24	Performing penance and tapasyâ, very hard indeed, in the great forest, Vis'vâmitra, the son of Gâdhi, succeeded at last in becoming a Risi and then he renounced his Ksattriya Dharma.
17	25	Therefore, O King! Dost Thou never quarrel with these ascetics and be involved in wars resulting in great enmity and causing the extinction of the race.
17	26	Better dost thou appease the Muni and now go back to your own kingdom. Let Sudars'ana remain here at his pleasure.
17	27	O King! This minor boy has no wealth; what harm can he do to you? It is useless to show your enmity towards an orphan, a weak minor boy.
17	28	This world is under the control of Destiny; therefore one should shew mercy to all. O king! What use is there to shew one’s jealousy? What is inevitable will surely come to pass.
17	29	O king! The thunderbolt comes sometimes like a blade of grass; a blade of grass acts sometimes like a thunderbolt.
17	30	O king! You are very intelligent; consider that by, combinations of circumstances, a hair can kill a powerful tiger and a gnat can kill an elephant. Therefore dost thou forsake this rashness and hear my beneficent advice.
17	31	Vyâsa said :-- O king! The best of kings, Yudhâjit hearing the prime minister's advice bowed down humbly at the feet of the Muni and returned to his own city.
17	32	Manoramâ, too, became free from anxiety, and, remaining peaceful in the hermitage, began to nourish and support her child, engaged in vows.
17	33	The lovely son of the king began to grow daily like the phases of the waxing moon and sport fearlessly with the boys of the Munis, altogether, wherever they liked, a sight very auspicious.
17	34	One day the minister Vidalla came there and the sons of the Munis seeing him began, in the presence of Sudars’ana, to address him “Klib,” “Klib.”
17	35	Sudars’ana, too, hearing them pronounce “Klib,” “Klib” took up the one letter, “Kli” and uttered this only repeatedly, which is, in fact the prince of the root mantras of Kâma, with anusvâra omitted.
17	36	Then the son of the king took that mantram and silently repeated this in his mind.
17	37	O King! Thus that boy Sudars'ana was initiated in this root mantra of Kâma (desire) spontaneously, out of his original Samskâra (innate tendency) owing to the unavoidable destiny of Fate.
17	38-39	The son of the king, when he was five years old, got this most excellent mantra, though without its Risi (seer), meditation, without its chhanda (metre) and without Nyâsa (assignment of the various parts of the body to different deities, accompanied with prayers and corresponding gesticulations), and considered this as the quintessence of all, therefore meditated this always in his mind spontaneously and never forgot it.
17	40-41	When the king's son grew eleven years old, the Muni performed his Upanayana (sacred thread) ceremony and made him begin the study of the Vedas. The son, with that mantra power, soon mastered all the studies about archery, all the moral and political sciences in conformity with proper rules, within a very short time.
17	42-43	One day Sudars'ana got a vision of the form of the Supreme Goddess, of a red colour, wearing red apparel and decorated with red ornaments, mounting on Garuda and with Her wonderful Vaisnavî powers and Her face, fully opened like the budding of a lotus flower.
17	44	Thus, expert in many branches of learning, Sudars’ana served his Mother in that forest and began to wander on the banks of the Ganges.
17	45	One day the Mother of the Universe gave the bows, sharpened arrows, quiver and a mail coat of armour to that boy in that forest.
17	46-47	O King! At this time the extraordinary beautiful and lovely princess S’as’ikalâ, endowed with all auspicious qualities, the daughter of the king of Kâshi, came to hear that a beautiful prince named Sudars’ana, a second Kandarpa, full of heroism and endowed with all auspicious qualities is dwelling in a forest.
17	48	The princess, hearing this from a soothsayer, mentally loved and desired him and wanted finally to accept him as her legal husband.
17	49-50	Thus, on one occasion, at the end of a night (night-fall), the Goddess appeared in her dreams before her and consoled her and said “O fair one! ask a boon from me; Sudars’ana is my devotee; he will fulfill, at my word, all your desires.”
17	51	Thus seeing the beautiful figure of the Goddess in her dreams and hearing Her sweet words, the honoured S’as’ikalâ was drowned in the ocean of bliss.
17	52	When the princess awoke, her face beaming with gladness, her mother perceived her joy and inferred that her daughter must have been internally very glad, and asked her repeatedly, but S’as’ikalâ was too much abashed and did not give vent to the cause of her satisfaction.
17	53	The princess, remembering her dreams, began to laugh repeatedly on account of her excessive joy. At last she spoke out in detail all about her dreams to one of her lady friends, or companions.
17	54	On one occasion, that large eyed S’as’ikalâ went out for enjoyment to a nice garden beautified with champaka flowers, attended by her companion.
17	55	While the King’s daughter seated under a champaka tree, was collecting flowers, she saw a Brâhmin, coming towards her in great haste.
17	56	After bowing down before him, that beautiful princess, endowed with all auspicious qualifications, addressed him in sweet words “O blessed one! whence are you coming?”
17	57	The Brâhmana said :-- “O girl! I am coming on an errand from the hermitage of Bhâradvâja Muni. Please mention what you are going to ask me?”
17	58	S’as’ikalâ replied “O Noble one! What beautiful thing is therein that hermitage that is extraordinary and worth describing.”
17	59	The Brâhmana said “O fair one! There is staying the most lovely Sudars’ana, the son of the King Dhruvasandhi. He is the loveliest of all men.
17	60	O fair one! He who has not seen him, I think, has his eyes given to him in vain.
17	61	O auspicious one! It appears as if the Creator, with a view to see how it looks, has invested him with all the qualities.
17	62	O beautiful one! what shall I say more to you, suffice to say that, that prince is fit to become your husband. I think that the Creator has, no doubt, settled already the union between you two, as a happy union of two congenial things (gold in union with Jewel).”Thus ends the seventeenth chapter on the story of Vis’vâmitra and on the getting of the root mantra of Kâma by the son of the King in S’rî Mad Devî Bhâgavatam, of Eighteen Thousand verses by Maharsi Veda Vyâsa.
18	1	Vyâsa said :-- The King's lovely daughter was very glad on hearing the words of the Brâhmana, and drowned herself in ecstacy of love. The Brâhmin also departed, thinking of the whole affair.
18	2	The daughter was already attached to the prince, and now she became the more merged in love for him and became very anxious. Now, on the departure of the Brâhmin, she felt herself struck by the arrows of love.
18	3-4	Then S’as’ikalâ, oppressed by love, addressed her dear companion, who followed her inclinations thus :-- “O my companion! I have not as yet had any knowledge of the king's son; still the signs of love have sprung up in my body and mind, from the moment that I heard about him from the Brâhmin. The love is giving me much trouble; tell, my companion what am I to do now? and whither shall I go?
18	5	O dear companion! I saw him like a second God of Love in my dreams; and, since then, my innocent mind is being troubled with his being away from me.
