Chapter	Text_no	Hymn
21	1-6	Vyâsa said :-- O King! I am describing to you that excellent pure life and doings of the Devî that destroy all the sins of all the beings and make them happy. In days of yore, there were two very powerful demons S’umbha and Nis’umbha; they were two brothers, strong heroes and invulnerable by the male persons. Those two wicked Asuras were surrounded with numerable Dânavas; they tormented always the Devas. Then the Goddess Ambikâ, for the good of the Devas, killed S’umbha and Nis’umbha with all their attendants in a very dreadful battle. In the battlefield the Devî killed their main assistants Chanda Munda and the exceedingly terrible Rakta Vîja and Dhumralochana. When the Devî destroyed those Dânavas, the Devas became fearless; the Devas then went to the beautiful Sumeru mountain and praised Her and chanted hymns to Her.
21	7-8	Hearing about the names of S’umbha and Nis’umbha, Janamejaya asked :-- O best of Munis! Who were those two Asuras? How camethey to be most powerful? Who put them here? Why were they vulnerable to women only? Under whose tapasyâ and under whose boon did they become so strong? And why did that great Devî kill them? Describe all these to me in detail.
21	9-20	Vyâsa said :-- O King, I am describing to you that beautiful anecdote where the Devî’s holy deeds are involved. Hear. This incident full of all that is good, destroys the hearer’s all sins and grants them all their desired ends. In days of yore, S’umbha and Nis’umbha, the two fair and good looking brothers came out of Pâtâla to this earth. These two Asuras, when they grew to their manhood, performed severe asceticism in Puskara, the holy place of pilgrimage, the most purifying place in this world and they refused to eat rice and water. They became so very skilled in their Yoga practices that they passed away in their one posture and seat one Ajuta (1
21	0	,
21	00	) years. Thus they performed very difficult Tapasyâ. Then the God Brahmâ, the Grandsire of all, became pleased with their asceticism and appeared before them, riding on His vehicle, the Swan. The Creator, seeing them thus deeply merged in meditation, asked them to get up from that state and told them thus :-- “I have become pleased with your asceticism. I fulfil the desires of all the Lokas; I have now come to you, pleased to see you so very strong in your ascetic practices; better ask your desired boons from me; I will grant them to you.” Vyâsa said :-- O King! Hearing thus the Grandsire’s wards, S’umbha and Nis’umbha got up from their meditation; concentrating their attention towards Him, circumambulated Him and bowed down to Him with their hearts full of reverence. The two Asuras were very weak, lean and thin by their hard tapasyâ and they looked very humble. They fell down before Him like a piece of wood and began to speak in a sweet voice, choked by intense feelings. O Brâhman! O Deva of the Devas! O Thou, the Ocean  of Mercy! O Destroyer of fear of the devotees! O Lord! If Thou art pleased then dost Thou grant us immortality. There is nothing in this world more fearful than death; we two have taken refuge unto Thee, being afraid of this death. O Thou, Ocean of mercy! O Creator of the world! O Lord of the Devas! O Universal Soul! Protect us from this fear due to the terrible Death.
21	21-23	Brahmâ said :-- Is this the boon that you ask? This is in every way, against the Law of Nature; for no one, in these three Lokas, can grant this boon to anybody. When one becomes born, one must die; and when one dies, one must be born again. This Law is ordained in this world by the Supreme Creator of this Universe, from time immemorial. Therefore all the beings must die; there is no doubt in this. Better ask any other boon that you desire; I will grant that to you.
21	24-27	Vyâsa said :-- O King! Hearing thus the words of Brahmâ, the two Dânavas pondered over the matter and bowed down to the Prajâpati, the Lord of the Creation and said :-- O Merciful One! Grant us then so that we shall be invulnerable to any of the male of the Immortal Devas down to human beings and birds and deers; this is the boon that we ask. Where exists the woman so powerful as to kill us? We never fear any woman in all the three Lokas. O Lotus-born! We, the two brothers, want not to be killed by any male; the females are naturally weak therefore we need not fear them.
21	28-58	Vyâsa said :-- O King! Hearing their words, the Grandsire Brahmâ gladly granted them their desired boon and returned to His own abode. On Brahmâ going away, the two Dânavas, too, returned to their own places. They then appointed the Muni Bhrigu as their priest and began to worship him. Bhrigu, the best of the Munis, then, on an auspicious day and when the star was benign, got a beautiful golden throne built and gave it to the king. S’umbha, being the eldest, was then installed on the auspicious throne as the king; the other brave and excellent demons began to assemble there quickly for serving him. The two great warriors Chanda and Munda, proud on account of their great strength came there with their large armies, chariots, horses, and elephants. Similarly the valiant warriors Dhumralochana, hearing that S’umbha had become their King, came there with his own army. There came up also at that time the great warrior Rakta Vîja, more powerful on account of his getting a boon, attended by his army of two Aksauhinî soldiers. O King! Hear why this Rakta Vîja became so very unconquerable; whenever this Asura was wounded by any weapon, if one drop of blood fell on the ground, at once would be created so many innumerable Asuras, resembling his wicked nature and with similar weapons in their hands. The Asuras born of this blood would have similar appearances and would be similar in strength and ready to fight at once when they were born. That great warrior, the great Demon Rakta Vîja was unconquerable in battle for this very reason and no being could now kill him. The other Asuras, when they heard that S’umbha had become their king, came up there with their armies consisting of four divisions of elephants, chariots, cavalry and infantry and began to serve him. The army of S’umbha and Nis’umbha thus became countless; and they forcibly conquered and got possession of all the kingdoms that existed then on the surface of the earth. Then Nis’umbha, the destroyer of enemies, collected his army and marched up to the Heavens without any delay to conquer Indra, the Lord of S’achî. He fought very hard with all the Lokapâlas on all sides when Indra struck him on his breast with His thunderbolt. Nis’umbha fell unconsciouson the ground with that blow when his soldiers, defeated in the battle, fled away on all sides. S’umbha, the destroyer of the enemies’ forces, hearing the unconscious state of the younger brother, came up at once on the field and shot at the Devas with multitudes of arrows. The untiring S’umbha fought so violently that Indra and the other Devas and Lokapalas were defeated. S’umbha then took away, perforce, the position of Indra and he occupied the Celestial Tree and Heavenly milching cow that yielded all desires and other excellent things over which Indra used to reign. In fact, that high-souled Asura got the dominion of the three Lokas and took away all those that were offered at the sacrifices. He became highly glad on getting the Nandana  Garden and was extremely delighted when he drank the celestial nectar. He then defeated in battle Kuvera, the god of wealth and occupied his kingdom. He defeated the Moon, Sun, and Yama, the God of Death and occupied their positions. Surrounded by his army, Nis’umbha dispossessed Varuna, Fire, and Air of their kingdoms and began to reign in their stead. Thus deprived of their kingdoms, prosperity and wealth, the Devas left the Nandana Garden and fled, out of terror, to the caves of hills and mountains. Thus deprived of all their rights, the Devas without any weapons, without any lustre, without any home, and without anywhere to go, began to wander in lonely forests. O King! All the Immortals began to knock about in lonely gardens, mountain caves and rivers; and nowhere they found happiness; for happiness depends entirely unto the hands of Fate. O Lord of men! Even those fortunate souls, who are powerful, and wealthy and wise, meet at times with distress and poverty. O King! How marvellous are the ways and manners of Time! It makes kings and donors beggars; it renders the powerful, weak; literates, illiterates; and it makes great warriors into terrible cowards. O King! Vâsava performed one hundred horse-sacrifices and got the excellent Indra’s position; but again be fell into extreme difficulties; thus runs the wheel of Time.
21	59	It is Time that bestows the gem of knowledge to a person and it is Time again that deprives that very same man of his wisdom and makes him a great sinner.
21	60-61	The Bhagavân Visnu takes incarnations, under the control of Time, in several lower wombs as boar, etc., and Mahâ Deva carries on His body the human skulls, that are not even fit to be touched. When Brahmâ, Visnu, Mahes’a and others suffer such painful things, then one need not wonder at the workings of the Great inscrutable Time.Here ends the Twenty-first Chapter of the Fifth Book on the conquest of the Heavens by S’umbha and Nis’umbha in S’rî Mad Devî Bhâgavatam, the Mahâ Purânam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
22	1-7	Vyâsa said :-- O King! When the Devas were all defeated, S’umbha began to govern all their kingdoms; thus one thousand years passed away. The Devas, on the other hand, deprived of their kingdoms, were all drowned in an ocean of cares and anxieties; at last they began to feel very much and were greatly afflicted. They asked with reverence their own Guru Brihaspati, “O Guru! What are we to do now? O All knowing! You are the Great Muni; kindly say unto us if there be any means by which we can get rid of this our present crisis. There are thousands of Vedic Mantrams which yield the desired results, if they are worshipped with due rites and ceremonies and if all the rules be observed thereof. O best of Munis! Many Yajñâs are mentioned in the Vedas that yield all the desired results; you know them all; so kindly perform those Yajñâs. Do all those ceremonies duly that are ordained in the Vedas for the killing of enemies; O Descendant of Ângirasa! You ought to perform as early as possible those sacrifices for magical purposes to destroy the Dânavas so that all our miseries come to an end.”
22	8-22	Brihaspati said :-- “O Lord of the Suras! All the mantras mentioned in the Vedas yield the desired results, but subservient to the Great Destiny only; they do not give results of themselves but do so in obedience to to the laws ordained by Nature. You all are the presiding Deities of the Vedic Mantras; but, now, by the strange irony of Time, you are put to difficulties and troubles; what can I do now in this case? See! Indra, Agni, Varuna, and other gods are invoked in sacrifices; how, then, can sacrificial ceremonies do good when you are put to so great difficulties. Therefore there is no remedy to those which will take place unavoidably; but those who are wise declare that in such cases means are to be adopted. Some sages say that Fate is strong but those who advocate the cause of taking remedial means say that Fate is powerless; remedies or manly exertions lead to all success. But, O King of the Devas! The embodied souls ought to resort to both Fate and Remedies; it is never advisable to depend solely on Fate. Therefore, it is advisable to think out again and again as far as one’s own Intellect goes, the best remedies. O Devas! I have thought over again and again on this subject and say to you my opinion. Hear. In days of yore, the Bhagavatî, being appeased, killed Mahisâsura; and when youall praised and chanted hymns to Her, She gave you this boon that She will remove all your sorrows and troubles no sooner you remember Her, and She told that you all must remember Her whenever any difficulty would arise to you out of this Great Destiny. She would, then, free you all of your ocean of great difficulties. Therefore do you all now go to the highly sacred and exquisitely beautiful Himâlayân mountains and worship the most worshipful Chandikâ Devî with your love and devotion. Know all the rules of the Seed mantra of Mâyâ and be engaged in taking Her name accompanied with burnt offerings. I have come to know, by Yogic power, that She will be pleased with You. I see that today your difficulties will come to an end; there is not the least doubt in this. I have heard that the Devî resides always in the Himâchal; if you worship and praise and chant hymns to Her, She will certainly grant you your desired boons. Therefore fully decide on this thing and go to the Himâlayâs. O Devas! She will fulfil all your desires and carry out all your intentions.”
22	23-24	Vyâsa said :-- O King! Hearing thus his words, the Devas departed to the Himâlayâs and they became all merged in the devotional worship of the Supreme Goddess and began to meditate constantly in their hearts the Seed mantra of Mâyâ (Hrîm). They bowed down to the Goddess Mahâ Mâyâ, the Discarder of all the fears of Her Bhaktas and began to chant hymns to Her with perfect devotion.
22	25-42	O Goddess! Salutation to Thee! O Thou, the Lord of the Universe! the Lord of our hearts! Thou art the Everlasting Bliss and the Giver of bliss to the Devas! Salutation to Thee! Thou art the Destroyer of the Dânavas and Thou art the Giver of all desires of human beings. Thou canst be approached with devotion. Salutation to Thee! O Thou, the Incarnate of all the Devas! Thy names are endless; Thy forms are endless; none can count them. Thou residest always as the Force Incarnate in all the actions, in the Creation, Preservation and Dissolution of Beings. O Goddess! Thou art the Memory, Constancy, Intelligence, Old Age. Thou art the nourishment, contentment; Thou upholdest all; Thou art the beauty, peace, good knowledge, prosperity and happiness, Thou art the Goal, fame, and intellect and Thou art the Eternal Seed unmanifested. We now bow down to those forms of Thine through which Thou dost serve the purpose of the Devas in this world as we are now in need of peace. Thou art forgiveness and mercy; Thou art the Yoga Nidrâ (a state between sleep and wakefulness); Thou art the kindness and Thou residest in all the beings in so many forms, great and grand, and so very celebrated; O Goddess! Thou hadst already served the cause of the gods in killing ourgreat enemy Mahisâsura, puffed up with vanity. Therefore Thy mercy is well known amongst the gods; what more, Thy mercy is known, since very ancient times and it is narrated in the Vedas. What wonder is there that a mother nourishes gladly her own sons and preserves them carefully! For Thou art the Mother of the Devas; Thou art the great source of help to them; therefore dost Thou fulfill all their desires with Thine whole heart. O Devî! We do not know the limit of Thy qualities nor of Thy forms; O Goddess! Thou art worshipped by the whole Universe. Thou art fully competent to save all from dangers; we are objects of Thy pity; dost Thou save us from our present troubles! Thou art capable to kill enemies without shooting any arrrows, without striking any blows, without hurling any trident, axes, S’aktis, clubs, or any other weapons; merely by Thy mere will Thou canst kill; still for sports and for the good of all beings Thou incarnatest and fightest for the sake of Lîlâ. The ignorant persons know such things as birth, death, etc., that this world is not eternal; that no actions can be without any cause; we, therefore, ascertain by reasoning and inference that Thou art the Supreme Cause of this whole Universe. Brahmâ is the Creator, Visnu is the Preserver, and Mahes’a is the Destroyer; so it is related in the Purânas. Thou again hast given birth to these three Gods in the respective cycles; therefore Thou art the Mother of all; there is no doubt in this. O Devî! In days of yore, these three Devas worshipped Thee; Thou Wert pleased and gavest them all the best powers. Being thus endowed with Thy powers, they have been able to create, preserve and destroy this Universe beautifully. Art they not foolish, though they be Yatis (persons of self-controlled nature), who do not worship the Universal Mother, the Consciousness Incarnate, the Giver of liberation,  on Whose feet are worshipped by the Devas, and worshipping Whom, one gets the fruits of all one’s desires? Certainly those Vaisnavas, Sauras (worshippers of the Sun) and Pas’upatas (worshippers of S’iva) are foolish braggarts who do not meditate Thee as the embodiment of Kamalâ (prosperity), modesty, beauty, continuancy, Fame, nourishment. O Mother! The Asuras, Hari, Hara and other great Devas worship Thee in this world; therefore those mortals are certainly deceived by their Creator that do not worship Thee on the surface of this earth. O Devî! Hari himself serves the lotus feet of Laksmî by colouring them (toes and other fingers of the feet) red with lac juice; Hara is very anxious to serve the lotus feet and take the dust thereof of Parvatî; Laksmî and Parvatî are but Thy part manifestations; therefore to serve them is, in other words to serve Thee. What to speak of other persons, even those who can discriminate between real and unreal and those who have left their worldly homes and have become dispassionate towards worldly objects, even those Munis worship forgiveness and mercy, that are but Thy parts; therefore who is therein this world that does not serve Thy lotus-feet! O Devî! Those human beings plunge into the dreadful wells of this Samsâra, the round of birth and death, and are deprived of all pleasures, who do not serve Thy lotus feet. What more can be said than the fact that those fallen beings suffer terribly from poverty, humility, leprosy, headache, and the chronic enlargement of spleen. O Mother! Those persons are void of any wealth and wife; they are the carriers of loads of wood and collect grass and leaves and show their skill in such acts; they are of little understanding and never they served in their previous births Thy lotus-feet. This we have come to know very well within our heart of hearts.
22	43-47	Vyâsa said :-- O King! When all the Devas thus eulogised, instantly the Devî Ambikâ, full of youth and beauty appeared there out of mercy. That extraordinary beautiful Bhagavatî, endowed with all auspicious signs, and adorned with the Divine clothings, ornaments, and garlands and sandal paste, etc., appeared before the Devas. Before Whom, even the world enchanter Cupid bows down; with such beautiful, Divine appearance, the Devî emerged from the mountain cave in order to take Her ablutions in the Ganges. That Devî, sweet voiced like a cuckoo, gladly smiling began to say to the Devas, singing hymns to Her, in a voice deep like that of a rumbling cloud.
22	48	The Devî said :-- O Best of Suras! Whom are you praising constantly in this place? What do you want! Why are you so anxious and seem to be so much care-worn? Do please tell all this to Me in detail.
22	49	Vyâsa said :-- O King! The Devas were first enchanted by Her beauty and softness; then, being encouraged by Her sweet words, began to speak with great joy.
22	50-57	O Devî! We pray toThee, O Lord of his Universe! We bow down to Thee. O Thou, the Ocean of mercy! Protect us from all the troubles; we are very much care-worn and tormented by the Daityas. O Great Goddess! In ancient times Thou didst kill Mahisâsura, the source of troubles to all and then told us to remember Thee whenever any difficulty would arise. Then Thou wouldst undoubtedly remove all the troubles arising from the Daityas no sooner we remember Thee. O Devî! We have now remembered Thee for that very reason. At present the two dreadful Asuras, S’umbha and Nis’umbha have sprang up and are creating great disturbances; and they cannot be killed by any male beings. The powerful Raktavîja and Chanda Munda and other Asuras united have dispossessed the Devas of their Heavens. Thou alone art our goal and refuge; without Thee there is none other to save us. Therefore, O Beautiful One! Thou dost do this work for the Devas who are extremely troubled and distressed. O Powerful Devî! The Devas are always at the services of Thy lotus feet; still the very powerful Dânavas are throwing them into dangers; O Mother! Thou art thePreserver of the distressed; therefore dost Thou preserve the Devas, devoted to Thee. O Mother! The Dânavas, being very much emboldened by their powers, are creating many havocs on the surface of the Earth; now remembering that, in the beginning of the Yugas, Thou didst create all this Universe, Thou dost now ought to protect all this Universe.Here ends the Twenty-second Chapter of the Fifth Book on the eulogising of the Devî by the Devas in S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
23	1-7	Vyâsa said :-- O King! When the tormented Devas praised thus, the Devî created from Her body another supremely beautiful form. This created form, the Ambikâ Devî, became known in all the worlds as Kaus’ikî, as She came out of the physical sheath of the Devî Parvatî. When Kaus’ikî was created out of the body of Parvatî, the Parvatî’s body became transformed and turned out into a black colour and became known as KâIikâ. Her terrible black appearance, when beheld, increases the terror even of the Daityas. O King! This Devî is now become known in this world as Kâlarâtri, the night of destruction, at the end of the world, identified with Durgâ, the Fulfiller of all the desires. The Ambikâ Devî, then, began to look splendid, decked with various ornaments; Her beautiful form began to look very lovely. The Devî Ambikâ then smiled a little and said, “Better be fearless; I will slay just now your enemies. It is My incumbent duty to carry out your purposes; I will therefore slay in battle Nis’umbha and others for the sake of your happiness.”
23	8-30	Thus saying, the Devî Bhagavatî, elated with pride, mounted on lion and, taking Kâlikâ with Her, entered into the city of S’umbha, the enemy of the gods. Ambikâ went to a garden adjoining the city accompanied by Kâlikâ, and began to sing in such a sweet melodious tune that enchants even the God of Love, who fascinates the whole world. What more can be said than the fact that, hearing that sweet melodious song, the birds and beasts became enchanted; the Devas then began to feel much pleasure from the Sky. In the meanwhile Chanda, Munda the two dreadful Asuras, and attendants of S’umbha, came out accidentally there on their sportive excursions and saw the beautiful Ambikâ Devî singing and Kâlikâ Devî sitting before Her. O best of Kings! No sooner Chanda, Munda saw the extraordinary beauty of the Goddess Bhagavatî, than they went at once to S’umbha. On approaching towards the lord of the Daityas sitting in his room, they bowed down and told thus in a sweet voice :-- "O King! Here has come from theHimâlayâs a woman accidentally, mounted on a lion; Her limbs are shining with all good signs so much so that even the God of love would be enchanted by Her sight. Nowhere, in the Devalokas, the Gandarbha Lokas or in this earth can be found such a beautiful lady; we never saw nor heard about such a lady before. O King! That lady is singing so beautifully and pleasingly to all that even the deer are standing motionless by Her side enchanted, as it were, by Her melodious voice. O King! That Lady is fit for you; therefore determine first whose daughter is this lady, what for she has come there and then marry Her. Know this as certain that such a beautiful lady is not to be found anywhere in this world. Therefore do you bring Her to your house and marry Her. O Lord of men! You have acquired all the gems and jewels of the Devas; why not, then, accept this Gem in the form of a lady? O King! You have taken by force the exquisitely beautiful Airâvata elephant of Indra, the Pârijâta Tree, the seven faced horse Uchchais’ravâ, and many other jewels. You have acquired by your might the Prince of Jewels, the celestial car of the Creator Brahmâ, ensigned by the emblematic Swan. You have dispossessed Kuvera of his treasure of the value of a Padma (one thousand billion) and Varuna, the God of oceans, of his white umbrella. O King! When Varuna was defeated, your brother Nis’umbha took perforce his Pâs’a weapon. O King! The Great  Ocean gave you, out of terror, various jewels and honoured you by presenting a garland of lotuses which never fade away. What more can be said than the fact that you have conquered the Death and took away His force and that you have easily conquered Yama, the God of Death and have taken from Him His horrible staff. O King! You have brought that Heavenly cow which came out when the ocean was churned; that cow is still with you; what more to say than that Menakâ and other Apsarâs are under your control. Thus you have got by your strength all the jewels. Why, then, are you not taking this exquisitely beautiful lady, the Prince of Jewels, amongst women. O King! All the jewels in your house, will serve their real purpose, no doubt, then and then only when they will shine with this queen of jewels, this Lady. O Lord of the Daityas! There cannot be seen in all the Trilokas such a Beautiful Lady as this that I have now described before you. Therefore bring this Beautiful Lady quickly and accept Her as your wife.
23	31-35	Vyâsa said :-- O King! Hearing thus the sweet words of Chanda and Munda, S’umbha spoke gladly to Sugrîva who was close by :-- “Go, Sugrîva, do my messenger’s work; you are well skilled in these things. Speak so that the Beautiful Lady of thin waist may come over to me. Those who are well versed in the science of amorous love declarethat only two methods are to be adopted by the clever persons towards the female sex :-- (3) conciliation and gentle words and (3) gifts and presents. For if the policy of division or sowing dissensions be applied, then hypocrisy is shewn and that means the improper manifestation of love sentiment; whereas if chastisement be applied then the love sentiment becomes interrupted. Therefore, the wise have condemned these as corrupt means. O Messenger! Where is that woman who does not come round excited with passion when good and sweet words are spoken to her in accordance with the S’ama and Dâna methods?”
23	36-37	Vyâsa said :-- Sugrîva, hearing the nice skilled words of S’umbha went hurriedly to the spot where existed the Mother of the Universe. He saw the Fair Lady mounted on a lion, saluted Her and spoke gently and sweetly as follows :--
23	38-49	The messenger said :-- “O Beautiful One! S’umbha, the enemy of the Gods and the King of all, is beautiful in all respects, the ruler of the three Lokas, a great hero and conqueror of all. Hearing your beauty and loveliness, that high-souled monarch is so much attached to you and has become so very passionate that he has sent me to you to express his views. O One of delicate limbs! Please hear what that Lord of the Daityas has spoken to Thee, after duly saluting Thee, words full of love and affection towards Thee :-- O Beloved! I have defeated all the Devas and have thus become the Lord of the three worlds; specially I partake of all the offerings made in sacrificial acts and ceremonies, without moving away from my house. I have taken away all the gems, jewels and wealth that belonged to the Devas; consequently the abode of the Gods has become now worthless, on account of all its jewels being carried sway. O Fair One! I am now enjoying all the jewels that exist in the Trilokas; so much so that all the Devas, Asuras, and human beings are passing away their times, subservient to Me. But no sooner Thy qualifications reached my ears Thou hast penetrated into my heart and has made me completely subservient to Thee; O Fair One! What am I to do now? Whatever Thou commandest, I am ready to do that; verily I am now Thy servant; so Thou oughtest to save me from the darts of passion. O One having swan-like eyes! I am verily made your captive. Specially I am extremely agitated by the arrows of Cupid; therefore dost Thou serve me when Thou wilt be made the Lord of the three worlds and thus enjoy the incomparably excellent things. O Beloved! I will remain ever Thy obedient servant up to the last moment of death. O Excellent One! I cannot ever be killed by the Devas, Asuras and human beings. O Fair faced One! Thou wilt be always prosperous and fortunate. Thouwilt be able to sport anywhere Thou likest. O Devî! Please ponder over the above words of the Lord of the Daityas in Thy heart and speak out Thy views gladly and with the same sweetness in reply; O Brisk One! I will go immediately to S’umbha and inform him about Thy mind.”
23	50	Vyâsa said :-- O King! The Devî, ready to serve the cause of the Gods, heard the messenger’s gentle words and replied smiling and sweetly.
23	51-66	S’rî Devî spoke :-- I know fully well S’umbha and Nis’umbha; the King S’umbha is very powerful, the conqueror of all the Devas, and the destroyer of enemies. He is the repository of all good qualities, the enjoyer of all pleasures, very valorous, charitable and is beautiful, in fact a second Cupid. He is adorned with thirty-two auspicious signs; particularly he is a hero and cannot be killed by the Devas or human beings. O Messenger! Knowing this I have come here to have a look of that great warrior S’umbha. The jewel comes in contact with gold to increase its lustre; so I have come here from afar to see my husband. On seeing all the Devas, Gandharbhas, Râksasas and the eminent beautiful persons on the earth I have come to know that they are all terror stricken and almost unconscious and shudder at the name of S’umbha. So, on hearing about his abilities, I have now come here to see him. O Messenger! O Fortunate One! Better now go back to the great hero S’umbha and speak to him in private the following sweet words of Mine :-- “That you are foremost amongst the powerful; beautiful of the beautifuls, skilled in all the branches of learning, well qualified, charitable, clever, born of a high noble family, energetic, and conqueror of the Devas; especially, by the sheer force of your arms, you are so much exalted and you now enjoy all the gems and jewels. Therefore, O King! Knowing your qualifications, I have come truly of my own accord to your city with the desire of getting for Me a husband. O High-souled One! I am fit for your consort. O Lord of the Daityas! There is a slight hitch in My marriage. It is this: In my early days while I was playing with My comrades, I promised before them privately partly out of childishness and partly out of vanity for bodily strength that I will certainly marry that hero who is powerful like Me and who will defeat Me in battle, thus testing his powers and weaknesses. My comrades laughed at my words and spoke with wonder, ‘Why has this girl made such an extraordinarily difficult promise?’ Therefore, O Monarch! Better marry Me and fulfil My desires after knowing My strength and defeating Me in a battle. O Beautiful One in all respects! Better come yourself or your younger Nis’umbha and perform the marriage ceremony after defeating Me in the battlefield.”Here ends the Twenty-third Chapter in the Fifth Book on the prowess of Kaus’ikî in S’rî Mad Devî Bhâgavatam, the Mahâpurânam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
24	1-12	Vyâsa said :-- O King! The messenger was thunderstruck with Devî’s words and said :-- “O Beautiful Lady! What art Thou speaking? It seems that Thou dost not think on this matter, owing to Thy feminine nature. O Devî! Thou art boasting in vain; how canst Thou expect to conquer S’umbha in a battle when he has conquered Indra and other Devas and many other Dânavas? Lotus-eyed One! There is no hero in the three worlds that can conquer S’umbha in battle; Thou seemest to be a mere trifle before that King of Demons in a face-to-face fight. O Fair One! Nowhere ought to be said any words without being thought over; one must weigh one’s own and other’s might and then speak accordingly. The King S’umbha, the Lord of the three worlds, enchanted by Thy fascinating beauty, is desirous of Thee; therefore dost Thou fulfill his desires and become his beloved wife. Thou better now abandonest Thy illiterate nature and worhippest S’umbha or Nis’umbha; I am speaking for Thy good; so keep my words. The amorous love sentiment is the best of nine prevailing sentiments. Therefore every intelligent being ought to cherish with gladness this amorous feeling. And if Thou, O Weak girl! dost not go to S’umbha, then that Lord of the Earth will become very angry and will order his servants to take Thee perforce before him. O Fair One! Those proud Demons will carry Thee by holding Thy hair before S’umbha; there is no doubt in this. O thin bodied One! Better forego Thy boldness in every way and keep Thy self-respect. Thou art the object of respect and admiration and so should go before him. What difference is there between the fight which makes one’s body liable to cuts and wounds by sharp arrows and pleasures that arise out of sexual intercourse! These are like the two opposite poles; therefore judge what is useless and what is useful and keep my good advice. Thou shalt be exceedingly happy if Thou servest S’umbha or Nis’umbha.”
24	13-19	The Devî spoke :-- “O Messenger! You are fortunate; you are well trained to speak out truth; I know full well that S’umbha and Nis’umbha are strong. Still out of My childish nature, the promise that I made before I cannot undo it. Therefore speak to the powerful S’umbha or Nis’umbha that none can be my husband simply from his beauty without defeating Me in battle no one can marry Me. So conquer Me soon and marry Me as you like. Though of a weaker sex, I have come hereto fight; know this as certain. Therefore if you be capable, fight and do the duty of a warrior. And if you be terrified by seeing my trident or if you want your life, quit the Heavens and this earth and go down to Pâtâla without any delay. O Messenger! Go just now to your master and tell him sweetly these words. Then that powerful Lord of the Dânavas will judge what ought to be done. O Knower of Dharma! To speak out truth before an enemy, before one’s own master is certainly the duty of a messenger in this world; therefore go quickly and tell him what are verily true.”
24	20-21	Vyâsa said :-- O King! The messenger was quite surprised to hear the bold words, though full of reason and morals, of the Devî, puffed up by the vanity of Her strength and departed. Coming to the Lord of the Daityas, the messenger bowed down before his feet and told him sweet words, full of morals, in a very humble way after pondering over and over again what he would say.
24	22-29	The messenger said :-- O King! Words, true and the same time sweet, ought to be spoken before one’s master; but these are very rare in this world. On the other hand, if unpleasant words be spoken, the King gets very angry. So I am very anxious now. O King! Whether that lady is weak or strong, whence has She come, whose wife is She, I have not been able to ascertain all these. How then can I say about Her conduct? But, on seeing that harsh speaking woman, I have come to understand this much that She is exceedingly haughty and has come to fight. O King! You are very intelligent; therefore judge what ought to be done after hearing only what that lady has told me to speak to you. That Lady said :-- “In days of childhood, while I was playing, out of my childish nature, I promised before my comrades that I would marry that valiant warrior who would defeat me thoroughly in a battle and thus curb My pride. O best of kings! You are religious; so you ought to make My word turn out false. Bring Me under your control by defeating Me in a battle.” O King! Hearing these words I have returned; now do whatever you like. That Lady is determined to fight and is waiting there, firmly mounted on a lion, and with various weapons in Her hands. Now judge and do what is best.
24	30	Vyâsa said :-- O King! Hearing thus the words of Sugrîva, the king S'umbha asked his hero brother Nis’umbha who was close by.
24	31-32	O Brother! You are intelligent; speak out truly what ought to be done now? The lovely woman is challenging us to fight. Shall I go to fight or you would go with forces? I will do whatever you say.
24	33-34	Nis’umbha said :-- O King! It is not proper that you or I would go to the battlefield. Better send Dhûmralochana to the field quickly. Let that hero go there and defeat that beautiful Lady and bring Her here. You can then marry Her.
24	35	Vyâsa said :-- Hearing thus his younger brother’s words, S’umbha filled with anger, instantly sent Dhûmralochana who was close by to battle.
24	36-40	S’umbha said :-- “O Dhûmralochana! Take a vast army and go at once to the battlefield and bring that stupid Lady, vainly boasting of Her strength. If any Deva, Dânava or any other powerful human being take Her side, kill him instantly. Slay Her companion the Goddess Kâlî and bring Her too. Do all these responsible duties and return quickly. That Chaste Lady is to be protected by all means. The body of that thin Lady is very delicate; so shoot arrows at Her very carefully and see that they are not sharp. But kill those that will help Her with weapons in their hands. Try your best to protect Her, never to kill Her.
